model	config	input_equal	legacy_total	bound_cg_total
mha4	64x256x8s3k4	1	720642.53466466058	720642.53466466058
mha4	64x256x8s3k8	1	437476.21361549397	437476.21361549397
mha4	64x256x8s3k16	1	296216.64337816241	296216.64337816241
mha4	64x256x8s4k1	1	2398721.7705407939	2398721.7705407939
mha4	64x256x8s4k2	1	1294470.5315822875	1294470.5315822875
mha4	64x256x8s4k4	1	727814.29919670185	727814.29919670185
mha4	64x256x8s4k8	1	444647.978147535	444647.978147535
mha4	64x256x8s4k16	1	303388.40791020356	303388.40791020356
mha4	64x256x8s5k1	1	2405893.5350728356	2405893.5350728356
mha4	64x256x8s5k2	1	1301642.2961143281	1301642.2961143281
mha4	64x256x8s5k4	1	734986.063728743	734986.063728743
mha4	64x256x8s5k8	1	451819.74267957621	451819.74267957621
mha4	64x256x8s5k16	1	310560.17244224472	310560.17244224472
mha4	64x256x16s2k1	1	2398721.7705407939	2398721.7705407939
mha4	64x256x16s2k2	1	1294470.5315822875	1294470.5315822875
mha4	64x256x16s2k4	1	727814.29919670185	727814.29919670185
mha4	64x256x16s2k8	1	444647.978147535	444647.978147535
mha4	64x256x16s2k16	1	303388.40791020356	303388.40791020356
mha4	64x256x16s3k1	1	2413065.2996048774	2413065.2996048774
mha4	64x256x16s3k2	1	1308814.0606463691	1308814.0606463691
mha4	64x256x16s3k4	1	742157.82826078427	742157.82826078427
mha4	64x256x16s3k8	1	458991.50721161719	458991.50721161719
mha4	64x256x16s3k16	1	317731.93697428569	317731.93697428569
mha4	64x256x16s4k1	1	2427408.828668959	2427408.828668959
mha4	64x256x16s4k2	1	1323157.5897104521	1323157.5897104521
mha4	64x256x16s4k4	1	756501.357324866	756501.357324866
mha4	64x256x16s4k8	1	473335.03627569944	473335.03627569944
mha4	64x256x16s4k16	1	332075.466038368	332075.466038368
mha4	64x256x32s2k1	1	2427408.828668959	2427408.828668959
mha4	64x256x32s2k2	1	1323157.5897104521	1323157.5897104521
mha4	64x256x32s2k4	1	756501.357324866	756501.357324866
mha4	64x256x32s2k8	1	473335.03627569944	473335.03627569944
mha4	64x256x32s2k16	1	332075.466038368	332075.466038368
mha4	128x16x16s2k1	1	1113131.5339293894	1113131.5339293894
mha4	128x16x16s2k2	1	632364.55109501828	632364.55109501828
mha4	128x16x16s2k4	1	441189.53218665143	441189.53218665143
mha4	128x16x16s2k8	1	445835.41507326928	445835.41507326928
mha4	128x16x16s2k16	1	466202.57091762981	466202.57091762981
mha4	128x16x16s3k1	1	1119586.1220082259	1119586.1220082259
mha4	128x16x16s3k2	1	638819.13917385542	638819.13917385542
mha4	128x16x16s3k4	1	447644.12026548845	447644.12026548845
mha4	128x16x16s3k8	1	454134.1711746311	454134.1711746311
mha4	128x16x16s3k16	1	482800.08312035358	482800.08312035358
mha4	128x16x16s4k1	1	1126040.7100870628	1126040.7100870628
mha4	128x16x16s4k2	1	645273.72725269222	645273.72725269222
mha4	128x16x16s4k4	1	454098.70834432548	454098.70834432548
mha4	128x16x16s4k8	1	462432.92727599299	462432.92727599299
mha4	128x16x16s4k16	1	499397.59532307729	499397.59532307729
mha4	128x16x16s5k1	1	1132495.2981659004	1132495.2981659004
mha4	128x16x16s5k2	1	651728.31533152936	651728.31533152936
mha4	128x16x16s5k4	1	460553.29642316245	460553.29642316245
mha4	128x16x16s5k8	1	470731.68337735481	470731.68337735481
mha4	128x16x16s5k16	1	515995.10752580094	515995.10752580094
mha4	128x16x32s2k1	1	1126040.7100870628	1126040.7100870628
mha4	128x16x32s2k2	1	645273.72725269222	645273.72725269222
mha4	128x16x32s3k1	1	1138856.1346847371	1138856.1346847371
mha4	128x16x32s3k2	1	658045.40112236666	658045.40112236666
mha4	128x16x32s3k4	1	478677.21033254889	478677.21033254889
mha4	128x16x32s3k8	1	532023.66372418858	532023.66372418858
mha4	128x16x32s3k16	1	638716.57050746866	638716.57050746866
mha4	128x16x32s4k1	1	1151765.3108424114	1151765.3108424114
mha4	128x16x32s4k2	1	670954.5772800406	670954.5772800406
mha4	128x16x32s4k4	1	495274.72253527242	495274.72253527242
mha4	128x16x32s4k8	1	565218.68812963634	565218.68812963634
mha4	128x16x32s4k16	1	705106.61931836361	705106.61931836361
mha4	128x16x32s5k1	1	1164674.4870000845	1164674.4870000845
mha4	128x16x32s5k2	1	683863.7534377143	683863.7534377143
mha4	128x16x32s5k4	1	511872.23473799613	511872.23473799613
mha4	128x16x32s5k8	1	598413.71253508341	598413.71253508341
mha4	128x16x32s5k16	1	771496.66812925832	771496.66812925832
mha4	128x32x8s2k1	1	1224036.240810781	1224036.240810781
mha4	128x32x8s2k2	1	686592.84839494422	686592.84839494422
mha4	128x32x8s2k4	1	403318.66391669353	403318.66391669353
mha4	128x32x8s2k8	1	297266.12280961085	297266.12280961085
mha4	128x32x8s2k16	1	301428.27190252772	301428.27190252772
mha4	128x32x8s3k1	1	1227622.1230768021	1227622.1230768021
mha4	128x32x8s3k2	1	690178.73066096462	690178.73066096462
mha4	128x32x8s3k4	1	406904.54618271405	406904.54618271405
mha4	128x32x8s3k8	1	300852.00507563143	300852.00507563143
mha4	128x32x8s3k16	1	306038.69195883983	306038.69195883983
mha4	128x32x8s4k1	1	1231208.0053428232	1231208.0053428232
mha4	128x32x8s4k2	1	693764.61292698514	693764.61292698514
mha4	128x32x8s4k4	1	410490.42844873469	410490.42844873469
mha4	128x32x8s4k8	1	304437.88734165195	304437.88734165195
mha4	128x32x8s4k16	1	310649.112015152	310649.112015152
mha4	128x32x8s5k1	1	1234793.8876088429	1234793.8876088429
mha4	128x32x8s5k2	1	697350.49519300601	697350.49519300601
mha4	128x32x8s5k4	1	414076.31071475509	414076.31071475509
mha4	128x32x8s5k8	1	308023.76960767247	308023.76960767247
mha4	128x32x8s5k16	1	315259.53207146417	315259.53207146417
mha4	128x32x16s2k1	1	1231208.0053428232	1231208.0053428232
mha4	128x32x16s2k2	1	693764.61292698514	693764.61292698514
mha4	128x32x16s2k4	1	410490.42844873469	410490.42844873469
mha4	128x32x16s2k8	1	304437.88734165195	304437.88734165195
mha4	128x32x16s2k16	1	310649.112015152	310649.112015152
mha4	128x32x16s3k1	1	1238379.769874864	1238379.769874864
mha4	128x32x16s3k2	1	700936.37745902641	700936.37745902641
mha4	128x32x16s3k4	1	417662.19298077573	417662.19298077573
mha4	128x32x16s3k8	1	311609.65187369304	311609.65187369304
mha4	128x32x16s3k16	1	319869.95212777617	319869.95212777617
mha4	128x32x16s4k1	1	1245551.5344069048	1245551.5344069048
mha4	128x32x16s4k2	1	708108.14199106744	708108.14199106744
mha4	128x32x16s4k4	1	424833.95751281688	424833.95751281688
mha4	128x32x16s4k8	1	318781.41640573414	318781.41640573414
mha4	128x32x16s4k16	1	329090.79224040045	329090.79224040045
mha4	128x32x16s5k1	1	1252629.5473789459	1252629.5473789459
mha4	128x32x16s5k2	1	715142.40423510876	715142.40423510876
mha4	128x32x16s5k4	1	431868.21975685796	431868.21975685796
mha4	128x32x16s5k8	1	337742.67634868895	337742.67634868895
mha4	128x32x16s5k16	1	391845.61971013661	391845.61971013661
mha4	128x32x32s2k1	1	1245457.7828469048	1245457.7828469048
mha4	128x32x32s2k2	1	707970.63970306749	707970.63970306749
mha4	128x32x32s2k4	1	424696.45522481686	424696.45522481686
mha4	128x32x32s2k8	1	328521.83623606461	328521.83623606461
mha4	128x32x32s2k16	1	373403.93948488805	373403.93948488805
mha4	128x32x32s3k1	1	1259801.3119109876	1259801.3119109876
mha4	128x32x32s3k2	1	722314.16876714956	722314.16876714956
mha4	128x32x32s3k4	1	439039.98428889911	439039.98428889911
mha4	128x32x32s3k8	1	346963.51646131324	346963.51646131324
mha4	128x32x32s3k16	1	410287.29993538512	410287.29993538512
mha4	128x32x32s4k1	1	1274144.8409750692	1274144.8409750692
mha4	128x32x32s4k2	1	736657.69783123198	736657.69783123198
mha4	128x32x32s4k4	1	453383.51335298119	453383.51335298119
mha4	128x32x32s4k8	1	365405.1966865618	365405.1966865618
mha4	128x32x32s4k16	1	447170.66038588219	447170.66038588219
mha4	128x64x8s2k1	1	1458754.8307312417	1458754.8307312417
mha4	128x64x8s2k2	1	807958.61915246968	807958.61915246968
mha4	128x64x8s2k4	1	468008.02509275224	468008.02509275224
mha4	128x64x8s2k8	1	298194.52320651914	298194.52320651914
mha4	128x64x8s2k16	1	234865.01614370471	234865.01614370471
mha4	128x64x8s3k1	1	1463057.8894504665	1463057.8894504665
mha4	128x64x8s3k2	1	812261.67787169456	812261.67787169456
mha4	128x64x8s3k4	1	472311.08381197689	472311.08381197689
mha4	128x64x8s3k8	1	302497.58192574373	302497.58192574373
mha4	128x64x8s3k16	1	239168.07486292929	239168.07486292929
mha4	128x64x8s4k1	1	1467360.9481696906	1467360.9481696906
mha4	128x64x8s4k2	1	816564.73659091885	816564.73659091885
mha4	128x64x8s4k4	1	476614.14253120171	476614.14253120171
mha4	128x64x8s4k8	1	306800.64064496849	306800.64064496849
mha4	128x64x8s4k16	1	243471.13358215406	243471.13358215406
mha4	128x64x8s5k1	1	1471664.0068889149	1471664.0068889149
mha4	128x64x8s5k2	1	820867.79531014373	820867.79531014373
mha4	128x64x8s5k4	1	480917.20125042624	480917.20125042624
mha4	128x64x8s5k8	1	311103.69936419325	311103.69936419325
mha4	128x64x8s5k16	1	247774.1923013787	247774.1923013787
mha4	128x64x16s2k1	1	1467360.9481696906	1467360.9481696906
mha4	128x64x16s2k2	1	816564.73659091885	816564.73659091885
mha4	128x64x16s2k4	1	476614.14253120171	476614.14253120171
mha4	128x64x16s2k8	1	306800.64064496849	306800.64064496849
mha4	128x64x16s2k16	1	243471.13358215406	243471.13358215406
mha4	128x64x16s3k1	1	1475967.0656081403	1475967.0656081403
mha4	128x64x16s3k2	1	825170.85402936873	825170.85402936873
mha4	128x64x16s3k4	1	485220.25996965088	485220.25996965088
mha4	128x64x16s3k8	1	315406.75808341784	315406.75808341784
mha4	128x64x16s3k16	1	252077.25102060329	252077.25102060329
mha4	128x64x16s4k1	1	1484573.1830465889	1484573.1830465889
mha4	128x64x16s4k2	1	833776.9714678179	833776.9714678179
mha4	128x64x16s4k4	1	493826.37740810006	493826.37740810006
mha4	128x64x16s4k8	1	324012.87552186713	324012.87552186713
mha4	128x64x16s4k16	1	260683.36845905264	260683.36845905264
mha4	128x64x16s5k1	1	1493085.5489250387	1493085.5489250387
mha4	128x64x16s5k2	1	842245.58661826712	842245.58661826712
mha4	128x64x16s5k4	1	502294.99255854922	502294.99255854922
mha4	128x64x16s5k8	1	332481.4906723164	332481.4906723164
mha4	128x64x16s5k16	1	285007.65651419404	285007.65651419404
mha4	128x64x32s2k1	1	1484479.4314865889	1484479.4314865889
mha4	128x64x32s2k2	1	833639.46917981794	833639.46917981794
mha4	128x64x32s2k4	1	493688.87512010004	493688.87512010004
mha4	128x64x32s2k8	1	323875.37323386711	323875.37323386711
mha4	128x64x32s2k16	1	273942.64837904507	273942.64837904507
mha4	128x64x32s3k1	1	1501691.6663634886	1501691.6663634886
mha4	128x64x32s3k2	1	850851.70405671676	850851.70405671676
mha4	128x64x32s3k4	1	510901.10999699868	510901.10999699868
mha4	128x64x32s3k8	1	341087.60811076587	341087.60811076587
mha4	128x64x32s3k16	1	296072.66464934329	296072.66464934329
mha4	128x64x32s4k1	1	1518903.901240387	1518903.901240387
mha4	128x64x32s4k2	1	868063.93893361511	868063.93893361511
mha4	128x64x32s4k4	1	528113.34487389773	528113.34487389773
mha4	128x64x32s4k8	1	358299.84298766439	358299.84298766439
mha4	128x64x32s4k16	1	318202.6809196414	318202.6809196414
mha4	128x128x8s2k1	1	1928098.2590121601	1928098.2590121601
mha4	128x128x8s2k2	1	1050552.6583795205	1050552.6583795205
mha4	128x128x8s2k4	1	597249.24515686941	597249.24515686941
mha4	128x128x8s2k8	1	370759.33368916943	370759.33368916943
mha4	128x128x8s2k16	1	257837.9682425714	257837.9682425714
mha4	128x128x8s3k1	1	1933835.6706377936	1933835.6706377936
mha4	128x128x8s3k2	1	1056290.070005154	1056290.070005154
mha4	128x128x8s3k4	1	602986.65678250242	602986.65678250242
mha4	128x128x8s3k8	1	376496.74531480245	376496.74531480245
mha4	128x128x8s3k16	1	263575.37986820424	263575.37986820424
mha4	128x128x8s4k1	1	1939573.0822634255	1939573.0822634255
mha4	128x128x8s4k2	1	1062027.4816307868	1062027.4816307868
mha4	128x128x8s4k4	1	608724.06840813486	608724.06840813486
mha4	128x128x8s4k8	1	382234.15694043512	382234.15694043512
mha4	128x128x8s4k16	1	269312.79149383714	269312.79149383714
mha4	128x128x8s5k1	1	1945310.4938890589	1945310.4938890589
mha4	128x128x8s5k2	1	1067764.8932564191	1067764.8932564191
mha4	128x128x8s5k4	1	614461.48003376788	614461.48003376788
mha4	128x128x8s5k8	1	387971.56856606813	387971.56856606813
mha4	128x128x8s5k16	1	275050.20311946998	275050.20311946998
mha4	128x128x16s2k1	1	1939573.0822634255	1939573.0822634255
mha4	128x128x16s2k2	1	1062027.4816307868	1062027.4816307868
mha4	128x128x16s2k4	1	608724.06840813486	608724.06840813486
mha4	128x128x16s2k8	1	382234.15694043512	382234.15694043512
mha4	128x128x16s2k16	1	269312.79149383714	269312.79149383714
mha4	128x128x16s3k1	1	1951047.905514692	1951047.905514692
mha4	128x128x16s3k2	1	1073502.3048820528	1073502.3048820528
mha4	128x128x16s3k4	1	620198.89165940089	620198.89165940089
mha4	128x128x16s3k8	1	393708.98019170086	393708.98019170086
mha4	128x128x16s3k16	1	280787.61474510288	280787.61474510288
mha4	128x128x16s4k1	1	1962522.7287659573	1962522.7287659573
mha4	128x128x16s4k2	1	1084977.1281333186	1084977.1281333186
mha4	128x128x16s4k4	1	631673.71491066692	631673.71491066692
mha4	128x128x16s4k8	1	405183.80344296695	405183.80344296695
mha4	128x128x16s4k16	1	292262.4379963688	292262.4379963688
mha4	128x128x16s5k1	1	1973997.5520172219	1973997.5520172219
mha4	128x128x16s5k2	1	1096451.9513845837	1096451.9513845837
mha4	128x128x16s5k4	1	643148.53816193226	643148.53816193226
mha4	128x128x16s5k8	1	416658.62669423252	416658.62669423252
mha4	128x128x16s5k16	1	303737.26124763448	303737.26124763448
mha4	128x128x32s2k1	1	1962522.7287659573	1962522.7287659573
mha4	128x128x32s2k2	1	1084977.1281333186	1084977.1281333186
mha4	128x128x32s2k4	1	631673.71491066692	631673.71491066692
mha4	128x128x32s2k8	1	405183.80344296695	405183.80344296695
mha4	128x128x32s2k16	1	292262.4379963688	292262.4379963688
mha4	128x128x32s3k1	1	1985472.3752684894	1985472.3752684894
mha4	128x128x32s3k2	1	1107926.7746358495	1107926.7746358495
mha4	128x128x32s3k4	1	654623.36141319829	654623.36141319829
mha4	128x128x32s3k8	1	428133.44994549843	428133.44994549843
mha4	128x128x32s3k16	1	315212.08449890022	315212.08449890022
mha4	128x256x8s2k1	1	2866972.6186939972	2866972.6186939972
mha4	128x256x8s2k2	1	1536015.7414096231	1536015.7414096231
mha4	128x256x8s2k4	1	856006.68986110413	856006.68986110413
mha4	128x256x8s2k8	1	516163.95923047001	516163.95923047001
mha4	128x256x8s2k16	1	346566.1842024051	346566.1842024051
mha4	128x256x8s3k1	1	2875578.7361324485	2875578.7361324485
mha4	128x256x8s3k2	1	1544621.8588480733	1544621.8588480733
mha4	128x256x8s3k4	1	864612.80729955342	864612.80729955342
mha4	128x256x8s3k8	1	524770.07666891965	524770.07666891965
mha4	128x256x8s3k16	1	355172.30164085433	355172.30164085433
mha4	128x256x8s4k1	1	2884184.8535708971	2884184.8535708971
mha4	128x256x8s4k2	1	1553227.9762865214	1553227.9762865214
mha4	128x256x8s4k4	1	873218.92473800248	873218.92473800248
mha4	128x256x8s4k8	1	533376.19410736905	533376.19410736905
mha4	128x256x8s4k16	1	363778.41907930363	363778.41907930363
mha4	128x256x8s5k1	1	2892790.9710093457	2892790.9710093457
mha4	128x256x8s5k2	1	1561834.0937249714	1561834.0937249714
mha4	128x256x8s5k4	1	881825.04217645165	881825.04217645165
mha4	128x256x8s5k8	1	541982.31154581823	541982.31154581823
mha4	128x256x8s5k16	1	372384.53651775315	372384.53651775315
mha4	128x256x16s2k1	1	2884184.8535708971	2884184.8535708971
mha4	128x256x16s2k2	1	1553227.9762865214	1553227.9762865214
mha4	128x256x16s2k4	1	873218.92473800248	873218.92473800248
mha4	128x256x16s2k8	1	533376.19410736905	533376.19410736905
mha4	128x256x16s2k16	1	363778.41907930363	363778.41907930363
mha4	128x256x16s3k1	1	2901397.0884477943	2901397.0884477943
mha4	128x256x16s3k2	1	1570440.21116342	1570440.21116342
mha4	128x256x16s3k4	1	890431.15961490083	890431.15961490083
mha4	128x256x16s3k8	1	550588.42898426729	550588.42898426729
mha4	128x256x16s3k16	1	380990.65395620238	380990.65395620238
mha4	128x256x16s4k1	1	2918609.3233246943	2918609.3233246943
mha4	128x256x16s4k2	1	1587652.4460403183	1587652.4460403183
mha4	128x256x16s4k4	1	907643.39449179964	907643.39449179964
mha4	128x256x16s4k8	1	567800.66386116599	567800.66386116599
mha4	128x256x16s4k16	1	398202.88883310108	398202.88883310108
mha4	128x256x32s2k1	1	2918609.3233246943	2918609.3233246943
mha4	128x256x32s2k2	1	1587652.4460403183	1587652.4460403183
mha4	128x256x32s2k4	1	907643.39449179964	907643.39449179964
mha4	128x256x32s2k8	1	567800.66386116599	567800.66386116599
mha4	128x256x32s2k16	1	398202.88883310108	398202.88883310108
mha4	256x16x16s2k1	1	2034718.2098282177	2034718.2098282177
mha4	256x16x16s2k2	1	1100539.9503421113	1100539.9503421113
mha4	256x16x16s2k4	1	739335.7026893436	739335.7026893436
mha4	256x16x16s2k8	1	748199.90631749213	748199.90631749213
mha4	256x16x16s2k16	1	787549.50549874082	787549.50549874082
mha4	256x16x16s3k1	1	2046816.4579726884	2046816.4579726884
mha4	256x16x16s3k2	1	1112594.4477585817	1112594.4477585817
mha4	256x16x16s3k4	1	763522.10536278551	763522.10536278551
mha4	256x16x16s3k8	1	818331.40587732766	818331.40587732766
mha4	256x16x16s3k16	1	927950.00690641161	927950.00690641161
mha4	256x16x16s4k1	1	2059008.4576771564	2059008.4576771564
mha4	256x16x16s4k2	1	1124786.4474630507	1124786.4474630507
mha4	256x16x16s4k4	1	779197.533554247	779197.533554247
mha4	256x16x16s4k8	1	849682.26226025051	849682.26226025051
mha4	256x16x16s4k16	1	990651.71967225708	990651.71967225708
mha4	256x16x16s5k1	1	2071200.4573816268	2071200.4573816268
mha4	256x16x16s5k2	1	1136978.4471675209	1136978.4471675209
mha4	256x16x16s5k4	1	794872.96174570802	794872.96174570802
mha4	256x16x16s5k8	1	881033.11864317255	881033.11864317255
mha4	256x16x16s5k16	1	1053353.4324381019	1053353.4324381019
mha4	256x16x32s2k1	1	2059008.4576771564	2059008.4576771564
mha4	256x16x32s2k2	1	1124786.4474630507	1124786.4474630507
mha4	256x16x32s2k4	1	779197.533554247	779197.533554247
mha4	256x16x32s2k8	1	849682.26226025051	849682.26226025051
mha4	256x16x32s2k16	1	990651.71967225708	990651.71967225708
mha4	256x32x8s2k1	1	2143174.8044280699	2143174.8044280699
mha4	256x32x8s2k2	1	1152320.1353604961	1152320.1353604961
mha4	256x32x8s2k4	1	642340.31255637773	642340.31255637773
mha4	256x32x8s2k8	1	451273.15707709466	451273.15707709466
mha4	256x32x8s2k16	1	458954.16625967313	458954.16625967313
mha4	256x32x8s3k1	1	2149629.3925069068	2149629.3925069068
mha4	256x32x8s3k2	1	1158774.7234393328	1158774.7234393328
mha4	256x32x8s3k4	1	648794.90063521429	648794.90063521429
mha4	256x32x8s3k8	1	457727.74515593163	457727.74515593163
mha4	256x32x8s3k16	1	467252.92236103519	467252.92236103519
mha4	256x32x8s4k1	1	2156083.9805857432	2156083.9805857432
mha4	256x32x8s4k2	1	1165229.3115181704	1165229.3115181704
mha4	256x32x8s4k4	1	655249.48871405143	655249.48871405143
mha4	256x32x8s4k8	1	464182.33323476859	464182.33323476859
mha4	256x32x8s4k16	1	475551.67846239702	475551.67846239702
mha4	256x32x8s5k1	1	2162538.5686645797	2162538.5686645797
mha4	256x32x8s5k2	1	1171683.8995970071	1171683.8995970071
mha4	256x32x8s5k4	1	661704.07679288869	661704.07679288869
mha4	256x32x8s5k8	1	470636.92131360562	470636.92131360562
mha4	256x32x8s5k16	1	483850.43456375884	483850.43456375884
mha4	256x32x16s2k1	1	2155990.229025743	2155990.229025743
mha4	256x32x16s2k2	1	1165091.8092301704	1165091.8092301704
mha4	256x32x16s2k4	1	655111.98642605147	655111.98642605147
mha4	256x32x16s2k8	1	474982.72245806118	474982.72245806118
mha4	256x32x16s2k16	1	524634.68797521328	524634.68797521328
mha4	256x32x16s3k1	1	2168899.4051834163	2168899.4051834163
mha4	256x32x16s3k2	1	1178000.9853878433	1178000.9853878433
mha4	256x32x16s3k4	1	668021.16258372518	668021.16258372518
mha4	256x32x16s3k8	1	491580.23466078477	491580.23466078477
mha4	256x32x16s3k16	1	557829.7123806607	557829.7123806607
mha4	256x32x16s4k1	1	2181808.5813410925	2181808.5813410925
mha4	256x32x16s4k2	1	1190910.1615455183	1190910.1615455183
mha4	256x32x16s4k4	1	680930.33874139923	680930.33874139923
mha4	256x32x16s4k8	1	508177.74686350866	508177.74686350866
mha4	256x32x16s4k16	1	591024.73678610811	591024.73678610811
mha4	256x32x16s5k1	1	2194717.7574987658	2194717.7574987658
mha4	256x32x16s5k2	1	1203819.3377031914	1203819.3377031914
mha4	256x32x16s5k4	1	693839.51489907363	693839.51489907363
mha4	256x32x16s5k8	1	524775.25906623213	524775.25906623213
mha4	256x32x16s5k16	1	624219.76119155565	624219.76119155565
mha4	256x32x32s2k1	1	2181808.5813410925	2181808.5813410925
mha4	256x32x32s2k2	1	1190910.1615455183	1190910.1615455183
mha4	256x32x32s2k4	1	680930.33874139923	680930.33874139923
mha4	256x32x32s2k8	1	508177.74686350866	508177.74686350866
mha4	256x32x32s2k16	1	591024.73678610811	591024.73678610811
mha4	256x64x8s2k1	1	2384378.2414767118	2384378.2414767118
mha4	256x64x8s2k2	1	1280127.0025182047	1280127.0025182047
mha4	256x64x8s2k4	1	713470.77013261977	713470.77013261977
mha4	256x64x8s2k8	1	430304.4490834527	430304.4490834527
mha4	256x64x8s2k16	1	335886.20466728811	335886.20466728811
mha4	256x64x8s3k1	1	2391550.006008754	2391550.006008754
mha4	256x64x8s3k2	1	1287298.7670502467	1287298.7670502467
mha4	256x64x8s3k4	1	720642.53466466058	720642.53466466058
mha4	256x64x8s3k8	1	437476.21361549397	437476.21361549397
mha4	256x64x8s3k16	1	345107.04477991245	345107.04477991245
mha4	256x64x8s4k1	1	2398721.7705407939	2398721.7705407939
mha4	256x64x8s4k2	1	1294470.5315822875	1294470.5315822875
mha4	256x64x8s4k4	1	727814.29919670185	727814.29919670185
mha4	256x64x8s4k8	1	444647.978147535	444647.978147535
mha4	256x64x8s4k16	1	354327.88489253673	354327.88489253673
mha4	256x64x8s5k1	1	2405893.5350728356	2405893.5350728356
mha4	256x64x8s5k2	1	1301642.2961143281	1301642.2961143281
mha4	256x64x8s5k4	1	734986.063728743	734986.063728743
mha4	256x64x8s5k8	1	451819.74267957621	451819.74267957621
mha4	256x64x8s5k16	1	363548.72500516108	363548.72500516108
mha4	256x64x16s2k1	1	2398721.7705407939	2398721.7705407939
mha4	256x64x16s2k2	1	1294470.5315822875	1294470.5315822875
mha4	256x64x16s2k4	1	727814.29919670185	727814.29919670185
mha4	256x64x16s2k8	1	444647.978147535	444647.978147535
mha4	256x64x16s2k16	1	354327.88489253673	354327.88489253673
mha4	256x64x16s3k1	1	2413065.2996048774	2413065.2996048774
mha4	256x64x16s3k2	1	1308814.0606463691	1308814.0606463691
mha4	256x64x16s3k4	1	742157.82826078427	742157.82826078427
mha4	256x64x16s3k8	1	458991.50721161719	458991.50721161719
mha4	256x64x16s3k16	1	372769.5651177853	372769.5651177853
mha4	256x64x16s4k1	1	2427408.828668959	2427408.828668959
mha4	256x64x16s4k2	1	1323157.5897104521	1323157.5897104521
mha4	256x64x16s4k4	1	756501.357324866	756501.357324866
mha4	256x64x16s4k8	1	473335.03627569944	473335.03627569944
mha4	256x64x16s4k16	1	391211.24534303392	391211.24534303392
mha4	256x64x32s2k1	1	2427408.828668959	2427408.828668959
mha4	256x64x32s2k2	1	1323157.5897104521	1323157.5897104521
mha4	256x64x32s2k4	1	756501.357324866	756501.357324866
mha4	256x64x32s2k8	1	473335.03627569944	473335.03627569944
mha4	256x64x32s2k16	1	391211.24534303392	391211.24534303392
mha4	256x128x8s2k1	1	2866972.6186939972	2866972.6186939972
mha4	256x128x8s2k2	1	1536015.7414096231	1536015.7414096231
mha4	256x128x8s2k4	1	856006.68986110413	856006.68986110413
mha4	256x128x8s2k8	1	516163.95923047001	516163.95923047001
mha4	256x128x8s2k16	1	346566.1842024051	346566.1842024051
mha4	256x128x8s3k1	1	2875578.7361324485	2875578.7361324485
mha4	256x128x8s3k2	1	1544621.8588480733	1544621.8588480733
mha4	256x128x8s3k4	1	864612.80729955342	864612.80729955342
mha4	256x128x8s3k8	1	524770.07666891965	524770.07666891965
mha4	256x128x8s3k16	1	355172.30164085433	355172.30164085433
mha4	256x128x8s4k1	1	2884184.8535708971	2884184.8535708971
mha4	256x128x8s4k2	1	1553227.9762865214	1553227.9762865214
mha4	256x128x8s4k4	1	873218.92473800248	873218.92473800248
mha4	256x128x8s4k8	1	533376.19410736905	533376.19410736905
mha4	256x128x8s4k16	1	363778.41907930363	363778.41907930363
mha4	256x128x8s5k1	1	2892790.9710093457	2892790.9710093457
mha4	256x128x8s5k2	1	1561834.0937249714	1561834.0937249714
mha4	256x128x8s5k4	1	881825.04217645165	881825.04217645165
mha4	256x128x8s5k8	1	541982.31154581823	541982.31154581823
mha4	256x128x8s5k16	1	372384.53651775315	372384.53651775315
mha4	256x128x16s2k1	1	2884184.8535708971	2884184.8535708971
mha4	256x128x16s2k2	1	1553227.9762865214	1553227.9762865214
mha4	256x128x16s2k4	1	873218.92473800248	873218.92473800248
mha4	256x128x16s2k8	1	533376.19410736905	533376.19410736905
mha4	256x128x16s2k16	1	363778.41907930363	363778.41907930363
mha4	256x128x16s3k1	1	2901397.0884477943	2901397.0884477943
mha4	256x128x16s3k2	1	1570440.21116342	1570440.21116342
mha4	256x128x16s3k4	1	890431.15961490083	890431.15961490083
mha4	256x128x16s3k8	1	550588.42898426729	550588.42898426729
mha4	256x128x16s3k16	1	380990.65395620238	380990.65395620238
mha4	256x128x16s4k1	1	2918609.3233246943	2918609.3233246943
mha4	256x128x16s4k2	1	1587652.4460403183	1587652.4460403183
mha4	256x128x16s4k4	1	907643.39449179964	907643.39449179964
mha4	256x128x16s4k8	1	567800.66386116599	567800.66386116599
mha4	256x128x16s4k16	1	398202.88883310108	398202.88883310108
mha4	256x128x32s2k1	1	2918609.3233246943	2918609.3233246943
mha4	256x128x32s2k2	1	1587652.4460403183	1587652.4460403183
mha4	256x128x32s2k4	1	907643.39449179964	907643.39449179964
mha4	256x128x32s2k8	1	567800.66386116599	567800.66386116599
mha4	256x128x32s2k16	1	398202.88883310108	398202.88883310108
mha4	256x256x8s2k1	1	4027804.3569090459	4027804.3569090459
mha4	256x256x8s2k2	1	2145614.7110826983	2145614.7110826983
mha4	256x256x8s2k4	1	1189989.2752631917	1189989.2752631917
mha4	256x256x8s2k8	1	712338.35249706416	712338.35249706416
mha4	256x256x8s2k16	1	473836.48140125233	473836.48140125233
mha4	256x256x8s3k1	1	4039279.1801603129	4039279.1801603129
mha4	256x256x8s3k2	1	2157089.5343339629	2157089.5343339629
mha4	256x256x8s3k4	1	1201464.0985144579	1201464.0985144579
mha4	256x256x8s3k8	1	723813.17574833019	723813.17574833019
