producer	consumer	direction	oracle	coordinate	expected	actual	equal
121	122	0	General	0	512	512	1
121	122	1	General	0	1	1	1
121	122	1	General	256	1	1	1
121	122	1	General	511	1	1	1
122	123	0	Unique	0	1	1	1
122	123	0	Unique	256	1	1	1
122	123	0	Unique	511	1	1	1
122	123	1	General	0	32	32	1
122	123	1	General	8	32	32	1
122	123	1	General	15	32	32	1
121	124	0	General	0	256	256	1
121	124	1	General	0	1	1	1
121	124	1	General	128	1	1	1
121	124	1	General	255	1	1	1
124	125	0	Unique	0	1	1	1
124	125	0	Unique	128	1	1	1
124	125	0	Unique	255	1	1	1
124	125	1	General	0	32	32	1
124	125	1	General	4	32	32	1
124	125	1	General	7	32	32	1
123	126	0	General	0	16	16	1
123	126	0	General	8	16	16	1
123	126	0	General	15	16	16	1
123	126	1	General	0	16	16	1
123	126	1	General	8	16	16	1
123	126	1	General	15	16	16	1
125	127	0	General	0	8	8	1
125	127	0	General	4	8	8	1
125	127	0	General	7	8	8	1
125	127	1	General	0	8	8	1
125	127	1	General	4	8	8	1
125	127	1	General	7	8	8	1
121	128	0	General	0	256	256	1
121	128	1	General	0	1	1	1
121	128	1	General	128	1	1	1
121	128	1	General	255	1	1	1
128	129	0	Unique	0	1	1	1
128	129	0	Unique	128	1	1	1
128	129	0	Unique	255	1	1	1
128	129	1	General	0	32	32	1
128	129	1	General	4	32	32	1
128	129	1	General	7	32	32	1
126	130	0	Unique	0	1	1	1
126	130	0	Unique	8	1	1	1
126	130	0	Unique	15	1	1	1
126	130	1	Unique	0	1	1	1
126	130	1	Unique	8	1	1	1
126	130	1	Unique	15	1	1	1
127	131	0	Unique	0	1	1	1
127	131	0	Unique	4	1	1	1
127	131	0	Unique	7	1	1	1
127	131	1	Unique	0	1	1	1
127	131	1	Unique	4	1	1	1
127	131	1	Unique	7	1	1	1
131	132	0	Unique	0	1	1	1
131	132	0	Unique	4	1	1	1
131	132	0	Unique	7	1	1	1
131	132	1	Unique	0	1	1	1
131	132	1	Unique	4	1	1	1
131	132	1	Unique	7	1	1	1
129	133	0	General	0	8	8	1
129	133	0	General	4	8	8	1
129	133	0	General	7	8	8	1
129	133	1	General	0	8	8	1
129	133	1	General	4	8	8	1
129	133	1	General	7	8	8	1
130	134	0	Unique	0	1	1	1
130	134	0	Unique	8	1	1	1
130	134	0	Unique	15	1	1	1
130	134	1	Unique	0	1	1	1
130	134	1	Unique	8	1	1	1
130	134	1	Unique	15	1	1	1
132	134	0	General	0	16	16	1
132	134	0	General	4	16	16	1
132	134	0	General	7	16	16	1
132	134	1	General	0	8	8	1
132	134	1	General	8	8	8	1
132	134	1	General	15	8	8	1
133	134	0	General	0	16	16	1
133	134	0	General	4	16	16	1
133	134	0	General	7	16	16	1
133	134	1	General	0	8	8	1
133	134	1	General	8	8	8	1
133	134	1	General	15	8	8	1
120	135	0	Unique	0	1	1	1
120	135	0	Unique	8	1	1	1
120	135	0	Unique	15	1	1	1
120	135	1	Unique	0	1	1	1
120	135	1	Unique	256	0	0	1
120	135	1	Unique	511	0	0	1
134	135	0	General	0	512	512	1
134	135	0	General	8	512	512	1
134	135	0	General	15	512	512	1
134	135	1	General	0	16	16	1
134	135	1	General	256	16	16	1
134	135	1	General	511	16	16	1
120	136	0	Unique	0	1	1	1
120	136	0	Unique	8	1	1	1
120	136	0	Unique	15	1	1	1
120	136	1	Unique	0	1	1	1
120	136	1	Unique	8	1	1	1
120	136	1	Unique	15	1	1	1
135	136	0	Unique	0	1	1	1
135	136	0	Unique	256	1	1	1
135	136	0	Unique	511	1	1	1
135	136	1	General	0	32	32	1
135	136	1	General	8	32	32	1
135	136	1	General	15	32	32	1
136	137	0	General	0	1	1	1
136	137	0	General	8	1	1	1
136	137	0	General	15	1	1	1
136	137	1	General	0	16	16	1
137	138	0	General	0	1536	1536	1
137	138	1	General	0	1	1	1
137	138	1	General	768	1	1	1
137	138	1	General	1535	1	1	1
138	139	0	Unique	0	1	1	1
138	139	0	Unique	768	1	1	1
138	139	0	Unique	1535	1	1	1
138	139	1	General	0	32	32	1
138	139	1	General	24	32	32	1
138	139	1	General	47	32	32	1
137	140	0	General	0	1536	1536	1
137	140	1	General	0	1	1	1
137	140	1	General	768	1	1	1
137	140	1	General	1535	1	1	1
140	141	0	Unique	0	1	1	1
140	141	0	Unique	768	1	1	1
140	141	0	Unique	1535	1	1	1
140	141	1	General	0	32	32	1
140	141	1	General	24	32	32	1
140	141	1	General	47	32	32	1
139	142	0	General	0	1	1	1
139	142	0	General	24	1	1	1
139	142	0	General	47	1	1	1
139	142	1	General	0	48	48	1
141	142	0	General	0	1	1	1
141	142	0	General	24	1	1	1
141	142	0	General	47	1	1	1
141	142	1	General	0	48	48	1
136	143	0	Unique	0	1	1	1
136	143	0	Unique	8	1	1	1
136	143	0	Unique	15	1	1	1
136	143	1	Unique	0	1	1	1
136	143	1	Unique	256	0	0	1
136	143	1	Unique	511	0	0	1
142	143	0	General	0	512	512	1
142	143	1	General	0	1	1	1
142	143	1	General	256	1	1	1
142	143	1	General	511	1	1	1
136	144	0	Unique	0	1	1	1
136	144	0	Unique	8	1	1	1
136	144	0	Unique	15	1	1	1
136	144	1	Unique	0	1	1	1
136	144	1	Unique	8	1	1	1
136	144	1	Unique	15	1	1	1
143	144	0	Unique	0	1	1	1
143	144	0	Unique	256	1	1	1
143	144	0	Unique	511	1	1	1
143	144	1	General	0	32	32	1
143	144	1	General	8	32	32	1
143	144	1	General	15	32	32	1
144	145	0	General	0	1	1	1
144	145	0	General	8	1	1	1
144	145	0	General	15	1	1	1
144	145	1	General	0	16	16	1
145	146	0	General	0	512	512	1
145	146	1	General	0	1	1	1
145	146	1	General	256	1	1	1
145	146	1	General	511	1	1	1
146	147	0	Unique	0	1	1	1
146	147	0	Unique	256	1	1	1
146	147	0	Unique	511	1	1	1
146	147	1	General	0	32	32	1
146	147	1	General	8	32	32	1
146	147	1	General	15	32	32	1
145	148	0	General	0	256	256	1
145	148	1	General	0	1	1	1
145	148	1	General	128	1	1	1
145	148	1	General	255	1	1	1
148	149	0	Unique	0	1	1	1
148	149	0	Unique	128	1	1	1
148	149	0	Unique	255	1	1	1
148	149	1	General	0	32	32	1
148	149	1	General	4	32	32	1
148	149	1	General	7	32	32	1
147	150	0	General	0	16	16	1
147	150	0	General	8	16	16	1
147	150	0	General	15	16	16	1
147	150	1	General	0	16	16	1
147	150	1	General	8	16	16	1
147	150	1	General	15	16	16	1
149	151	0	General	0	8	8	1
149	151	0	General	4	8	8	1
149	151	0	General	7	8	8	1
149	151	1	General	0	8	8	1
149	151	1	General	4	8	8	1
149	151	1	General	7	8	8	1
145	152	0	General	0	256	256	1
145	152	1	General	0	1	1	1
145	152	1	General	128	1	1	1
145	152	1	General	255	1	1	1
152	153	0	Unique	0	1	1	1
152	153	0	Unique	128	1	1	1
152	153	0	Unique	255	1	1	1
152	153	1	General	0	32	32	1
152	153	1	General	4	32	32	1
152	153	1	General	7	32	32	1
150	154	0	Unique	0	1	1	1
150	154	0	Unique	8	1	1	1
150	154	0	Unique	15	1	1	1
150	154	1	Unique	0	1	1	1
150	154	1	Unique	8	1	1	1
150	154	1	Unique	15	1	1	1
151	155	0	Unique	0	1	1	1
151	155	0	Unique	4	1	1	1
151	155	0	Unique	7	1	1	1
151	155	1	Unique	0	1	1	1
151	155	1	Unique	4	1	1	1
151	155	1	Unique	7	1	1	1
155	156	0	Unique	0	1	1	1
155	156	0	Unique	4	1	1	1
155	156	0	Unique	7	1	1	1
155	156	1	Unique	0	1	1	1
155	156	1	Unique	4	1	1	1
155	156	1	Unique	7	1	1	1
153	157	0	General	0	8	8	1
153	157	0	General	4	8	8	1
153	157	0	General	7	8	8	1
153	157	1	General	0	8	8	1
153	157	1	General	4	8	8	1
153	157	1	General	7	8	8	1
154	158	0	Unique	0	1	1	1
154	158	0	Unique	8	1	1	1
154	158	0	Unique	15	1	1	1
154	158	1	Unique	0	1	1	1
154	158	1	Unique	8	1	1	1
154	158	1	Unique	15	1	1	1
156	158	0	General	0	16	16	1
156	158	0	General	4	16	16	1
156	158	0	General	7	16	16	1
156	158	1	General	0	8	8	1
156	158	1	General	8	8	8	1
156	158	1	General	15	8	8	1
157	158	0	General	0	16	16	1
157	158	0	General	4	16	16	1
157	158	0	General	7	16	16	1
157	158	1	General	0	8	8	1
157	158	1	General	8	8	8	1
157	158	1	General	15	8	8	1
144	159	0	Unique	0	1	1	1
144	159	0	Unique	8	1	1	1
144	159	0	Unique	15	1	1	1
144	159	1	Unique	0	1	1	1
144	159	1	Unique	256	0	0	1
144	159	1	Unique	511	0	0	1
158	159	0	General	0	512	512	1
158	159	0	General	8	512	512	1
158	159	0	General	15	512	512	1
158	159	1	General	0	16	16	1
158	159	1	General	256	16	16	1
158	159	1	General	511	16	16	1
144	160	0	Unique	0	1	1	1
144	160	0	Unique	8	1	1	1
144	160	0	Unique	15	1	1	1
144	160	1	Unique	0	1	1	1
144	160	1	Unique	8	1	1	1
144	160	1	Unique	15	1	1	1
159	160	0	Unique	0	1	1	1
159	160	0	Unique	256	1	1	1
159	160	0	Unique	511	1	1	1
159	160	1	General	0	32	32	1
159	160	1	General	8	32	32	1
159	160	1	General	15	32	32	1
160	161	0	General	0	1	1	1
160	161	0	General	8	1	1	1
160	161	0	General	15	1	1	1
160	161	1	General	0	16	16	1
161	162	0	General	0	1536	1536	1
161	162	1	General	0	1	1	1
161	162	1	General	768	1	1	1
161	162	1	General	1535	1	1	1
162	163	0	Unique	0	1	1	1
162	163	0	Unique	768	1	1	1
162	163	0	Unique	1535	1	1	1
162	163	1	General	0	32	32	1
162	163	1	General	24	32	32	1
162	163	1	General	47	32	32	1
161	164	0	General	0	1536	1536	1
161	164	1	General	0	1	1	1
161	164	1	General	768	1	1	1
161	164	1	General	1535	1	1	1
164	165	0	Unique	0	1	1	1
164	165	0	Unique	768	1	1	1
164	165	0	Unique	1535	1	1	1
164	165	1	General	0	32	32	1
164	165	1	General	24	32	32	1
164	165	1	General	47	32	32	1
163	166	0	General	0	1	1	1
163	166	0	General	24	1	1	1
163	166	0	General	47	1	1	1
163	166	1	General	0	48	48	1
165	166	0	General	0	1	1	1
165	166	0	General	24	1	1	1
165	166	0	General	47	1	1	1
165	166	1	General	0	48	48	1
160	167	0	Unique	0	1	1	1
160	167	0	Unique	8	1	1	1
160	167	0	Unique	15	1	1	1
160	167	1	Unique	0	1	1	1
160	167	1	Unique	256	0	0	1
160	167	1	Unique	511	0	0	1
166	167	0	General	0	512	512	1
166	167	1	General	0	1	1	1
166	167	1	General	256	1	1	1
166	167	1	General	511	1	1	1
160	168	0	Unique	0	1	1	1
160	168	0	Unique	8	1	1	1
160	168	0	Unique	15	1	1	1
160	168	1	Unique	0	1	1	1
160	168	1	Unique	8	1	1	1
160	168	1	Unique	15	1	1	1
167	168	0	Unique	0	1	1	1
167	168	0	Unique	256	1	1	1
167	168	0	Unique	511	1	1	1
167	168	1	General	0	32	32	1
167	168	1	General	8	32	32	1
167	168	1	General	15	32	32	1
168	169	0	General	0	1	1	1
168	169	0	General	8	1	1	1
168	169	0	General	15	1	1	1
168	169	1	General	0	16	16	1
169	170	0	General	0	512	512	1
169	170	1	General	0	1	1	1
169	170	1	General	256	1	1	1
169	170	1	General	511	1	1	1
170	171	0	Unique	0	1	1	1
170	171	0	Unique	256	1	1	1
170	171	0	Unique	511	1	1	1
170	171	1	General	0	32	32	1
170	171	1	General	8	32	32	1
170	171	1	General	15	32	32	1
169	172	0	General	0	256	256	1
169	172	1	General	0	1	1	1
169	172	1	General	128	1	1	1
169	172	1	General	255	1	1	1
172	173	0	Unique	0	1	1	1
172	173	0	Unique	128	1	1	1
172	173	0	Unique	255	1	1	1
172	173	1	General	0	32	32	1
172	173	1	General	4	32	32	1
172	173	1	General	7	32	32	1
171	174	0	General	0	16	16	1
171	174	0	General	8	16	16	1
171	174	0	General	15	16	16	1
171	174	1	General	0	16	16	1
171	174	1	General	8	16	16	1
171	174	1	General	15	16	16	1
173	175	0	General	0	8	8	1
173	175	0	General	4	8	8	1
173	175	0	General	7	8	8	1
173	175	1	General	0	8	8	1
173	175	1	General	4	8	8	1
173	175	1	General	7	8	8	1
169	176	0	General	0	256	256	1
169	176	1	General	0	1	1	1
169	176	1	General	128	1	1	1
169	176	1	General	255	1	1	1
176	177	0	Unique	0	1	1	1
176	177	0	Unique	128	1	1	1
176	177	0	Unique	255	1	1	1
176	177	1	General	0	32	32	1
176	177	1	General	4	32	32	1
176	177	1	General	7	32	32	1
174	178	0	Unique	0	1	1	1
174	178	0	Unique	8	1	1	1
174	178	0	Unique	15	1	1	1
174	178	1	Unique	0	1	1	1
174	178	1	Unique	8	1	1	1
174	178	1	Unique	15	1	1	1
175	179	0	Unique	0	1	1	1
175	179	0	Unique	4	1	1	1
175	179	0	Unique	7	1	1	1
175	179	1	Unique	0	1	1	1
175	179	1	Unique	4	1	1	1
175	179	1	Unique	7	1	1	1
179	180	0	Unique	0	1	1	1
179	180	0	Unique	4	1	1	1
179	180	0	Unique	7	1	1	1
179	180	1	Unique	0	1	1	1
179	180	1	Unique	4	1	1	1
179	180	1	Unique	7	1	1	1
177	181	0	General	0	8	8	1
177	181	0	General	4	8	8	1
177	181	0	General	7	8	8	1
177	181	1	General	0	8	8	1
177	181	1	General	4	8	8	1
177	181	1	General	7	8	8	1
178	182	0	Unique	0	1	1	1
178	182	0	Unique	8	1	1	1
178	182	0	Unique	15	1	1	1
178	182	1	Unique	0	1	1	1
178	182	1	Unique	8	1	1	1
178	182	1	Unique	15	1	1	1
180	182	0	General	0	16	16	1
180	182	0	General	4	16	16	1
180	182	0	General	7	16	16	1
180	182	1	General	0	8	8	1
180	182	1	General	8	8	8	1
180	182	1	General	15	8	8	1
181	182	0	General	0	16	16	1
181	182	0	General	4	16	16	1
181	182	0	General	7	16	16	1
181	182	1	General	0	8	8	1
181	182	1	General	8	8	8	1
181	182	1	General	15	8	8	1
168	183	0	Unique	0	1	1	1
168	183	0	Unique	8	1	1	1
168	183	0	Unique	15	1	1	1
168	183	1	Unique	0	1	1	1
168	183	1	Unique	256	0	0	1
168	183	1	Unique	511	0	0	1
182	183	0	General	0	512	512	1
182	183	0	General	8	512	512	1
182	183	0	General	15	512	512	1
182	183	1	General	0	16	16	1
182	183	1	General	256	16	16	1
182	183	1	General	511	16	16	1
168	184	0	Unique	0	1	1	1
168	184	0	Unique	8	1	1	1
168	184	0	Unique	15	1	1	1
168	184	1	Unique	0	1	1	1
168	184	1	Unique	8	1	1	1
168	184	1	Unique	15	1	1	1
183	184	0	Unique	0	1	1	1
183	184	0	Unique	256	1	1	1
183	184	0	Unique	511	1	1	1
183	184	1	General	0	32	32	1
183	184	1	General	8	32	32	1
183	184	1	General	15	32	32	1
184	185	0	General	0	1	1	1
184	185	0	General	8	1	1	1
184	185	0	General	15	1	1	1
184	185	1	General	0	16	16	1
185	186	0	General	0	1536	1536	1
185	186	1	General	0	1	1	1
185	186	1	General	768	1	1	1
185	186	1	General	1535	1	1	1
186	187	0	Unique	0	1	1	1
186	187	0	Unique	768	1	1	1
186	187	0	Unique	1535	1	1	1
186	187	1	General	0	32	32	1
186	187	1	General	24	32	32	1
186	187	1	General	47	32	32	1
185	188	0	General	0	1536	1536	1
185	188	1	General	0	1	1	1
185	188	1	General	768	1	1	1
185	188	1	General	1535	1	1	1
188	189	0	Unique	0	1	1	1
188	189	0	Unique	768	1	1	1
188	189	0	Unique	1535	1	1	1
188	189	1	General	0	32	32	1
188	189	1	General	24	32	32	1
188	189	1	General	47	32	32	1
187	190	0	General	0	1	1	1
187	190	0	General	24	1	1	1
187	190	0	General	47	1	1	1
187	190	1	General	0	48	48	1
189	190	0	General	0	1	1	1
189	190	0	General	24	1	1	1
189	190	0	General	47	1	1	1
189	190	1	General	0	48	48	1
184	191	0	Unique	0	1	1	1
184	191	0	Unique	8	1	1	1
184	191	0	Unique	15	1	1	1
184	191	1	Unique	0	1	1	1
184	191	1	Unique	256	0	0	1
184	191	1	Unique	511	0	0	1
190	191	0	General	0	512	512	1
190	191	1	General	0	1	1	1
190	191	1	General	256	1	1	1
190	191	1	General	511	1	1	1
184	192	0	Unique	0	1	1	1
184	192	0	Unique	8	1	1	1
184	192	0	Unique	15	1	1	1
184	192	1	Unique	0	1	1	1
184	192	1	Unique	8	1	1	1
184	192	1	Unique	15	1	1	1
191	192	0	Unique	0	1	1	1
191	192	0	Unique	256	1	1	1
191	192	0	Unique	511	1	1	1
191	192	1	General	0	32	32	1
191	192	1	General	8	32	32	1
191	192	1	General	15	32	32	1
192	193	0	General	0	1	1	1
192	193	0	General	8	1	1	1
192	193	0	General	15	1	1	1
192	193	1	General	0	16	16	1
193	194	0	General	0	512	512	1
193	194	1	General	0	1	1	1
193	194	1	General	256	1	1	1
193	194	1	General	511	1	1	1
194	195	0	Unique	0	1	1	1
194	195	0	Unique	256	1	1	1
194	195	0	Unique	511	1	1	1
194	195	1	General	0	32	32	1
194	195	1	General	8	32	32	1
194	195	1	General	15	32	32	1
193	196	0	General	0	256	256	1
193	196	1	General	0	1	1	1
193	196	1	General	128	1	1	1
193	196	1	General	255	1	1	1
196	197	0	Unique	0	1	1	1
196	197	0	Unique	128	1	1	1
196	197	0	Unique	255	1	1	1
196	197	1	General	0	32	32	1
196	197	1	General	4	32	32	1
196	197	1	General	7	32	32	1
195	198	0	General	0	16	16	1
195	198	0	General	8	16	16	1
195	198	0	General	15	16	16	1
195	198	1	General	0	16	16	1
195	198	1	General	8	16	16	1
195	198	1	General	15	16	16	1
197	199	0	General	0	8	8	1
197	199	0	General	4	8	8	1
197	199	0	General	7	8	8	1
197	199	1	General	0	8	8	1
197	199	1	General	4	8	8	1
197	199	1	General	7	8	8	1
193	200	0	General	0	256	256	1
193	200	1	General	0	1	1	1
193	200	1	General	128	1	1	1
193	200	1	General	255	1	1	1
200	201	0	Unique	0	1	1	1
200	201	0	Unique	128	1	1	1
200	201	0	Unique	255	1	1	1
200	201	1	General	0	32	32	1
200	201	1	General	4	32	32	1
200	201	1	General	7	32	32	1
198	202	0	Unique	0	1	1	1
198	202	0	Unique	8	1	1	1
198	202	0	Unique	15	1	1	1
198	202	1	Unique	0	1	1	1
198	202	1	Unique	8	1	1	1
198	202	1	Unique	15	1	1	1
199	203	0	Unique	0	1	1	1
199	203	0	Unique	4	1	1	1
199	203	0	Unique	7	1	1	1
199	203	1	Unique	0	1	1	1
199	203	1	Unique	4	1	1	1
199	203	1	Unique	7	1	1	1
203	204	0	Unique	0	1	1	1
203	204	0	Unique	4	1	1	1
203	204	0	Unique	7	1	1	1
203	204	1	Unique	0	1	1	1
203	204	1	Unique	4	1	1	1
203	204	1	Unique	7	1	1	1
201	205	0	General	0	8	8	1
201	205	0	General	4	8	8	1
201	205	0	General	7	8	8	1
201	205	1	General	0	8	8	1
201	205	1	General	4	8	8	1
201	205	1	General	7	8	8	1
202	206	0	Unique	0	1	1	1
202	206	0	Unique	8	1	1	1
202	206	0	Unique	15	1	1	1
202	206	1	Unique	0	1	1	1
202	206	1	Unique	8	1	1	1
202	206	1	Unique	15	1	1	1
204	206	0	General	0	16	16	1
204	206	0	General	4	16	16	1
204	206	0	General	7	16	16	1
204	206	1	General	0	8	8	1
204	206	1	General	8	8	8	1
204	206	1	General	15	8	8	1
205	206	0	General	0	16	16	1
205	206	0	General	4	16	16	1
205	206	0	General	7	16	16	1
205	206	1	General	0	8	8	1
205	206	1	General	8	8	8	1
205	206	1	General	15	8	8	1
192	207	0	Unique	0	1	1	1
192	207	0	Unique	8	1	1	1
192	207	0	Unique	15	1	1	1
192	207	1	Unique	0	1	1	1
192	207	1	Unique	256	0	0	1
192	207	1	Unique	511	0	0	1
206	207	0	General	0	512	512	1
206	207	0	General	8	512	512	1
206	207	0	General	15	512	512	1
206	207	1	General	0	16	16	1
206	207	1	General	256	16	16	1
206	207	1	General	511	16	16	1
192	208	0	Unique	0	1	1	1
192	208	0	Unique	8	1	1	1
192	208	0	Unique	15	1	1	1
192	208	1	Unique	0	1	1	1
192	208	1	Unique	8	1	1	1
192	208	1	Unique	15	1	1	1
207	208	0	Unique	0	1	1	1
207	208	0	Unique	256	1	1	1
207	208	0	Unique	511	1	1	1
207	208	1	General	0	32	32	1
207	208	1	General	8	32	32	1
207	208	1	General	15	32	32	1
208	209	0	General	0	1	1	1
208	209	0	General	8	1	1	1
208	209	0	General	15	1	1	1
208	209	1	General	0	16	16	1
209	210	0	General	0	1536	1536	1
209	210	1	General	0	1	1	1
209	210	1	General	768	1	1	1
209	210	1	General	1535	1	1	1
210	211	0	Unique	0	1	1	1
210	211	0	Unique	768	1	1	1
210	211	0	Unique	1535	1	1	1
210	211	1	General	0	32	32	1
210	211	1	General	24	32	32	1
210	211	1	General	47	32	32	1
209	212	0	General	0	1536	1536	1
209	212	1	General	0	1	1	1
209	212	1	General	768	1	1	1
209	212	1	General	1535	1	1	1
212	213	0	Unique	0	1	1	1
212	213	0	Unique	768	1	1	1
212	213	0	Unique	1535	1	1	1
212	213	1	General	0	32	32	1
212	213	1	General	24	32	32	1
212	213	1	General	47	32	32	1
211	214	0	General	0	1	1	1
211	214	0	General	24	1	1	1
211	214	0	General	47	1	1	1
211	214	1	General	0	48	48	1
213	214	0	General	0	1	1	1
213	214	0	General	24	1	1	1
213	214	0	General	47	1	1	1
213	214	1	General	0	48	48	1
208	215	0	Unique	0	1	1	1
208	215	0	Unique	8	1	1	1
208	215	0	Unique	15	1	1	1
208	215	1	Unique	0	1	1	1
208	215	1	Unique	256	0	0	1
208	215	1	Unique	511	0	0	1
214	215	0	General	0	512	512	1
214	215	1	General	0	1	1	1
214	215	1	General	256	1	1	1
214	215	1	General	511	1	1	1
208	216	0	Unique	0	1	1	1
208	216	0	Unique	8	1	1	1
208	216	0	Unique	15	1	1	1
208	216	1	Unique	0	1	1	1
208	216	1	Unique	8	1	1	1
208	216	1	Unique	15	1	1	1
215	216	0	Unique	0	1	1	1
215	216	0	Unique	256	1	1	1
215	216	0	Unique	511	1	1	1
215	216	1	General	0	32	32	1
215	216	1	General	8	32	32	1
215	216	1	General	15	32	32	1
216	217	0	General	0	1	1	1
216	217	0	General	8	1	1	1
216	217	0	General	15	1	1	1
216	217	1	General	0	16	16	1
217	218	0	General	0	512	512	1
217	218	1	General	0	1	1	1
217	218	1	General	256	1	1	1
217	218	1	General	511	1	1	1
218	219	0	Unique	0	1	1	1
218	219	0	Unique	256	1	1	1
218	219	0	Unique	511	1	1	1
218	219	1	General	0	32	32	1
218	219	1	General	8	32	32	1
218	219	1	General	15	32	32	1
217	220	0	General	0	256	256	1
217	220	1	General	0	1	1	1
217	220	1	General	128	1	1	1
217	220	1	General	255	1	1	1
220	221	0	Unique	0	1	1	1
220	221	0	Unique	128	1	1	1
220	221	0	Unique	255	1	1	1
220	221	1	General	0	32	32	1
220	221	1	General	4	32	32	1
220	221	1	General	7	32	32	1
219	222	0	General	0	16	16	1
219	222	0	General	8	16	16	1
219	222	0	General	15	16	16	1
219	222	1	General	0	16	16	1
219	222	1	General	8	16	16	1
219	222	1	General	15	16	16	1
221	223	0	General	0	8	8	1
221	223	0	General	4	8	8	1
221	223	0	General	7	8	8	1
221	223	1	General	0	8	8	1
221	223	1	General	4	8	8	1
221	223	1	General	7	8	8	1
217	224	0	General	0	256	256	1
217	224	1	General	0	1	1	1
217	224	1	General	128	1	1	1
217	224	1	General	255	1	1	1
224	225	0	Unique	0	1	1	1
224	225	0	Unique	128	1	1	1
224	225	0	Unique	255	1	1	1
224	225	1	General	0	32	32	1
224	225	1	General	4	32	32	1
224	225	1	General	7	32	32	1
222	226	0	Unique	0	1	1	1
222	226	0	Unique	8	1	1	1
222	226	0	Unique	15	1	1	1
222	226	1	Unique	0	1	1	1
222	226	1	Unique	8	1	1	1
222	226	1	Unique	15	1	1	1
223	227	0	Unique	0	1	1	1
223	227	0	Unique	4	1	1	1
223	227	0	Unique	7	1	1	1
223	227	1	Unique	0	1	1	1
223	227	1	Unique	4	1	1	1
223	227	1	Unique	7	1	1	1
227	228	0	Unique	0	1	1	1
227	228	0	Unique	4	1	1	1
227	228	0	Unique	7	1	1	1
227	228	1	Unique	0	1	1	1
227	228	1	Unique	4	1	1	1
227	228	1	Unique	7	1	1	1
225	229	0	General	0	8	8	1
225	229	0	General	4	8	8	1
225	229	0	General	7	8	8	1
225	229	1	General	0	8	8	1
225	229	1	General	4	8	8	1
225	229	1	General	7	8	8	1
226	230	0	Unique	0	1	1	1
226	230	0	Unique	8	1	1	1
226	230	0	Unique	15	1	1	1
226	230	1	Unique	0	1	1	1
226	230	1	Unique	8	1	1	1
226	230	1	Unique	15	1	1	1
228	230	0	General	0	16	16	1
228	230	0	General	4	16	16	1
228	230	0	General	7	16	16	1
228	230	1	General	0	8	8	1
228	230	1	General	8	8	8	1
228	230	1	General	15	8	8	1
229	230	0	General	0	16	16	1
229	230	0	General	4	16	16	1
229	230	0	General	7	16	16	1
229	230	1	General	0	8	8	1
229	230	1	General	8	8	8	1
229	230	1	General	15	8	8	1
216	231	0	Unique	0	1	1	1
216	231	0	Unique	8	1	1	1
216	231	0	Unique	15	1	1	1
216	231	1	Unique	0	1	1	1
216	231	1	Unique	256	0	0	1
216	231	1	Unique	511	0	0	1
230	231	0	General	0	512	512	1
230	231	0	General	8	512	512	1
230	231	0	General	15	512	512	1
230	231	1	General	0	16	16	1
230	231	1	General	256	16	16	1
230	231	1	General	511	16	16	1
216	232	0	Unique	0	1	1	1
216	232	0	Unique	8	1	1	1
216	232	0	Unique	15	1	1	1
216	232	1	Unique	0	1	1	1
216	232	1	Unique	8	1	1	1
216	232	1	Unique	15	1	1	1
231	232	0	Unique	0	1	1	1
231	232	0	Unique	256	1	1	1
231	232	0	Unique	511	1	1	1
231	232	1	General	0	32	32	1
231	232	1	General	8	32	32	1
231	232	1	General	15	32	32	1
232	233	0	General	0	1	1	1
232	233	0	General	8	1	1	1
232	233	0	General	15	1	1	1
232	233	1	General	0	16	16	1
233	234	0	General	0	1536	1536	1
233	234	1	General	0	1	1	1
233	234	1	General	768	1	1	1
233	234	1	General	1535	1	1	1
234	235	0	Unique	0	1	1	1
234	235	0	Unique	768	1	1	1
234	235	0	Unique	1535	1	1	1
234	235	1	General	0	32	32	1
234	235	1	General	24	32	32	1
234	235	1	General	47	32	32	1
233	236	0	General	0	1536	1536	1
233	236	1	General	0	1	1	1
233	236	1	General	768	1	1	1
233	236	1	General	1535	1	1	1
236	237	0	Unique	0	1	1	1
236	237	0	Unique	768	1	1	1
236	237	0	Unique	1535	1	1	1
236	237	1	General	0	32	32	1
236	237	1	General	24	32	32	1
236	237	1	General	47	32	32	1
235	238	0	General	0	1	1	1
235	238	0	General	24	1	1	1
235	238	0	General	47	1	1	1
235	238	1	General	0	48	48	1
237	238	0	General	0	1	1	1
237	238	0	General	24	1	1	1
237	238	0	General	47	1	1	1
237	238	1	General	0	48	48	1
232	239	0	Unique	0	1	1	1
232	239	0	Unique	8	1	1	1
232	239	0	Unique	15	1	1	1
232	239	1	Unique	0	1	1	1
232	239	1	Unique	256	0	0	1
232	239	1	Unique	511	0	0	1
238	239	0	General	0	512	512	1
238	239	1	General	0	1	1	1
238	239	1	General	256	1	1	1
238	239	1	General	511	1	1	1
232	240	0	Unique	0	1	1	1
232	240	0	Unique	8	1	1	1
232	240	0	Unique	15	1	1	1
232	240	1	Unique	0	1	1	1
232	240	1	Unique	8	1	1	1
232	240	1	Unique	15	1	1	1
239	240	0	Unique	0	1	1	1
239	240	0	Unique	256	1	1	1
239	240	0	Unique	511	1	1	1
239	240	1	General	0	32	32	1
239	240	1	General	8	32	32	1
239	240	1	General	15	32	32	1
240	241	0	General	0	1	1	1
