config	arm	round	started_ns	l05_ms	l1_ms	l2_ms	log
wavefront	l1nosync	9	1789703581114881840	6.641824	6.3592	6.642624	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__l1nosync/r9.log
wavefront	full	10	1789706153466295563	6.64576	6.66624	6.642688	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__full/r10.log
wavefront	nofence	10	1789706180035867966	6.639648	6.664192	6.417408	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__nofence/r10.log
wavefront	nowait	10	1789706206619882563	6.645632	6.668288	6.144	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__nowait/r10.log
wavefront	neither	10	1789706233241912337	6.641664	6.66592	5.987328	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__neither/r10.log
wavefront	l1nosync	10	1789706259521296660	6.643712	6.376256	6.629376	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__l1nosync/r10.log
wavefront	full	11	1789707411985439799	6.64576	6.675456	6.633472	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__full/r11.log
wavefront	nofence	11	1789707436252137890	6.65168	6.674432	6.42048	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__nofence/r11.log
wavefront	nowait	11	1789707460720188298	6.6536	6.675552	6.09088	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__nowait/r11.log
wavefront	neither	11	1789707484968732162	6.649856	6.672544	6.085632	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__neither/r11.log
wavefront	l1nosync	11	1789707509665953518	6.653952	6.4	6.634496	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__l1nosync/r11.log
wavefront	full	12	1789708177680498779	6.322176	6.340608	6.316992	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__full/r12.log
wavefront	nofence	12	1789708190192174205	6.649856	6.673632	6.43568	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__nofence/r12.log
wavefront	nowait	12	1789708204076561033	6.648832	6.66912	6.148096	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__nowait/r12.log
wavefront	neither	12	1789708217573568430	6.653952	6.672544	5.95648	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__neither/r12.log
wavefront	l1nosync	12	1789708231052575011	6.642816	6.378496	6.614016	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__l1nosync/r12.log
wavefront	full	13	1789708843093567152	6.651168	6.673504	6.632448	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__full/r13.log
wavefront	nofence	13	1789708856594475090	6.649056	6.569952	6.3488	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__nofence/r13.log
wavefront	nowait	13	1789708870093206203	6.320992	6.340416	5.926048	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__nowait/r13.log
wavefront	neither	13	1789708882694762121	6.649856	6.673664	6.006784	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__neither/r13.log
wavefront	l1nosync	13	1789708896361193910	6.649952	6.388736	6.6304	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__l1nosync/r13.log
wavefront	full	14	1789709506046445335	6.649856	6.677504	6.631424	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__full/r14.log
wavefront	nofence	14	1789709519510065060	6.3232	6.409216	6.254592	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__nofence/r14.log
wavefront	nowait	14	1789709533499804706	6.521856	6.608544	6.152064	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__nowait/r14.log
wavefront	neither	14	1789709547385113310	6.649856	6.675456	6.002688	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__neither/r14.log
wavefront	l1nosync	14	1789709561275604660	6.649632	6.351872	6.636544	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__l1nosync/r14.log
wavefront	full	15	1789710168249529683	6.37152	6.335584	6.30784	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__full/r15.log
wavefront	nofence	15	1789710180831494856	6.647808	6.672224	6.423328	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__nofence/r15.log
wavefront	nowait	15	1789710194428413996	6.65072	6.67664	6.148128	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__nowait/r15.log
wavefront	neither	15	1789710207894080132	6.641664	6.674272	5.990368	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__neither/r15.log
wavefront	l1nosync	15	1789710221269973574	6.647648	6.3712	6.645728	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__l1nosync/r15.log
wavefront	full	16	1789710823060593378	6.654816	6.67152	6.592512	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__full/r16.log
wavefront	nofence	16	1789710836553204710	6.651712	6.6736	6.212608	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__nofence/r16.log
wavefront	nowait	16	1789710850053920244	6.647808	6.66416	6.009856	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__nowait/r16.log
wavefront	neither	16	1789710863622791839	6.643712	6.672384	6.001664	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__neither/r16.log
wavefront	l1nosync	16	1789710877401328776	6.653824	6.385888	6.300672	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__l1nosync/r16.log
wavefront	full	17	1789711484259672983	6.648768	6.668512	6.65008	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__full/r17.log
wavefront	nofence	17	1789711497729905931	6.322176	6.335488	6.109088	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__nofence/r17.log
wavefront	nowait	17	1789711509891982940	6.645952	6.67152	6.132736	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__nowait/r17.log
wavefront	neither	17	1789711523269870546	6.648608	6.674176	5.988352	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__neither/r17.log
wavefront	l1nosync	17	1789711536734188420	6.65088	6.400896	6.631424	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__l1nosync/r17.log
wavefront	full	18	1789712144209278814	6.32304	6.337536	6.301696	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__full/r18.log
wavefront	nofence	18	1789712158025140409	6.319104	6.334112	6.111232	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__nofence/r18.log
wavefront	nowait	18	1789712171903866905	6.322176	6.334656	5.914624	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__nowait/r18.log
wavefront	neither	18	1789712185679818702	6.317056	6.335488	5.810176	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__neither/r18.log
wavefront	l1nosync	18	1789712199349457333	6.321888	6.10784	6.313792	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__l1nosync/r18.log
wavefront	full	19	1789712823926000092	6.320768	6.33968	6.307744	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__full/r19.log
wavefront	nofence	19	1789712838234208278	6.642688	6.666496	6.42048	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__nofence/r19.log
wavefront	nowait	19	1789712852033315291	6.360928	6.337664	5.919744	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__nowait/r19.log
wavefront	neither	19	1789712866341105914	6.324864	6.337632	5.830528	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__neither/r19.log
wavefront	l1nosync	19	1789712880436845038	6.323488	6.084608	6.317056	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__l1nosync/r19.log
wavefront	full	20	1789713507480894446	6.65088	6.675328	6.629376	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__full/r20.log
wavefront	nofence	20	1789713522052554637	6.649856	6.674432	6.417408	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__nofence/r20.log
wavefront	nowait	20	1789713535524790800	6.65088	6.675296	6.049856	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__nowait/r20.log
wavefront	neither	20	1789713548908525951	6.648832	6.673568	6.011904	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__neither/r20.log
wavefront	l1nosync	20	1789713562550164299	6.65072	6.392832	6.618112	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__l1nosync/r20.log
wavefront	full	21	1789714203942415635	6.644736	6.335648	6.302048	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__full/r21.log
wavefront	nofence	21	1789714217320577263	6.647808	6.67248	6.423552	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__nofence/r21.log
wavefront	nowait	21	1789714232032824739	6.508544	6.664384	6.146048	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__nowait/r21.log
wavefront	neither	21	1789714246556704783	6.649504	6.661152	5.812896	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__neither/r21.log
wavefront	l1nosync	21	1789714260936476335	6.645824	6.339584	6.644736	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__l1nosync/r21.log
wavefront	full	22	1789714898426981701	6.651904	6.673248	6.630272	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__full/r22.log
wavefront	nofence	22	1789714912024785013	6.652928	6.398976	6.102016	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__nofence/r22.log
wavefront	nowait	22	1789714926508986912	6.65088	6.672384	6.153504	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__nowait/r22.log
wavefront	neither	22	1789714940985261543	6.353664	6.331488	5.80096	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__neither/r22.log
wavefront	l1nosync	22	1789714953652038824	6.644736	6.351552	6.58944	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__l1nosync/r22.log
wavefront	full	23	1789715605969277787	6.64768	6.674432	6.643456	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__full/r23.log
wavefront	nofence	23	1789715620679821995	6.53904	6.349984	6.153216	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__nofence/r23.log
wavefront	nowait	23	1789715635047829301	6.319104	6.337632	5.917888	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__nowait/r23.log
wavefront	neither	23	1789715648317885569	6.496512	6.333152	5.818368	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__neither/r23.log
wavefront	l1nosync	23	1789715662615541085	6.519712	6.2328	6.367104	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__l1nosync/r23.log
wavefront	full	24	1789716308998340197	6.648832	6.666944	6.628352	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__full/r24.log
wavefront	nofence	24	1789716323312249444	6.320864	6.334528	6.107072	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__nofence/r24.log
wavefront	nowait	24	1789716336582023190	6.64576	6.663392	5.910528	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__nowait/r24.log
wavefront	neither	24	1789716350659191148	6.3232	6.336576	5.791744	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__neither/r24.log
wavefront	l1nosync	24	1789716363973603456	6.319104	6.090752	6.309888	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/wavefront__l1nosync/r24.log
rotate	full	0	1789689806342057245	6.652192	6.675616	6.663936	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__full/r0.log
rotate	nofence	0	1789689846134702486	6.320192	6.339584	6.157152	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__nofence/r0.log
rotate	nowait	0	1789689885729088786	6.639392	6.667264	5.525504	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__nowait/r0.log
rotate	neither	0	1789689925611463424	6.649856	6.676704	5.414912	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__neither/r0.log
rotate	l1nosync	0	1789689964789084065	6.657024	6.386688	6.665216	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__l1nosync/r0.log
rotate	full	1	1789691796051125482	6.64464	6.662144	6.664448	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__full/r1.log
rotate	nofence	1	1789691837254505611	6.623232	6.666944	6.466432	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__nofence/r1.log
rotate	nowait	1	1789691878914261625	6.64576	6.668288	5.506976	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__nowait/r1.log
rotate	neither	1	1789691919665700613	6.396896	6.341696	5.151744	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__neither/r1.log
rotate	l1nosync	1	1789691957557043260	6.649152	6.39488	6.667264	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__l1nosync/r1.log
rotate	full	2	1789693781323042733	6.648832	6.666496	6.673344	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__full/r2.log
rotate	nofence	2	1789693814169887648	6.642336	6.6672	6.464512	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__nofence/r2.log
rotate	nowait	2	1789693846400416083	6.64576	6.669536	5.518336	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__nowait/r2.log
rotate	neither	2	1789693879232856482	6.651552	6.67328	5.412864	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__neither/r2.log
rotate	l1nosync	2	1789693912006338313	6.320128	6.076416	6.3384	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__l1nosync/r2.log
rotate	full	3	1789695393873163786	6.648832	6.67648	6.67136	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__full/r3.log
rotate	nofence	3	1789695422439860391	6.647808	6.668256	6.468608	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__nofence/r3.log
rotate	nowait	3	1789695464467340641	6.61184	6.659136	5.51216	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__nowait/r3.log
rotate	neither	3	1789695506569439100	6.321152	6.334464	5.167104	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__neither/r3.log
rotate	l1nosync	3	1789695547453892669	6.64672	6.352896	6.672384	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__l1nosync/r3.log
rotate	full	4	1789696793520615543	6.64704	6.670496	6.65824	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__full/r4.log
rotate	nofence	4	1789696820275860962	6.64576	6.666208	6.469792	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__nofence/r4.log
rotate	nowait	4	1789696847343607841	6.647584	6.631744	5.49888	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__nowait/r4.log
rotate	neither	4	1789696874236322255	6.64848	6.670528	5.410624	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__neither/r4.log
rotate	l1nosync	4	1789696901232376901	6.648928	6.397856	6.667168	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__l1nosync/r4.log
rotate	full	5	1789698137294853188	6.64576	6.6664	6.660096	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__full/r5.log
rotate	nofence	5	1789698165598223885	6.64576	6.669312	6.464512	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__nofence/r5.log
rotate	nowait	5	1789698193833790164	6.642368	6.668288	5.520352	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__nowait/r5.log
rotate	neither	5	1789698221126067438	6.649856	6.671424	5.398528	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__neither/r5.log
rotate	l1nosync	5	1789698248422337079	6.643712	6.35056	6.664192	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__l1nosync/r5.log
rotate	full	6	1789699529551499821	6.644544	6.665408	6.668288	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__full/r6.log
rotate	nofence	6	1789699557777061081	6.647808	6.668512	6.469632	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__nofence/r6.log
rotate	nowait	6	1789699586294866739	6.638912	6.587328	5.516288	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__nowait/r6.log
rotate	neither	6	1789699614417352502	6.653824	6.677504	5.40672	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__neither/r6.log
rotate	l1nosync	6	1789699642369374456	6.650752	6.39488	6.668256	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__l1nosync/r6.log
rotate	full	7	1789700893763173634	6.32016	6.336256	6.33632	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__full/r7.log
rotate	nofence	7	1789700920897079450	6.639392	6.662112	6.464224	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__nofence/r7.log
rotate	nowait	7	1789700949286135892	6.64064	6.669472	5.503936	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__nowait/r7.log
rotate	neither	7	1789700977160748158	6.373568	6.34368	5.237856	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__neither/r7.log
rotate	l1nosync	7	1789701004198649030	6.652928	6.40512	6.67232	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/rotate__l1nosync/r7.log
