config	arm	round	started_ns	l05_ms	l1_ms	l2_ms	log
c1	nofence	8	1789656092231111354	13.29664	14.815232	10.740736	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nofence/r8.log
c1	nowait	8	1789656109205915372	13.435904	13.576352	9.921536	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nowait/r8.log
c1	neither	8	1789656125429821306	13.861888	14.869632	9.824544	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__neither/r8.log
c1	l1nosync	8	1789656141979596738	13.515776	10.90048	10.92608	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__l1nosync/r8.log
c1	full	9	1789656879009394014	6.643712	6.681856	6.071296	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__full/r9.log
c1	nofence	9	1789656892445045413	6.633792	6.677472	6.266144	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nofence/r9.log
c1	nowait	9	1789656906499720390	7.03488	13.283328	9.876352	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nowait/r9.log
c1	neither	9	1789656921193800017	13.405376	13.505536	9.69216	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__neither/r9.log
c1	l1nosync	9	1789656936513391435	13.18912	10.70592	10.761216	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__l1nosync/r9.log
c1	full	10	1789657654599429298	13.161472	13.281408	10.704224	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__full/r10.log
c1	nofence	10	1789657670052466682	13.161472	13.282304	10.579168	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nofence/r10.log
c1	nowait	10	1789657685258661308	13.165568	13.280384	9.776128	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nowait/r10.log
c1	neither	10	1789657700424413342	13.177856	13.295552	9.525056	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__neither/r10.log
c1	l1nosync	10	1789657715899108188	14.181376	10.681344	10.71616	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__l1nosync/r10.log
c1	full	11	1789658398067218571	13.17376	13.292544	10.710368	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__full/r11.log
c1	nofence	11	1789658412470932236	13.140992	13.290496	10.584064	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nofence/r11.log
c1	nowait	11	1789658426866645460	13.191168	13.2936	9.772992	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nowait/r11.log
c1	neither	11	1789658441172247797	6.294624	13.287424	9.516032	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__neither/r11.log
c1	l1nosync	11	1789658455489014315	13.188928	10.682368	10.714016	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__l1nosync/r11.log
c1	full	12	1789659038858954182	6.625248	6.672608	6.368256	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__full/r12.log
c1	nofence	12	1789659052137721243	6.639616	6.678528	6.254592	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nofence/r12.log
c1	nowait	12	1789659065731160833	6.632448	6.675712	5.302336	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nowait/r12.log
c1	neither	12	1789659079037698330	6.627296	6.674144	5.110784	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__neither/r12.log
c1	l1nosync	12	1789659092226324589	6.629248	6.244608	6.366528	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__l1nosync/r12.log
c1	full	13	1789659712303247075	6.284032	6.31808	6.054912	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__full/r13.log
c1	nofence	13	1789659724507042126	6.63856	6.67648	6.254592	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nofence/r13.log
c1	nowait	13	1789659738492366950	6.627328	6.669312	5.243744	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nowait/r13.log
c1	neither	13	1789659751967039273	6.351968	6.319264	4.928512	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__neither/r13.log
c1	l1nosync	13	1789659764011123079	6.318208	6.044672	6.057632	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__l1nosync/r13.log
c1	full	14	1789660349280611810	6.3744	6.31808	6.065152	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__full/r14.log
c1	nofence	14	1789660361381352467	6.552352	6.321152	5.95456	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nofence/r14.log
c1	nowait	14	1789660373734880254	6.535168	6.324384	5.179392	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nowait/r14.log
c1	neither	14	1789660385999377706	6.629376	6.876352	5.08928	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__neither/r14.log
c1	l1nosync	14	1789660399047572353	6.627296	6.248448	6.368256	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__l1nosync/r14.log
c1	full	15	1789661007506434167	6.292256	6.50752	6.250496	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__full/r15.log
c1	nofence	15	1789661021255556404	6.63552	6.682976	6.263552	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nofence/r15.log
c1	nowait	15	1789661034984054619	6.62944	6.672352	5.317632	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nowait/r15.log
c1	neither	15	1789661048653312229	6.634368	6.67136	5.07808	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__neither/r15.log
c1	l1nosync	15	1789661062359576193	6.62112	6.065152	6.376288	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__l1nosync/r15.log
c1	full	16	1789661729007963911	6.312928	6.352896	6.217728	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__full/r16.log
c1	nofence	16	1789661742539561405	13.471744	13.578464	10.790912	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nofence/r16.log
c1	nowait	16	1789661758446430645	6.321152	6.351872	5.151552	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nowait/r16.log
c1	neither	16	1789661772555713237	13.30688	13.590528	9.693184	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__neither/r16.log
c1	l1nosync	16	1789661788006985056	13.41952	10.827776	6.086784	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__l1nosync/r16.log
c1	full	17	1789662477019362459	6.317056	6.350624	6.074368	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__full/r17.log
c1	nofence	17	1789662491396547530	6.622208	13.611104	10.81856	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nofence/r17.log
c1	nowait	17	1789662506803731059	13.425664	13.534208	5.150752	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nowait/r17.log
c1	neither	17	1789662522404793017	6.299648	6.339584	4.924416	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__neither/r17.log
c1	l1nosync	17	1789662535151055563	13.474816	10.857536	13.222912	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__l1nosync/r17.log
c1	full	18	1789663221430917792	6.547456	13.566976	13.209952	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__full/r18.log
c1	nofence	18	1789663236015117965	13.356032	6.337152	5.970944	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nofence/r18.log
c1	nowait	18	1789663250300973092	13.421536	13.561856	9.950208	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nowait/r18.log
c1	neither	18	1789663265813104146	6.315008	6.36416	4.936544	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__neither/r18.log
c1	l1nosync	18	1789663279815034394	13.270944	10.863712	13.243616	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__l1nosync/r18.log
c1	full	19	1789663950185497767	6.305792	6.34384	6.079488	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__full/r19.log
c1	nofence	19	1789663964012393416	6.31808	6.34352	10.756	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nofence/r19.log
c1	nowait	19	1789663978183718400	6.303744	6.340576	5.158912	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nowait/r19.log
c1	neither	19	1789663992729404134	6.285312	13.44	4.902912	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__neither/r19.log
c1	l1nosync	19	1789664007265615002	13.381632	6.104896	6.05408	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__l1nosync/r19.log
c1	full	20	1789664683686930286	6.627328	6.674656	6.364	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__full/r20.log
c1	nofence	20	1789664696997571397	6.561792	13.561984	10.768384	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nofence/r20.log
c1	nowait	20	1789664712245192680	13.47072	13.565728	9.757696	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nowait/r20.log
c1	neither	20	1789664728543754294	13.431808	13.526016	9.66144	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__neither/r20.log
c1	l1nosync	20	1789664744150665102	13.419616	10.81152	13.196	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__l1nosync/r20.log
c1	full	21	1789665416790796760	7.173888	6.338752	6.080512	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__full/r21.log
c1	nofence	21	1789665429994613835	13.47584	13.582432	10.799104	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nofence/r21.log
c1	nowait	21	1789665444590477524	13.415424	13.46768	5.145536	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nowait/r21.log
c1	neither	21	1789665458181764642	6.298624	6.336512	4.984768	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__neither/r21.log
c1	l1nosync	21	1789665471635884523	13.182976	10.699808	10.718208	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__l1nosync/r21.log
c1	full	22	1789666153433339386	13.395136	6.366208	6.09072	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__full/r22.log
c1	nofence	22	1789666168240641442	6.302496	6.386688	10.594304	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nofence/r22.log
c1	nowait	22	1789666182243358510	13.47072	13.592768	9.957376	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nowait/r22.log
c1	neither	22	1789666197391278414	13.396992	6.346944	4.921344	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__neither/r22.log
c1	l1nosync	22	1789666212322466966	6.423488	10.6752	10.748928	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__l1nosync/r22.log
c1	full	23	1789666879716588401	13.392896	6.355936	6.085312	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__full/r23.log
c1	nofence	23	1789666894286236710	13.377536	6.34592	10.766336	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nofence/r23.log
c1	nowait	23	1789666909351572227	6.312768	13.302976	9.950208	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nowait/r23.log
c1	neither	23	1789666923968535023	6.305792	13.544544	9.64592	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__neither/r23.log
c1	l1nosync	23	1789666939106603018	6.311744	6.096896	6.572032	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__l1nosync/r23.log
c1	full	24	1789667610524860022	13.406208	13.499296	6.084288	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__full/r24.log
c1	nofence	24	1789667624346806608	6.301504	13.302784	10.779328	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nofence/r24.log
c1	nowait	24	1789667638894435751	6.301888	6.342848	5.139328	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__nowait/r24.log
c1	neither	24	1789667653119442697	13.355008	13.527168	5.40752	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__neither/r24.log
c1	l1nosync	24	1789667668131801693	6.303744	6.059008	10.717824	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c1__l1nosync/r24.log
c2	full	0	1789649798612630595	13.840096	14.127936	13.935296	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__full/r0.log
c2	nofence	0	1789649829488985258	14.016224	13.528032	7.069696	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nofence/r0.log
c2	nowait	0	1789649858955000275	14.326784	14.427136	9.887808	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nowait/r0.log
c2	neither	0	1789649889094914719	13.838336	13.898016	9.637888	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__neither/r0.log
c2	l1nosync	0	1789649919923225219	7.590912	13.135712	13.229056	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__l1nosync/r0.log
c2	full	1	1789651136616638518	6.627264	6.675456	6.371008	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__full/r1.log
c2	nofence	1	1789651163498869306	6.579104	6.49712	6.24128	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nofence/r1.log
c2	nowait	1	1789651190837290470	6.621184	6.667104	5.319424	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nowait/r1.log
c2	neither	1	1789651218205660372	6.575104	6.626432	5.116672	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__neither/r1.log
c2	l1nosync	1	1789651244794733299	6.627488	6.250496	6.372288	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__l1nosync/r1.log
c2	full	2	1789652143004740942	6.620416	6.666432	6.362816	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__full/r2.log
c2	nofence	2	1789652160810390126	6.623232	6.667424	6.244064	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nofence/r2.log
c2	nowait	2	1789652178512934462	6.62528	6.669632	5.317632	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nowait/r2.log
c2	neither	2	1789652196804604927	6.621984	6.66656	5.105376	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__neither/r2.log
c2	l1nosync	2	1789652214592131026	6.624128	6.230016	6.05696	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__l1nosync/r2.log
c2	full	3	1789652875119876839	6.636544	6.677504	6.262784	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__full/r3.log
c2	nofence	3	1789652888032250166	6.312832	6.315904	5.94432	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nofence/r3.log
c2	nowait	3	1789652900112086794	6.554592	6.67728	5.31456	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nowait/r3.log
c2	neither	3	1789652912553533994	6.625984	6.673184	5.112064	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__neither/r3.log
c2	l1nosync	3	1789652925660776089	6.385376	6.124192	6.288576	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__l1nosync/r3.log
c2	full	4	1789653505406211061	6.627328	6.67456	6.370304	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__full/r4.log
c2	nofence	4	1789653518793161579	6.617088	6.674144	6.06208	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nofence/r4.log
c2	nowait	4	1789653531982893984	6.6304	6.669312	5.314528	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nowait/r4.log
c2	neither	4	1789653545319694277	6.622208	6.671008	5.107616	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__neither/r4.log
c2	l1nosync	4	1789653559102962094	6.61504	6.163456	6.05696	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__l1nosync/r4.log
c2	full	5	1789654142693462689	6.627488	6.674432	6.368352	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__full/r5.log
c2	nofence	5	1789654155707253702	6.391808	6.317248	5.943296	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nofence/r5.log
c2	nowait	5	1789654167801942005	6.622208	6.668384	5.311488	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nowait/r5.log
c2	neither	5	1789654180663358163	6.283264	6.317152	8.22272	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__neither/r5.log
c2	l1nosync	5	1789654192993793304	6.30272	10.804224	6.0672	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__l1nosync/r5.log
c2	full	6	1789654818928215822	6.329344	6.347776	6.140928	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__full/r6.log
c2	nofence	6	1789654832614989677	6.628352	6.674752	6.137856	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nofence/r6.log
c2	nowait	6	1789654845845949431	6.63552	6.679552	5.321728	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nowait/r6.log
c2	neither	6	1789654859167354381	6.629344	6.675456	5.106368	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__neither/r6.log
c2	l1nosync	6	1789654872457162962	6.626304	6.24112	6.366208	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__l1nosync/r6.log
c2	full	7	1789655482447528733	6.632448	6.32496	6.06208	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__full/r7.log
c2	nofence	7	1789655495525683818	6.290112	6.323136	5.946368	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nofence/r7.log
c2	nowait	7	1789655507498422741	6.633472	6.67888	5.330944	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nowait/r7.log
c2	neither	7	1789655520924929233	6.283264	6.319104	4.927488	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__neither/r7.log
c2	l1nosync	7	1789655532892967189	6.287136	6.064896	6.06208	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__l1nosync/r7.log
c2	full	8	1789656158727281191	14.830592	21.807232	20.482048	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__full/r8.log
c2	nofence	8	1789656176687471506	14.111744	14.181248	10.889856	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nofence/r8.log
c2	nowait	8	1789656192549590869	13.670688	14.99136	10.888192	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nowait/r8.log
c2	neither	8	1789656209596648405	14.897152	13.743104	9.844736	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__neither/r8.log
c2	l1nosync	8	1789656226409201761	13.770592	10.99264	11.021312	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__l1nosync/r8.log
c2	full	9	1789656952932196604	13.179904	13.478016	10.712288	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__full/r9.log
c2	nofence	9	1789656968554986174	13.162496	13.277184	10.582016	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nofence/r9.log
c2	nowait	9	1789656984324599125	13.176832	13.287616	9.786368	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nowait/r9.log
c2	neither	9	1789657000182813463	13.17376	13.27616	9.536192	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__neither/r9.log
c2	l1nosync	9	1789657015554738564	13.397312	10.838016	10.8544	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__l1nosync/r9.log
c2	full	10	1789657731247273468	13.174784	13.284352	10.710016	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__full/r10.log
c2	nofence	10	1789657746418335008	13.182976	13.29232	10.587136	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nofence/r10.log
c2	nowait	10	1789657761127850429	13.167616	13.282304	9.772096	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nowait/r10.log
c2	neither	10	1789657776698019735	13.175936	13.284352	9.519104	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__neither/r10.log
c2	l1nosync	10	1789657791880903561	13.16352	10.685504	10.706944	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__l1nosync/r10.log
c2	full	11	1789658469954694762	13.175808	13.283392	10.711008	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__full/r11.log
c2	nofence	11	1789658484458479417	13.186048	13.295616	10.586112	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nofence/r11.log
c2	nowait	11	1789658498978331357	13.170688	13.293568	9.762688	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nowait/r11.log
c2	neither	11	1789658513449421553	6.290432	6.326464	4.918144	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__neither/r11.log
c2	l1nosync	11	1789658525416024884	6.636576	6.26176	6.376448	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__l1nosync/r11.log
c2	full	12	1789659105477954357	6.627072	6.67264	6.36928	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__full/r12.log
c2	nofence	12	1789659118886107885	6.6304	6.672608	6.249184	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nofence/r12.log
c2	nowait	12	1789659132286775079	6.625536	6.668512	5.329056	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nowait/r12.log
c2	neither	12	1789659145507576510	6.628352	6.452224	4.925152	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__neither/r12.log
c2	l1nosync	12	1789659158607384872	6.635776	6.258816	6.376448	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__l1nosync/r12.log
c2	full	13	1789659776042918754	6.293504	6.32016	6.0672	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__full/r13.log
c2	nofence	13	1789659788145092553	6.28224	6.324384	5.947392	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nofence/r13.log
c2	nowait	13	1789659800173599785	6.283424	6.319264	5.126144	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nowait/r13.log
c2	neither	13	1789659812214846377	6.281216	6.323072	4.910144	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__neither/r13.log
c2	l1nosync	13	1789659824307079162	6.283264	6.049984	6.06336	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__l1nosync/r13.log
c2	full	14	1789660412477340506	6.288384	6.320128	6.257664	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__full/r14.log
c2	nofence	14	1789660425039117465	6.627168	6.326304	6.127616	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nofence/r14.log
c2	nowait	14	1789660438785997771	6.629312	6.672736	5.30944	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nowait/r14.log
c2	neither	14	1789660451916504984	6.628192	6.670336	5.09952	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__neither/r14.log
c2	l1nosync	14	1789660465261075325	6.624256	6.248448	6.36704	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__l1nosync/r14.log
c2	full	15	1789661075999222607	6.626144	6.555648	6.204416	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__full/r15.log
c2	nofence	15	1789661088694337296	6.802432	6.659008	6.252544	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nofence/r15.log
c2	nowait	15	1789661101443586161	6.623232	6.667008	5.32368	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nowait/r15.log
c2	neither	15	1789661115081108536	6.288384	6.319264	5.095296	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__neither/r15.log
c2	l1nosync	15	1789661128753873304	6.631424	6.265664	6.37616	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__l1nosync/r15.log
c2	full	16	1789661802260088129	6.300672	13.42976	13.273728	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__full/r16.log
c2	nofence	16	1789661816121243012	13.448192	13.559808	10.77248	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nofence/r16.log
c2	nowait	16	1789661831938079074	6.311712	6.351904	5.15072	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nowait/r16.log
c2	neither	16	1789661846623736742	13.35296	13.456384	9.641984	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__neither/r16.log
c2	l1nosync	16	1789661860961756571	13.3376	13.184	13.251584	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__l1nosync/r16.log
c2	full	17	1789662552319712462	6.304768	6.341824	6.088704	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__full/r17.log
c2	nofence	17	1789662565000122186	13.316096	13.594624	10.79808	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nofence/r17.log
c2	nowait	17	1789662580718763411	13.416448	13.525824	5.138112	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nowait/r17.log
c2	neither	17	1789662594939569734	13.289472	13.611104	9.705472	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__neither/r17.log
c2	l1nosync	17	1789662609978966075	13.436928	13.164544	13.140992	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__l1nosync/r17.log
c2	full	18	1789663295407328690	13.41952	13.5304	6.084608	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__full/r18.log
c2	nofence	18	1789663310939306418	6.305792	6.641312	10.80512	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nofence/r18.log
c2	nowait	18	1789663325904692072	13.448192	13.554688	9.924608	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nowait/r18.log
c2	neither	18	1789663340577964958	6.309888	6.3488	4.951904	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__neither/r18.log
c2	l1nosync	18	1789663354725106785	13.477888	13.18912	13.236224	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__l1nosync/r18.log
c2	full	19	1789664022172100243	6.304384	6.40832	6.071296	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__full/r19.log
c2	nofence	19	1789664036548351881	6.34864	6.332608	10.730496	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nofence/r19.log
c2	nowait	19	1789664050776814391	6.285312	13.481984	5.133536	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nowait/r19.log
c2	neither	19	1789664064812168546	6.293504	13.485056	4.936704	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__neither/r19.log
c2	l1nosync	19	1789664078982715706	13.382656	6.069408	6.0672	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__l1nosync/r19.log
c2	full	20	1789664759967284016	6.308032	6.426496	6.205504	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__full/r20.log
c2	nofence	20	1789664773480933978	6.629344	6.673664	6.249472	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nofence/r20.log
c2	nowait	20	1789664786859124986	6.629152	6.6736	5.318592	/root/TileMega/docs/experiments/REBASE/raw/real_s128/measure/c2__nowait/r20.log
