dtype	model	tile_m	tile_n	tile_k	stages	split_k	ctas_per_sm	measured_ms	cdf_ms	curve_ms	delta_ms
f32	mha4	32	32	8	2	1	3	1.34656	0.573583	0.573583	0.0
f32	mha4	32	32	8	2	2	3	0.858816	0.38965	0.38965	0.0
f32	mha4	32	32	8	2	4	3	0.558784	0.276405	0.276405	0.0
f32	mha4	32	32	8	2	8	3	0.45056	0.234113	0.234113	0.0
f32	mha4	32	32	8	2	16	3	0.413632	0.235636	0.235636	0.0
f32	mha4	32	32	8	3	1	3	1.29434	0.575017	0.575017	0.0
f32	mha4	32	32	8	3	2	3	0.837632	0.391084	0.391084	0.0
f32	mha4	32	32	8	3	4	3	0.555904	0.277839	0.277839	0.0
f32	mha4	32	32	8	3	8	3	0.446464	0.235548	0.235548	0.0
f32	mha4	32	32	8	3	16	3	0.410624	0.23748	0.23748	0.0
f32	mha4	32	32	8	4	1	3	1.29843	0.576451	0.576451	0.0
f32	mha4	32	32	8	4	2	3	0.835712	0.392519	0.392519	0.0
f32	mha4	32	32	8	4	4	3	0.557056	0.279274	0.279274	0.0
f32	mha4	32	32	8	4	8	3	0.449536	0.236982	0.236982	0.0
f32	mha4	32	32	8	4	16	3	0.417504	0.239325	0.239325	0.0
f32	mha4	32	32	8	5	1	3	1.30765	0.577886	0.577886	0.0
f32	mha4	32	32	8	5	2	3	0.836608	0.393953	0.393953	0.0
f32	mha4	32	32	8	5	4	3	0.555008	0.280708	0.280708	0.0
f32	mha4	32	32	8	5	8	3	0.45056	0.238416	0.238416	0.0
f32	mha4	32	32	8	5	16	3	0.416768	0.241169	0.241169	0.0
f32	mha4	32	32	16	2	1	2	0.708864	0.547625	0.547625	0.0
f32	mha4	32	32	16	2	2	2	0.501472	0.35024	0.35024	0.0
f32	mha4	32	32	16	2	4	2	0.373664	0.236995	0.236995	0.0
f32	mha4	32	32	16	2	8	2	0.321536	0.194703	0.194703	0.0
f32	mha4	32	32	16	2	16	2	0.3584	0.197046	0.197046	0.0
f32	mha4	32	32	16	3	1	2	0.704512	0.550494	0.550494	0.0
f32	mha4	32	32	16	3	2	2	0.500032	0.353109	0.353109	0.0
f32	mha4	32	32	16	3	4	2	0.370336	0.239864	0.239864	0.0
f32	mha4	32	32	16	3	8	2	0.32176	0.197572	0.197572	0.0
f32	mha4	32	32	16	3	16	2	0.369664	0.200734	0.200734	0.0
f32	mha4	32	32	16	4	1	2	0.704512	0.553362	0.553362	0.0
f32	mha4	32	32	16	4	2	2	0.498688	0.355977	0.355977	0.0
f32	mha4	32	32	16	4	4	2	0.369696	0.242732	0.242732	0.0
f32	mha4	32	32	16	4	8	2	0.323424	0.200441	0.200441	0.0
f32	mha4	32	32	16	4	16	2	0.376064	0.204423	0.204423	0.0
f32	mha4	32	32	16	5	1	2	0.706528	0.556231	0.556231	0.0
f32	mha4	32	32	16	5	2	2	0.50048	0.358846	0.358846	0.0
f32	mha4	32	32	16	5	4	2	0.370688	0.245601	0.245601	0.0
f32	mha4	32	32	16	5	8	2	0.32768	0.20331	0.20331	0.0
f32	mha4	32	32	16	5	16	2	0.383904	0.208111	0.208111	0.0
f32	mha4	32	32	32	2	1	2	0.69312	0.553362	0.553362	0.0
f32	mha4	32	32	32	2	2	2	0.499712	0.355977	0.355977	0.0
f32	mha4	32	32	32	2	4	2	0.371008	0.242732	0.242732	0.0
f32	mha4	32	32	32	2	8	2	0.32256	0.200441	0.200441	0.0
f32	mha4	32	32	32	2	16	2	0.378144	0.204423	0.204423	0.0
f32	mha4	32	32	32	3	1	2	0.681216	0.5591	0.5591	0.0
f32	mha4	32	32	32	3	2	2	0.497856	0.361715	0.361715	0.0
f32	mha4	32	32	32	3	4	2	0.370336	0.24847	0.24847	0.0
f32	mha4	32	32	32	3	8	2	0.327968	0.206178	0.206178	0.0
f32	mha4	32	32	32	3	16	2	0.38368	0.211799	0.211799	0.0
f32	mha4	32	32	32	4	1	2	0.68608	0.564837	0.564837	0.0
f32	mha4	32	32	32	4	2	2	0.499648	0.367452	0.367452	0.0
f32	mha4	32	32	32	4	4	2	0.36864	0.254207	0.254207	0.0
f32	mha4	32	32	32	4	8	2	0.326912	0.211916	0.211916	0.0
f32	mha4	32	32	32	4	16	2	0.392192	0.219176	0.219176	0.0
f32	mha4	32	32	32	5	1	2	0.691104	0.570575	0.570575	0.0
f32	mha4	32	32	32	5	2	2	0.498912	0.37319	0.37319	0.0
f32	mha4	32	32	32	5	4	2	0.367936	0.259945	0.259945	0.0
f32	mha4	32	32	32	5	8	2	0.326656	0.217653	0.217653	0.0
f32	mha4	32	32	32	5	16	2	0.364544	0.226553	0.226553	0.0
f32	mha4	32	64	8	2	1	3	1.84422	0.803367	0.803367	0.0
f32	mha4	32	64	8	2	2	3	1.10282	0.506082	0.506082	0.0
f32	mha4	32	64	8	2	4	3	0.692224	0.33616	0.33616	0.0
f32	mha4	32	64	8	2	8	3	0.514432	0.251361	0.251361	0.0
f32	mha4	32	64	8	2	16	3	0.417792	0.219912	0.219912	0.0
f32	mha4	32	64	8	3	1	2	1.02938	0.776692	0.776692	0.0
f32	mha4	32	64	8	3	2	2	0.662528	0.465955	0.465955	0.0
f32	mha4	32	64	8	3	4	2	0.451584	0.296033	0.296033	0.0
f32	mha4	32	64	8	3	8	2	0.346848	0.211234	0.211234	0.0
f32	mha4	32	64	8	3	16	2	0.348832	0.179785	0.179785	0.0
f32	mha4	32	64	8	4	1	2	1.03344	0.778844	0.778844	0.0
f32	mha4	32	64	8	4	2	2	0.662432	0.468106	0.468106	0.0
f32	mha4	32	64	8	4	4	2	0.458752	0.298185	0.298185	0.0
f32	mha4	32	64	8	4	8	2	0.35152	0.213386	0.213386	0.0
f32	mha4	32	64	8	4	16	2	0.347392	0.181937	0.181937	0.0
f32	mha4	32	64	8	5	1	2	0.940128	0.780995	0.780995	0.0
f32	mha4	32	64	8	5	2	2	0.623776	0.470258	0.470258	0.0
f32	mha4	32	64	8	5	4	2	0.452896	0.300336	0.300336	0.0
f32	mha4	32	64	8	5	8	2	0.350208	0.215537	0.215537	0.0
f32	mha4	32	64	8	5	16	2	0.347968	0.184088	0.184088	0.0
f32	mha4	32	64	16	2	1	2	0.96544	0.778844	0.778844	0.0
f32	mha4	32	64	16	2	2	2	0.629088	0.468106	0.468106	0.0
f32	mha4	32	64	16	2	4	2	0.436224	0.298185	0.298185	0.0
f32	mha4	32	64	16	2	8	2	0.338016	0.213386	0.213386	0.0
f32	mha4	32	64	16	2	16	2	0.344064	0.181937	0.181937	0.0
f32	mha4	32	64	16	3	1	2	0.943616	0.783147	0.783147	0.0
f32	mha4	32	64	16	3	2	2	0.630784	0.472409	0.472409	0.0
f32	mha4	32	64	16	3	4	2	0.436576	0.302488	0.302488	0.0
f32	mha4	32	64	16	3	8	2	0.336896	0.217689	0.217689	0.0
f32	mha4	32	64	16	3	16	2	0.348352	0.18624	0.18624	0.0
f32	mha4	32	64	16	4	1	2	0.939296	0.78745	0.78745	0.0
f32	mha4	32	64	16	4	2	2	0.63152	0.476712	0.476712	0.0
f32	mha4	32	64	16	4	4	2	0.435136	0.306791	0.306791	0.0
f32	mha4	32	64	16	4	8	2	0.33776	0.221992	0.221992	0.0
f32	mha4	32	64	16	4	16	2	0.34816	0.190543	0.190543	0.0
f32	mha4	32	64	16	5	1	2	0.948128	0.791753	0.791753	0.0
f32	mha4	32	64	16	5	2	2	0.62976	0.481015	0.481015	0.0
f32	mha4	32	64	16	5	4	2	0.436512	0.311094	0.311094	0.0
f32	mha4	32	64	16	5	8	2	0.343872	0.226295	0.226295	0.0
f32	mha4	32	64	16	5	16	2	0.346368	0.194846	0.194846	0.0
f32	mha4	32	64	32	2	1	2	0.975136	0.78745	0.78745	0.0
f32	mha4	32	64	32	2	2	2	0.640832	0.476712	0.476712	0.0
f32	mha4	32	64	32	2	4	2	0.443136	0.306791	0.306791	0.0
f32	mha4	32	64	32	2	8	2	0.34816	0.221992	0.221992	0.0
f32	mha4	32	64	32	2	16	2	0.34944	0.190543	0.190543	0.0
f32	mha4	32	64	32	3	1	2	0.969728	0.796056	0.796056	0.0
f32	mha4	32	64	32	3	2	2	0.637152	0.485318	0.485318	0.0
f32	mha4	32	64	32	3	4	2	0.442048	0.315397	0.315397	0.0
f32	mha4	32	64	32	3	8	2	0.346976	0.230598	0.230598	0.0
f32	mha4	32	64	32	3	16	2	0.34816	0.199149	0.199149	0.0
f32	mha4	32	64	32	4	1	2	0.969728	0.804662	0.804662	0.0
f32	mha4	32	64	32	4	2	2	0.639936	0.493925	0.493925	0.0
f32	mha4	32	64	32	4	4	2	0.44432	0.324003	0.324003	0.0
f32	mha4	32	64	32	4	8	2	0.35216	0.239204	0.239204	0.0
f32	mha4	32	64	32	4	16	2	0.323584	0.207755	0.207755	0.0
f32	mha4	32	64	32	5	1	1	0.970592	0.813175	0.813175	0.0
f32	mha4	32	64	32	5	2	1	0.639136	0.502393	0.502393	0.0
f32	mha4	32	64	32	5	4	1	0.441344	0.332472	0.332472	0.0
f32	mha4	32	64	32	5	8	1	0.351168	0.247673	0.247673	0.0
f32	mha4	32	64	32	5	16	1	0.326432	0.22926	0.22926	0.0
f32	mha4	32	128	8	2	1	2	1.56365	1.23411	1.23411	0.0
f32	mha4	32	128	8	2	2	2	0.933536	0.696667	0.696667	0.0
f32	mha4	32	128	8	2	4	2	0.602336	0.413393	0.413393	0.0
f32	mha4	32	128	8	2	8	2	0.417792	0.271917	0.271917	0.0
f32	mha4	32	128	8	2	16	2	0.370688	0.201503	0.201503	0.0
f32	mha4	32	128	8	3	1	2	1.53312	1.2377	1.2377	0.0
f32	mha4	32	128	8	3	2	2	0.924672	0.700253	0.700253	0.0
f32	mha4	32	128	8	3	4	2	0.576224	0.416978	0.416978	0.0
f32	mha4	32	128	8	3	8	2	0.4096	0.275503	0.275503	0.0
f32	mha4	32	128	8	3	16	2	0.367616	0.205089	0.205089	0.0
f32	mha4	32	128	8	4	1	2	1.52803	1.24128	1.24128	0.0
f32	mha4	32	128	8	4	2	2	0.92432	0.703839	0.703839	0.0
f32	mha4	32	128	8	4	4	2	0.575488	0.420564	0.420564	0.0
f32	mha4	32	128	8	4	8	2	0.408384	0.279089	0.279089	0.0
f32	mha4	32	128	8	4	16	2	0.36864	0.208675	0.208675	0.0
f32	mha4	32	128	8	5	1	2	1.5319	1.24487	1.24487	0.0
f32	mha4	32	128	8	5	2	2	0.93008	0.707424	0.707424	0.0
f32	mha4	32	128	8	5	4	2	0.59904	0.42415	0.42415	0.0
f32	mha4	32	128	8	5	8	2	0.417792	0.282675	0.282675	0.0
f32	mha4	32	128	8	5	16	2	0.371936	0.212261	0.212261	0.0
f32	mha4	32	128	16	2	1	2	1.46157	1.24128	1.24128	0.0
f32	mha4	32	128	16	2	2	2	0.887808	0.703839	0.703839	0.0
f32	mha4	32	128	16	2	4	2	0.56832	0.420564	0.420564	0.0
f32	mha4	32	128	16	2	8	2	0.408672	0.279089	0.279089	0.0
f32	mha4	32	128	16	2	16	2	0.36864	0.208675	0.208675	0.0
f32	mha4	32	128	16	3	1	2	1.42973	1.24845	1.24845	0.0
f32	mha4	32	128	16	3	2	2	0.868352	0.71101	0.71101	0.0
f32	mha4	32	128	16	3	4	2	0.570624	0.427736	0.427736	0.0
f32	mha4	32	128	16	3	8	2	0.411616	0.286261	0.286261	0.0
f32	mha4	32	128	16	3	16	2	0.369664	0.215847	0.215847	0.0
f32	mha4	32	128	16	4	1	2	1.43053	1.25563	1.25563	0.0
f32	mha4	32	128	16	4	2	2	0.8672	0.718182	0.718182	0.0
f32	mha4	32	128	16	4	4	2	0.569632	0.434908	0.434908	0.0
f32	mha4	32	128	16	4	8	2	0.408576	0.293433	0.293433	0.0
f32	mha4	32	128	16	4	16	2	0.343328	0.223019	0.223019	0.0
f32	mha4	32	128	16	5	1	1	1.42848	1.2627	1.2627	0.0
f32	mha4	32	128	16	5	2	1	0.866464	0.725216	0.725216	0.0
f32	mha4	32	128	16	5	4	1	0.568448	0.441942	0.441942	0.0
f32	mha4	32	128	16	5	8	1	0.408576	0.300467	0.300467	0.0
f32	mha4	32	128	16	5	16	1	0.339136	0.230053	0.230053	0.0
f32	mha4	32	128	32	2	1	1	1.46512	1.25553	1.25553	0.0
f32	mha4	32	128	32	2	2	1	0.895168	0.718045	0.718045	0.0
f32	mha4	32	128	32	2	4	1	0.572416	0.43477	0.43477	0.0
f32	mha4	32	128	32	2	8	1	0.408576	0.293295	0.293295	0.0
f32	mha4	32	128	32	2	16	1	0.367616	0.222881	0.222881	0.0
f32	mha4	32	128	32	3	1	1	1.46637	1.26988	1.26988	0.0
f32	mha4	32	128	32	3	2	1	0.896192	0.732388	0.732388	0.0
f32	mha4	32	128	32	3	4	1	0.572416	0.449114	0.449114	0.0
f32	mha4	32	128	32	3	8	1	0.408416	0.307639	0.307639	0.0
f32	mha4	32	128	32	3	16	1	0.338848	0.237225	0.237225	0.0
f32	mha4	32	128	32	4	1	1	1.49488	1.28422	1.28422	0.0
f32	mha4	32	128	32	4	2	1	0.90112	0.746732	0.746732	0.0
f32	mha4	32	128	32	4	4	1	0.59584	0.463457	0.463457	0.0
f32	mha4	32	128	32	4	8	1	0.436224	0.321982	0.321982	0.0
f32	mha4	32	128	32	4	16	1	0.344	0.251568	0.251568	0.0
f32	mha4	32	256	8	2	1	2	2.58477	2.15325	2.15325	0.0
f32	mha4	32	256	8	2	2	2	1.46349	1.16239	1.16239	0.0
f32	mha4	32	256	8	2	4	2	0.867328	0.652414	0.652414	0.0
f32	mha4	32	256	8	2	8	2	0.566272	0.397586	0.397586	0.0
f32	mha4	32	256	8	2	16	2	0.411776	0.270496	0.270496	0.0
f32	mha4	32	256	8	3	1	2	2.30707	2.1597	2.1597	0.0
f32	mha4	32	256	8	3	2	2	1.4295	1.16885	1.16885	0.0
f32	mha4	32	256	8	3	4	2	0.844	0.658869	0.658869	0.0
f32	mha4	32	256	8	3	8	2	0.548128	0.404041	0.404041	0.0
f32	mha4	32	256	8	3	16	2	0.442304	0.27695	0.27695	0.0
f32	mha4	32	256	8	4	1	2	2.53747	2.16616	2.16616	0.0
f32	mha4	32	256	8	4	2	2	1.43069	1.1753	1.1753	0.0
f32	mha4	32	256	8	4	4	2	0.844896	0.665323	0.665323	0.0
f32	mha4	32	256	8	4	8	2	0.557056	0.410495	0.410495	0.0
f32	mha4	32	256	8	4	16	2	0.41856	0.283405	0.283405	0.0
f32	mha4	32	256	8	5	1	2	2.54157	2.17261	2.17261	0.0
f32	mha4	32	256	8	5	2	2	1.43062	1.18176	1.18176	0.0
f32	mha4	32	256	8	5	4	2	0.866304	0.671778	0.671778	0.0
f32	mha4	32	256	8	5	8	2	0.57344	0.41695	0.41695	0.0
f32	mha4	32	256	8	5	16	2	0.42624	0.289859	0.289859	0.0
f32	mha4	32	256	16	2	1	1	2.40538	2.16606	2.16606	0.0
f32	mha4	32	256	16	2	2	1	1.36378	1.17517	1.17517	0.0
f32	mha4	32	256	16	2	4	1	0.81088	0.665186	0.665186	0.0
f32	mha4	32	256	16	2	8	1	0.543744	0.410358	0.410358	0.0
f32	mha4	32	256	16	2	16	1	0.441536	0.283267	0.283267	0.0
f32	mha4	32	256	16	3	1	1	2.41958	2.17897	2.17897	0.0
f32	mha4	32	256	16	3	2	1	1.36787	1.18807	1.18807	0.0
f32	mha4	32	256	16	3	4	1	0.812064	0.678095	0.678095	0.0
f32	mha4	32	256	16	3	8	1	0.543872	0.423267	0.423267	0.0
f32	mha4	32	256	16	3	16	1	0.412448	0.296177	0.296177	0.0
f32	mha4	32	256	16	4	1	1	2.42394	2.19188	2.19188	0.0
f32	mha4	32	256	16	4	2	1	1.39142	1.20098	1.20098	0.0
f32	mha4	32	256	16	4	4	1	0.837664	0.691004	0.691004	0.0
f32	mha4	32	256	16	4	8	1	0.547712	0.436176	0.436176	0.0
f32	mha4	32	256	16	4	16	1	0.412544	0.309086	0.309086	0.0
f32	mha4	32	256	16	5	1	1	2.43507	2.20479	2.20479	0.0
f32	mha4	32	256	16	5	2	1	1.39453	1.21389	1.21389	0.0
f32	mha4	32	256	16	5	4	1	0.83968	0.703913	0.703913	0.0
f32	mha4	32	256	16	5	8	1	0.56832	0.449085	0.449085	0.0
f32	mha4	32	256	16	5	16	1	0.414848	0.321995	0.321995	0.0
f32	mha4	32	256	32	2	1	1	2.51494	2.19188	2.19188	0.0
f32	mha4	32	256	32	2	2	1	1.43027	1.20098	1.20098	0.0
f32	mha4	32	256	32	2	4	1	0.843968	0.691004	0.691004	0.0
f32	mha4	32	256	32	2	8	1	0.573568	0.436176	0.436176	0.0
f32	mha4	32	256	32	2	16	1	0.41872	0.309086	0.309086	0.0
f32	mha4	64	16	16	2	1	2	0.8304	0.662412	0.662412	0.0
f32	mha4	64	16	16	2	2	2	0.566016	0.408351	0.408351	0.0
f32	mha4	64	16	16	2	4	2	0.442496	0.30219	0.30219	0.0
f32	mha4	64	16	16	2	8	2	0.449536	0.304727	0.304727	0.0
f32	mha4	64	16	16	2	16	2	0.519392	0.315603	0.315603	0.0
f32	mha4	64	16	16	3	1	2	0.803136	0.665998	0.665998	0.0
f32	mha4	64	16	16	3	2	2	0.561152	0.411937	0.411937	0.0
f32	mha4	64	16	16	3	4	2	0.442368	0.305776	0.305776	0.0
f32	mha4	64	16	16	3	8	2	0.4504	0.309338	0.309338	0.0
f32	mha4	64	16	16	3	16	2	0.534688	0.324824	0.324824	0.0
f32	mha4	64	16	16	4	1	2	0.802144	0.669584	0.669584	0.0
f32	mha4	64	16	16	4	2	2	0.560128	0.415523	0.415523	0.0
f32	mha4	64	16	16	4	4	2	0.44544	0.309362	0.309362	0.0
f32	mha4	64	16	16	4	8	2	0.450816	0.313948	0.313948	0.0
f32	mha4	64	16	16	4	16	2	0.540928	0.334045	0.334045	0.0
f32	mha4	64	16	16	5	1	2	0.802496	0.67317	0.67317	0.0
f32	mha4	64	16	16	5	2	2	0.561472	0.419108	0.419108	0.0
f32	mha4	64	16	16	5	4	2	0.443648	0.312948	0.312948	0.0
f32	mha4	64	16	16	5	8	2	0.457728	0.318558	0.318558	0.0
f32	mha4	64	16	16	5	16	2	0.550144	0.343266	0.343266	0.0
f32	mha4	64	16	32	2	1	2	0.806912	0.669584	0.669584	0.0
f32	mha4	64	16	32	2	2	2	0.56048	0.415523	0.415523	0.0
f32	mha4	64	16	32	2	4	2	0.442368	0.309362	0.309362	0.0
f32	mha4	64	16	32	2	8	2	0.45056	0.313948	0.313948	0.0
f32	mha4	64	16	32	2	16	2	0.54368	0.334045	0.334045	0.0
f32	mha4	64	16	32	3	1	2	0.830784	0.676756	0.676756	0.0
f32	mha4	64	16	32	3	2	2	0.564256	0.422694	0.422694	0.0
f32	mha4	64	16	32	3	4	2	0.442368	0.316534	0.316534	0.0
f32	mha4	64	16	32	3	8	2	0.470016	0.323169	0.323169	0.0
f32	mha4	64	16	32	3	16	2	0.552128	0.352486	0.352486	0.0
f32	mha4	64	16	32	4	1	2	0.82976	0.683927	0.683927	0.0
f32	mha4	64	16	32	4	2	2	0.563392	0.429866	0.429866	0.0
f32	mha4	64	16	32	4	4	2	0.444256	0.323706	0.323706	0.0
f32	mha4	64	16	32	4	8	2	0.476032	0.33239	0.33239	0.0
f32	mha4	64	16	32	4	16	2	0.548864	0.370928	0.370928	0.0
f32	mha4	64	16	32	5	1	1	0.818368	0.691005	0.691005	0.0
f32	mha4	64	16	32	5	2	1	0.564224	0.4369	0.4369	0.0
f32	mha4	64	16	32	5	4	1	0.449472	0.341257	0.341257	0.0
f32	mha4	64	16	32	5	8	1	0.494752	0.388801	0.388801	0.0
f32	mha4	64	16	32	5	16	1	0.595904	0.483888	0.483888	0.0
f32	mha4	64	32	8	2	1	2	1.00989	0.774541	0.774541	0.0
f32	mha4	64	32	8	2	2	2	0.662464	0.463803	0.463803	0.0
f32	mha4	64	32	8	2	4	2	0.4568	0.293882	0.293882	0.0
f32	mha4	64	32	8	2	8	2	0.369792	0.230337	0.230337	0.0
f32	mha4	64	32	8	2	16	2	0.407808	0.232739	0.232739	0.0
f32	mha4	64	32	8	3	1	2	0.997152	0.776692	0.776692	0.0
f32	mha4	64	32	8	3	2	2	0.640288	0.465955	0.465955	0.0
f32	mha4	64	32	8	3	4	2	0.440128	0.296033	0.296033	0.0
f32	mha4	64	32	8	3	8	2	0.367616	0.232488	0.232488	0.0
f32	mha4	64	32	8	3	16	2	0.413792	0.235506	0.235506	0.0
f32	mha4	64	32	8	4	1	2	0.996128	0.778844	0.778844	0.0
f32	mha4	64	32	8	4	2	2	0.640256	0.468106	0.468106	0.0
f32	mha4	64	32	8	4	4	2	0.440544	0.298185	0.298185	0.0
f32	mha4	64	32	8	4	8	2	0.373824	0.23464	0.23464	0.0
f32	mha4	64	32	8	4	16	2	0.425216	0.238272	0.238272	0.0
f32	mha4	64	32	8	5	1	2	0.99872	0.780995	0.780995	0.0
f32	mha4	64	32	8	5	2	2	0.645824	0.470258	0.470258	0.0
f32	mha4	64	32	8	5	4	2	0.442656	0.300336	0.300336	0.0
f32	mha4	64	32	8	5	8	2	0.374656	0.236791	0.236791	0.0
f32	mha4	64	32	8	5	16	2	0.42512	0.241038	0.241038	0.0
f32	mha4	64	32	16	2	1	2	0.941056	0.778844	0.778844	0.0
f32	mha4	64	32	16	2	2	2	0.629536	0.468106	0.468106	0.0
f32	mha4	64	32	16	2	4	2	0.435392	0.298185	0.298185	0.0
f32	mha4	64	32	16	2	8	2	0.359424	0.23464	0.23464	0.0
f32	mha4	64	32	16	2	16	2	0.402688	0.238272	0.238272	0.0
f32	mha4	64	32	16	3	1	2	0.934784	0.783147	0.783147	0.0
f32	mha4	64	32	16	3	2	2	0.62256	0.472409	0.472409	0.0
f32	mha4	64	32	16	3	4	2	0.436064	0.302488	0.302488	0.0
f32	mha4	64	32	16	3	8	2	0.363232	0.238943	0.238943	0.0
f32	mha4	64	32	16	3	16	2	0.407776	0.243804	0.243804	0.0
f32	mha4	64	32	16	4	1	2	0.93216	0.78745	0.78745	0.0
f32	mha4	64	32	16	4	2	2	0.609568	0.476712	0.476712	0.0
f32	mha4	64	32	16	4	4	2	0.385152	0.306791	0.306791	0.0
f32	mha4	64	32	16	4	8	2	0.327104	0.243246	0.243246	0.0
f32	mha4	64	32	16	4	16	2	0.358624	0.249337	0.249337	0.0
f32	mha4	64	32	16	5	1	2	0.915904	0.791753	0.791753	0.0
f32	mha4	64	32	16	5	2	2	0.602976	0.481015	0.481015	0.0
f32	mha4	64	32	16	5	4	2	0.418784	0.311094	0.311094	0.0
f32	mha4	64	32	16	5	8	2	0.357056	0.247549	0.247549	0.0
f32	mha4	64	32	16	5	16	2	0.392	0.254869	0.254869	0.0
f32	mha4	64	32	32	2	1	2	0.927584	0.78745	0.78745	0.0
f32	mha4	64	32	32	2	2	2	0.607552	0.476712	0.476712	0.0
f32	mha4	64	32	32	2	4	2	0.422112	0.306791	0.306791	0.0
f32	mha4	64	32	32	2	8	2	0.358944	0.243246	0.243246	0.0
f32	mha4	64	32	32	2	16	2	0.390464	0.249337	0.249337	0.0
f32	mha4	64	32	32	3	1	2	0.94528	0.796056	0.796056	0.0
f32	mha4	64	32	32	3	2	2	0.61664	0.485318	0.485318	0.0
f32	mha4	64	32	32	3	4	2	0.426944	0.315397	0.315397	0.0
f32	mha4	64	32	32	3	8	2	0.362592	0.251852	0.251852	0.0
f32	mha4	64	32	32	3	16	2	0.400768	0.260402	0.260402	0.0
f32	mha4	64	32	32	4	1	2	0.947712	0.804662	0.804662	0.0
f32	mha4	64	32	32	4	2	2	0.62256	0.493925	0.493925	0.0
f32	mha4	64	32	32	4	4	2	0.430208	0.324003	0.324003	0.0
f32	mha4	64	32	32	4	8	2	0.365984	0.260458	0.260458	0.0
f32	mha4	64	32	32	4	16	2	0.402528	0.271467	0.271467	0.0
f32	mha4	64	32	32	5	1	1	0.944096	0.813175	0.813175	0.0
f32	mha4	64	32	32	5	2	1	0.612512	0.502393	0.502393	0.0
f32	mha4	64	32	32	5	4	1	0.42176	0.332472	0.332472	0.0
f32	mha4	64	32	32	5	8	1	0.362048	0.281963	0.281963	0.0
f32	mha4	64	32	32	5	16	1	0.421472	0.341058	0.341058	0.0
f32	mha4	64	64	8	2	1	2	1.26992	1.00597	1.00597	0.0
f32	mha4	64	64	8	2	2	2	0.77952	0.58188	0.58188	0.0
f32	mha4	64	64	8	2	4	2	0.504096	0.355282	0.355282	0.0
f32	mha4	64	64	8	2	8	2	0.372992	0.242145	0.242145	0.0
f32	mha4	64	64	8	2	16	2	0.334592	0.200069	0.200069	0.0
f32	mha4	64	64	8	3	1	2	1.2487	1.00884	1.00884	0.0
f32	mha4	64	64	8	3	2	2	0.768384	0.584748	0.584748	0.0
f32	mha4	64	64	8	3	4	2	0.498112	0.358151	0.358151	0.0
f32	mha4	64	64	8	3	8	2	0.37072	0.245013	0.245013	0.0
f32	mha4	64	64	8	3	16	2	0.334592	0.202938	0.202938	0.0
f32	mha4	64	64	8	4	1	2	1.24925	1.01171	1.01171	0.0
f32	mha4	64	64	8	4	2	2	0.769536	0.587617	0.587617	0.0
f32	mha4	64	64	8	4	4	2	0.500384	0.361019	0.361019	0.0
f32	mha4	64	64	8	4	8	2	0.371424	0.247882	0.247882	0.0
f32	mha4	64	64	8	4	16	2	0.337056	0.205806	0.205806	0.0
f32	mha4	64	64	8	5	1	2	1.25827	1.01458	1.01458	0.0
f32	mha4	64	64	8	5	2	2	0.77424	0.590486	0.590486	0.0
f32	mha4	64	64	8	5	4	2	0.505536	0.363888	0.363888	0.0
f32	mha4	64	64	8	5	8	2	0.375296	0.250751	0.250751	0.0
f32	mha4	64	64	8	5	16	2	0.340832	0.208675	0.208675	0.0
f32	mha4	64	64	16	2	1	2	1.17382	1.01171	1.01171	0.0
f32	mha4	64	64	16	2	2	2	0.73168	0.587617	0.587617	0.0
f32	mha4	64	64	16	2	4	2	0.481344	0.361019	0.361019	0.0
f32	mha4	64	64	16	2	8	2	0.362624	0.247882	0.247882	0.0
f32	mha4	64	64	16	2	16	2	0.330208	0.205806	0.205806	0.0
f32	mha4	64	64	16	3	1	2	1.1641	1.01745	1.01745	0.0
f32	mha4	64	64	16	3	2	2	0.727648	0.593354	0.593354	0.0
f32	mha4	64	64	16	3	4	2	0.479968	0.366757	0.366757	0.0
f32	mha4	64	64	16	3	8	2	0.361024	0.25362	0.25362	0.0
f32	mha4	64	64	16	3	16	2	0.330848	0.211544	0.211544	0.0
f32	mha4	64	64	16	4	1	2	1.1697	1.02318	1.02318	0.0
f32	mha4	64	64	16	4	2	2	0.72944	0.599092	0.599092	0.0
f32	mha4	64	64	16	4	4	2	0.482304	0.372494	0.372494	0.0
f32	mha4	64	64	16	4	8	2	0.364352	0.259357	0.259357	0.0
f32	mha4	64	64	16	4	16	2	0.33296	0.217281	0.217281	0.0
f32	mha4	64	64	16	5	1	2	1.17082	1.02892	1.02892	0.0
f32	mha4	64	64	16	5	2	2	0.73168	0.604829	0.604829	0.0
f32	mha4	64	64	16	5	4	2	0.487648	0.378231	0.378231	0.0
f32	mha4	64	64	16	5	8	2	0.365728	0.265094	0.265094	0.0
f32	mha4	64	64	16	5	16	2	0.331136	0.223019	0.223019	0.0
f32	mha4	64	64	32	2	1	2	1.17923	1.02318	1.02318	0.0
f32	mha4	64	64	32	2	2	2	0.736928	0.599092	0.599092	0.0
f32	mha4	64	64	32	2	4	2	0.485632	0.372494	0.372494	0.0
f32	mha4	64	64	32	2	8	2	0.366784	0.259357	0.259357	0.0
f32	mha4	64	64	32	2	16	2	0.334496	0.217281	0.217281	0.0
f32	mha4	64	64	32	3	1	2	1.17782	1.03466	1.03466	0.0
