producer	first	last
24038	32230	32230
24039	32231	32231
24040	32232	32232
24041	32233	32233
24042	32234	32234
24043	32235	32235
24044	32236	32236
24045	32237	32237
24046	32238	32238
24047	32239	32239
24048	32240	32240
24049	32241	32241
24050	32242	32242
24051	32243	32243
24052	32244	32244
24053	32245	32245
24054	32246	32246
24055	32247	32247
24056	32248	32248
24057	32249	32249
24058	32250	32250
24059	32251	32251
24060	32252	32252
24061	32253	32253
24062	32254	32254
24063	32255	32255
24064	32256	32256
24065	32257	32257
24066	32258	32258
24067	32259	32259
24068	32260	32260
24069	32261	32261
24070	32262	32262
24071	32263	32263
24072	32264	32264
24073	32265	32265
24074	32266	32266
24075	32267	32267
24076	32268	32268
24077	32269	32269
24078	32270	32270
24079	32271	32271
24080	32272	32272
24081	32273	32273
24082	32274	32274
24083	32275	32275
24084	32276	32276
24085	32277	32277
24086	32278	32278
24087	32279	32279
24088	32280	32280
24089	32281	32281
24090	32282	32282
24091	32283	32283
24092	32284	32284
24093	32285	32285
24094	32286	32286
24095	32287	32287
24096	32288	32288
24097	32289	32289
24098	32290	32290
24099	32291	32291
24100	32292	32292
24101	32293	32293
24102	32294	32294
24103	32295	32295
24104	32296	32296
24105	32297	32297
24106	32298	32298
24107	32299	32299
24108	32300	32300
24109	32301	32301
24110	32302	32302
24111	32303	32303
24112	32304	32304
24113	32305	32305
24114	32306	32306
24115	32307	32307
24116	32308	32308
24117	32309	32309
24118	32310	32310
24119	32311	32311
24120	32312	32312
24121	32313	32313
24122	32314	32314
24123	32315	32315
24124	32316	32316
24125	32317	32317
24126	32318	32318
24127	32319	32319
24128	32320	32320
24129	32321	32321
24130	32322	32322
24131	32323	32323
24132	32324	32324
24133	32325	32325
24134	32326	32326
24135	32327	32327
24136	32328	32328
24137	32329	32329
24138	32330	32330
24139	32331	32331
24140	32332	32332
24141	32333	32333
24142	32334	32334
24143	32335	32335
24144	32336	32336
24145	32337	32337
24146	32338	32338
24147	32339	32339
24148	32340	32340
24149	32341	32341
24150	32342	32342
24151	32343	32343
24152	32344	32344
24153	32345	32345
24154	32346	32346
24155	32347	32347
24156	32348	32348
24157	32349	32349
24158	32350	32350
24159	32351	32351
24160	32352	32352
24161	32353	32353
24162	32354	32354
24163	32355	32355
24164	32356	32356
24165	32357	32357
24166	32358	32358
24167	32359	32359
24168	32360	32360
24169	32361	32361
24170	32362	32362
24171	32363	32363
24172	32364	32364
24173	32365	32365
24174	32366	32366
24175	32367	32367
24176	32368	32368
24177	32369	32369
24178	32370	32370
24179	32371	32371
24180	32372	32372
24181	32373	32373
24182	32374	32374
24183	32375	32375
24184	32376	32376
24185	32377	32377
24186	32378	32378
24187	32379	32379
24188	32380	32380
24189	32381	32381
24190	32382	32382
24191	32383	32383
24192	32384	32384
24193	32385	32385
24194	32386	32386
24195	32387	32387
24196	32388	32388
24197	32389	32389
24198	32390	32390
24199	32391	32391
24200	32392	32392
24201	32393	32393
24202	32394	32394
24203	32395	32395
24204	32396	32396
24205	32397	32397
24206	32398	32398
24207	32399	32399
24208	32400	32400
24209	32401	32401
24210	32402	32402
24211	32403	32403
24212	32404	32404
24213	32405	32405
24214	32406	32406
24215	32407	32407
24216	32408	32408
24217	32409	32409
24218	32410	32410
24219	32411	32411
24220	32412	32412
24221	32413	32413
24222	32414	32414
24223	32415	32415
24224	32416	32416
24225	32417	32417
24226	32418	32418
24227	32419	32419
24228	32420	32420
24229	32421	32421
24230	32422	32422
24231	32423	32423
24232	32424	32424
24233	32425	32425
24234	32426	32426
24235	32427	32427
24236	32428	32428
24237	32429	32429
24238	32430	32430
24239	32431	32431
24240	32432	32432
24241	32433	32433
24242	32434	32434
24243	32435	32435
24244	32436	32436
24245	32437	32437
24246	32438	32438
24247	32439	32439
24248	32440	32440
24249	32441	32441
24250	32442	32442
24251	32443	32443
24252	32444	32444
24253	32445	32445
24254	32446	32446
24255	32447	32447
24256	32448	32448
24257	32449	32449
24258	32450	32450
24259	32451	32451
24260	32452	32452
24261	32453	32453
24262	32454	32454
24263	32455	32455
24264	32456	32456
24265	32457	32457
24266	32458	32458
24267	32459	32459
24268	32460	32460
24269	32461	32461
24270	32462	32462
24271	32463	32463
24272	32464	32464
24273	32465	32465
24274	32466	32466
24275	32467	32467
24276	32468	32468
24277	32469	32469
24278	32470	32470
24279	32471	32471
24280	32472	32472
24281	32473	32473
24282	32474	32474
24283	32475	32475
24284	32476	32476
24285	32477	32477
24286	32478	32478
24287	32479	32479
24288	32480	32480
24289	32481	32481
24290	32482	32482
24291	32483	32483
24292	32484	32484
24293	32485	32485
24294	32486	32486
24295	32487	32487
24296	32488	32488
24297	32489	32489
24298	32490	32490
24299	32491	32491
24300	32492	32492
24301	32493	32493
24302	32494	32494
24303	32495	32495
24304	32496	32496
24305	32497	32497
24306	32498	32498
24307	32499	32499
24308	32500	32500
24309	32501	32501
24310	32502	32502
24311	32503	32503
24312	32504	32504
24313	32505	32505
24314	32506	32506
24315	32507	32507
24316	32508	32508
24317	32509	32509
24318	32510	32510
24319	32511	32511
24320	32512	32512
24321	32513	32513
24322	32514	32514
24323	32515	32515
24324	32516	32516
24325	32517	32517
24326	32518	32518
24327	32519	32519
24328	32520	32520
24329	32521	32521
24330	32522	32522
24331	32523	32523
24332	32524	32524
24333	32525	32525
24334	32526	32526
24335	32527	32527
24336	32528	32528
24337	32529	32529
24338	32530	32530
24339	32531	32531
24340	32532	32532
24341	32533	32533
24342	32534	32534
24343	32535	32535
24344	32536	32536
24345	32537	32537
24346	32538	32538
24347	32539	32539
24348	32540	32540
24349	32541	32541
24350	32542	32542
24351	32543	32543
24352	32544	32544
24353	32545	32545
24354	32546	32546
24355	32547	32547
24356	32548	32548
24357	32549	32549
24358	32550	32550
24359	32551	32551
24360	32552	32552
24361	32553	32553
24362	32554	32554
24363	32555	32555
24364	32556	32556
24365	32557	32557
24366	32558	32558
24367	32559	32559
24368	32560	32560
24369	32561	32561
24370	32562	32562
24371	32563	32563
24372	32564	32564
24373	32565	32565
24374	32566	32566
24375	32567	32567
24376	32568	32568
24377	32569	32569
24378	32570	32570
24379	32571	32571
24380	32572	32572
24381	32573	32573
24382	32574	32574
24383	32575	32575
24384	32576	32576
24385	32577	32577
24386	32578	32578
24387	32579	32579
24388	32580	32580
24389	32581	32581
24390	32582	32582
24391	32583	32583
24392	32584	32584
24393	32585	32585
24394	32586	32586
24395	32587	32587
24396	32588	32588
24397	32589	32589
24398	32590	32590
24399	32591	32591
24400	32592	32592
24401	32593	32593
24402	32594	32594
24403	32595	32595
24404	32596	32596
24405	32597	32597
24406	32598	32598
24407	32599	32599
24408	32600	32600
24409	32601	32601
24410	32602	32602
24411	32603	32603
24412	32604	32604
24413	32605	32605
24414	32606	32606
24415	32607	32607
24416	32608	32608
24417	32609	32609
24418	32610	32610
24419	32611	32611
24420	32612	32612
24421	32613	32613
24422	32614	32614
24423	32615	32615
24424	32616	32616
24425	32617	32617
24426	32618	32618
24427	32619	32619
24428	32620	32620
24429	32621	32621
24430	32622	32622
24431	32623	32623
24432	32624	32624
24433	32625	32625
24434	32626	32626
24435	32627	32627
24436	32628	32628
24437	32629	32629
24438	32630	32630
24439	32631	32631
24440	32632	32632
24441	32633	32633
24442	32634	32634
24443	32635	32635
24444	32636	32636
24445	32637	32637
24446	32638	32638
24447	32639	32639
24448	32640	32640
24449	32641	32641
24450	32642	32642
24451	32643	32643
24452	32644	32644
24453	32645	32645
24454	32646	32646
24455	32647	32647
24456	32648	32648
24457	32649	32649
24458	32650	32650
24459	32651	32651
24460	32652	32652
24461	32653	32653
24462	32654	32654
24463	32655	32655
24464	32656	32656
24465	32657	32657
24466	32658	32658
24467	32659	32659
24468	32660	32660
24469	32661	32661
24470	32662	32662
24471	32663	32663
24472	32664	32664
24473	32665	32665
24474	32666	32666
24475	32667	32667
24476	32668	32668
24477	32669	32669
24478	32670	32670
24479	32671	32671
24480	32672	32672
24481	32673	32673
24482	32674	32674
24483	32675	32675
24484	32676	32676
24485	32677	32677
24486	32678	32678
24487	32679	32679
24488	32680	32680
24489	32681	32681
24490	32682	32682
24491	32683	32683
24492	32684	32684
24493	32685	32685
24494	32686	32686
24495	32687	32687
24496	32688	32688
24497	32689	32689
24498	32690	32690
24499	32691	32691
24500	32692	32692
24501	32693	32693
24502	32694	32694
24503	32695	32695
24504	32696	32696
24505	32697	32697
24506	32698	32698
24507	32699	32699
24508	32700	32700
24509	32701	32701
24510	32702	32702
24511	32703	32703
24512	32704	32704
24513	32705	32705
24514	32706	32706
24515	32707	32707
24516	32708	32708
24517	32709	32709
24518	32710	32710
24519	32711	32711
24520	32712	32712
24521	32713	32713
24522	32714	32714
24523	32715	32715
24524	32716	32716
24525	32717	32717
24526	32718	32718
24527	32719	32719
24528	32720	32720
24529	32721	32721
24530	32722	32722
24531	32723	32723
24532	32724	32724
24533	32725	32725
24534	32726	32726
24535	32727	32727
24536	32728	32728
24537	32729	32729
24538	32730	32730
24539	32731	32731
24540	32732	32732
24541	32733	32733
24542	32734	32734
24543	32735	32735
24544	32736	32736
24545	32737	32737
24546	32738	32738
24547	32739	32739
24548	32740	32740
24549	32741	32741
24550	32742	32742
24551	32743	32743
24552	32744	32744
24553	32745	32745
24554	32746	32746
24555	32747	32747
24556	32748	32748
24557	32749	32749
24558	32750	32750
24559	32751	32751
24560	32752	32752
24561	32753	32753
24562	32754	32754
24563	32755	32755
24564	32756	32756
24565	32757	32757
24566	32758	32758
24567	32759	32759
24568	32760	32760
24569	32761	32761
24570	32762	32762
24571	32763	32763
24572	32764	32764
24573	32765	32765
24574	32766	32766
24575	32767	32767
24576	40960	49151
24577	40960	49151
24578	40960	49151
24579	40960	49151
24580	40960	49151
24581	40960	49151
24582	40960	49151
24583	40960	49151
24584	40960	49151
24585	40960	49151
24586	40960	49151
24587	40960	49151
24588	40960	49151
24589	40960	49151
24590	40960	49151
24591	40960	49151
24592	40960	49151
24593	40960	49151
24594	40960	49151
24595	40960	49151
24596	40960	49151
24597	40960	49151
24598	40960	49151
24599	40960	49151
24600	40960	49151
24601	40960	49151
24602	40960	49151
24603	40960	49151
24604	40960	49151
24605	40960	49151
24606	40960	49151
24607	40960	49151
24608	40960	49151
24609	40960	49151
24610	40960	49151
24611	40960	49151
24612	40960	49151
24613	40960	49151
24614	40960	49151
24615	40960	49151
24616	40960	49151
24617	40960	49151
24618	40960	49151
24619	40960	49151
24620	40960	49151
24621	40960	49151
24622	40960	49151
24623	40960	49151
24624	40960	49151
24625	40960	49151
24626	40960	49151
24627	40960	49151
24628	40960	49151
24629	40960	49151
24630	40960	49151
24631	40960	49151
24632	40960	49151
24633	40960	49151
24634	40960	49151
24635	40960	49151
24636	40960	49151
24637	40960	49151
24638	40960	49151
24639	40960	49151
24640	40960	49151
24641	40960	49151
24642	40960	49151
24643	40960	49151
24644	40960	49151
24645	40960	49151
24646	40960	49151
24647	40960	49151
24648	40960	49151
24649	40960	49151
24650	40960	49151
24651	40960	49151
24652	40960	49151
24653	40960	49151
24654	40960	49151
24655	40960	49151
24656	40960	49151
24657	40960	49151
24658	40960	49151
24659	40960	49151
24660	40960	49151
24661	40960	49151
24662	40960	49151
24663	40960	49151
24664	40960	49151
24665	40960	49151
24666	40960	49151
24667	40960	49151
24668	40960	49151
24669	40960	49151
24670	40960	49151
24671	40960	49151
24672	40960	49151
24673	40960	49151
24674	40960	49151
24675	40960	49151
24676	40960	49151
24677	40960	49151
24678	40960	49151
24679	40960	49151
24680	40960	49151
24681	40960	49151
24682	40960	49151
24683	40960	49151
24684	40960	49151
24685	40960	49151
24686	40960	49151
24687	40960	49151
24688	40960	49151
24689	40960	49151
24690	40960	49151
24691	40960	49151
24692	40960	49151
24693	40960	49151
24694	40960	49151
24695	40960	49151
24696	40960	49151
24697	40960	49151
24698	40960	49151
24699	40960	49151
24700	40960	49151
24701	40960	49151
24702	40960	49151
24703	40960	49151
24704	40960	49151
24705	40960	49151
24706	40960	49151
24707	40960	49151
24708	40960	49151
24709	40960	49151
24710	40960	49151
24711	40960	49151
24712	40960	49151
24713	40960	49151
24714	40960	49151
24715	40960	49151
24716	40960	49151
24717	40960	49151
24718	40960	49151
24719	40960	49151
24720	40960	49151
24721	40960	49151
24722	40960	49151
24723	40960	49151
24724	40960	49151
24725	40960	49151
24726	40960	49151
24727	40960	49151
24728	40960	49151
24729	40960	49151
24730	40960	49151
24731	40960	49151
24732	40960	49151
24733	40960	49151
24734	40960	49151
24735	40960	49151
24736	40960	49151
24737	40960	49151
24738	40960	49151
24739	40960	49151
24740	40960	49151
24741	40960	49151
24742	40960	49151
24743	40960	49151
24744	40960	49151
24745	40960	49151
24746	40960	49151
24747	40960	49151
24748	40960	49151
24749	40960	49151
24750	40960	49151
24751	40960	49151
24752	40960	49151
24753	40960	49151
24754	40960	49151
24755	40960	49151
24756	40960	49151
24757	40960	49151
24758	40960	49151
24759	40960	49151
24760	40960	49151
24761	40960	49151
24762	40960	49151
24763	40960	49151
24764	40960	49151
24765	40960	49151
24766	40960	49151
24767	40960	49151
24768	40960	49151
24769	40960	49151
24770	40960	49151
24771	40960	49151
24772	40960	49151
24773	40960	49151
24774	40960	49151
24775	40960	49151
24776	40960	49151
24777	40960	49151
24778	40960	49151
24779	40960	49151
24780	40960	49151
24781	40960	49151
24782	40960	49151
24783	40960	49151
24784	40960	49151
24785	40960	49151
24786	40960	49151
24787	40960	49151
24788	40960	49151
24789	40960	49151
24790	40960	49151
24791	40960	49151
24792	40960	49151
24793	40960	49151
24794	40960	49151
24795	40960	49151
24796	40960	49151
24797	40960	49151
24798	40960	49151
24799	40960	49151
24800	40960	49151
24801	40960	49151
24802	40960	49151
24803	40960	49151
24804	40960	49151
24805	40960	49151
24806	40960	49151
24807	40960	49151
24808	40960	49151
24809	40960	49151
24810	40960	49151
24811	40960	49151
24812	40960	49151
24813	40960	49151
24814	40960	49151
24815	40960	49151
24816	40960	49151
24817	40960	49151
24818	40960	49151
24819	40960	49151
24820	40960	49151
24821	40960	49151
24822	40960	49151
24823	40960	49151
24824	40960	49151
24825	40960	49151
24826	40960	49151
24827	40960	49151
24828	40960	49151
24829	40960	49151
24830	40960	49151
24831	40960	49151
24832	40960	49151
24833	40960	49151
24834	40960	49151
24835	40960	49151
24836	40960	49151
24837	40960	49151
24838	40960	49151
24839	40960	49151
24840	40960	49151
24841	40960	49151
24842	40960	49151
24843	40960	49151
24844	40960	49151
24845	40960	49151
24846	40960	49151
24847	40960	49151
24848	40960	49151
24849	40960	49151
24850	40960	49151
24851	40960	49151
24852	40960	49151
24853	40960	49151
24854	40960	49151
24855	40960	49151
24856	40960	49151
24857	40960	49151
24858	40960	49151
24859	40960	49151
24860	40960	49151
24861	40960	49151
24862	40960	49151
24863	40960	49151
24864	40960	49151
24865	40960	49151
24866	40960	49151
24867	40960	49151
24868	40960	49151
24869	40960	49151
24870	40960	49151
24871	40960	49151
24872	40960	49151
24873	40960	49151
24874	40960	49151
24875	40960	49151
24876	40960	49151
24877	40960	49151
24878	40960	49151
24879	40960	49151
24880	40960	49151
24881	40960	49151
24882	40960	49151
24883	40960	49151
24884	40960	49151
24885	40960	49151
24886	40960	49151
24887	40960	49151
24888	40960	49151
24889	40960	49151
24890	40960	49151
24891	40960	49151
24892	40960	49151
24893	40960	49151
24894	40960	49151
24895	40960	49151
24896	40960	49151
24897	40960	49151
24898	40960	49151
24899	40960	49151
24900	40960	49151
24901	40960	49151
24902	40960	49151
24903	40960	49151
24904	40960	49151
24905	40960	49151
24906	40960	49151
24907	40960	49151
24908	40960	49151
24909	40960	49151
24910	40960	49151
24911	40960	49151
24912	40960	49151
24913	40960	49151
24914	40960	49151
24915	40960	49151
24916	40960	49151
24917	40960	49151
24918	40960	49151
24919	40960	49151
24920	40960	49151
24921	40960	49151
24922	40960	49151
24923	40960	49151
24924	40960	49151
24925	40960	49151
24926	40960	49151
24927	40960	49151
24928	40960	49151
24929	40960	49151
24930	40960	49151
24931	40960	49151
24932	40960	49151
24933	40960	49151
24934	40960	49151
24935	40960	49151
24936	40960	49151
24937	40960	49151
24938	40960	49151
24939	40960	49151
24940	40960	49151
24941	40960	49151
24942	40960	49151
24943	40960	49151
24944	40960	49151
24945	40960	49151
24946	40960	49151
24947	40960	49151
24948	40960	49151
24949	40960	49151
24950	40960	49151
24951	40960	49151
24952	40960	49151
24953	40960	49151
24954	40960	49151
24955	40960	49151
24956	40960	49151
24957	40960	49151
24958	40960	49151
24959	40960	49151
24960	40960	49151
24961	40960	49151
24962	40960	49151
24963	40960	49151
24964	40960	49151
24965	40960	49151
24966	40960	49151
24967	40960	49151
24968	40960	49151
24969	40960	49151
24970	40960	49151
24971	40960	49151
24972	40960	49151
24973	40960	49151
24974	40960	49151
24975	40960	49151
24976	40960	49151
24977	40960	49151
24978	40960	49151
24979	40960	49151
24980	40960	49151
24981	40960	49151
24982	40960	49151
24983	40960	49151
