stage	task	category	start_ns	end_ns	wait_ns	fixed_ns	mainloop_ns	publication_ns	hop_ns
215	95	swiglu_gemm	5024174.5152852163	5086214.0261829691	1764.368211	4569.3484520000002	54631.665831753053	1074.1284029999999	1235.411801
216	63	gemm	5087449.4379839692	5121121.6108491495	1764.368211	3090.9534960000001	27742.722755180672	1074.1284029999999	1235.411801
217	0	rmsnorm	5122357.0226501497	5127110.6210575076	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
218	127	gemm	5128346.0328585077	5152111.0749335634	1764.368211	2788.1533880000002	18138.392073055729	1074.1284029999999	1235.411801
219	127	fused_attention	5153346.4867345635	5183213.5592356836	1764.368211	13668.33473	13360.241157120094	1074.1284029999999	1235.411801
220	7	attention_merge	5184448.9710366838	5190242.9525957555	1764.368211	1586.404417	1369.0805280720815	1074.1284029999999	1235.411801
221	63	gemm	5191478.3643967556	5206655.3887584824	1764.368211	3090.9534960000001	9247.574251727201	1074.1284029999999	1235.411801
222	0	rmsnorm	5207890.8005594825	5212644.3989668405	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
223	95	swiglu_gemm	5213879.8107678406	5275919.3216655934	1764.368211	4569.3484520000002	54631.665831753053	1074.1284029999999	1235.411801
224	63	gemm	5277154.7334665935	5310826.9063317738	1764.368211	3090.9534960000001	27742.722755180672	1074.1284029999999	1235.411801
225	0	rmsnorm	5312062.318132774	5316815.9165401319	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
226	593	argmax_gemm	5953361.8035186501	6057996.8049221169	0	9351.2103110000007	94209.662689466961	1074.1284029999999	1235.411801
227	0	argmax_reduce	6059232.216723117	6061936.6566340644	1764.368211	635.64913530000001	304.42256464716047	0	1235.411801
