round	execution_index	model	split	seq	past	grid	threads	task_refs	waits	max_worker_tasks	hash	status	log_sha256
43	120	gqa2	8	1	3	256	128	634	562		a10b90fbe1618da5	PASS	7e8618a97ac79701f3efb30481e9405b34fff62d4818aece524c2079e1ec731b
43	121	gqa2	16	1	3	256	128	1146	978		a10b90fbe1618da5	PASS	4b39020bb0331245ce00b4f4e08bb442cad59d55c4c992945e76cd01669ba4e0
43	122	mha4	1	1	3	256	128	312	349		d032851805c78718	PASS	62604f08c47c357c3fe891f04de943dc262f5709c4073353f39c6dee04284027
43	123	mha4	2	1	3	256	128	600	576		cf48eed071ee02fd	PASS	d2a906d861b78058377a71ff1f811761a45cc8ed419482e71f106936a4c1d8e7
43	124	mha4	4	1	3	256	128	888	792		f25a26faffe0527b	PASS	838c3cd74add1b95f71dea80a18141b5d9dbde58366eb69eef6eb44099d2c36d
43	125	mha4	8	1	3	256	128	1464	1224		f25a26faffe0527b	PASS	fa7139f39c2c9686e5d6902e7489e29b5bb59cc04e3240d783c085431cf7ac28
43	126	mha4	16	1	3	256	128	2616	2088		f25a26faffe0527b	PASS	9052f6661e25b92ff2f6bff3f19864f36c0f7b4bb0a4f728af1addad31ad9c69
43	127	gqa2	1	1	512	256	128	4194	1147		e3804e1c16ef73fc	PASS	d27fd60c0e89077c1e1a98b94a559f03dfb869bb329142756b13b2f147feb6d3
43	128	gqa2	2	1	512	256	128	4322	1250		6bc12219bad44ae1	PASS	425ecbb39306c9b6564b7ac14a45eb94df72a15d26e1374dffb82ae7bf9b6ae4
43	129	gqa2	4	1	512	256	128	4450	1354		6bc12219bad44ae1	PASS	87b611386cf5e9a5015286923c3546004bfed27815ef98f34d6c0ac335b85a7e
43	130	gqa2	8	1	512	256	128	4706	1562		6bc12219bad44ae1	PASS	2fbf9f85fab05a3a4b45bc4654bd96caa28128677ec6482104f044c4ff49991a
43	131	gqa2	16	1	512	256	128	5218	1978		6bc12219bad44ae1	PASS	bf678fb225c79ceeedf96539f6ef8e634e96b49684c460b06feb65d8f2c1f5e0
43	132	mha4	1	1	512	256	128	16600	2301		945668ee633ad213	PASS	852edbcffdb63a770fb46d32f4ebbd6c9c68dea00ebd018722cb5bc3423d79b8
43	133	mha4	2	1	512	256	128	16888	2528		aad0f8a388c46dba	PASS	4f4865a11550a4def4d7c759fd18902d8a9b7635183318fa9fc433150f248aa7
43	134	mha4	4	1	512	256	128	17176	2744		aad0f8a388c46dba	PASS	9d2e4c23f45dca133f703123a10c74a0eed638ca5164d81719264ffdf45b5b9f
43	135	mha4	8	1	512	256	128	17752	3176		aad0f8a388c46dba	PASS	cbae63c332b8f40405d6351347687cf7a23054e07f38d42575d2295d33f7b45c
43	136	mha4	16	1	512	256	128	18904	4040		209e56be7cf744a3	PASS	14940e18ef7f7e77d0657e915423e6ac785620fa3a9022be56bd90f5a0604020
43	137	gqa2	1	4	0	256	128	232	524		1dd6f13109b55729	PASS	4758ebd7f256e1e6504f40b325ccf1bfaec08461dc389da881ed50e0b93369de
43	138	gqa2	2	4	0	256	128	552	768		31afc8ce97f5f040	PASS	eec4ea0d06102ac1ef6291d0f8f7608ea6a517c27079c25601f061c15f89d744
43	139	gqa2	4	4	0	256	128	680	1016		4faedf01ecd53c82	PASS	ea716a611d08e636f218f8356c51c9282334941dd43d8bdb90b0b7a6ec62314e
43	140	gqa2	8	4	0	256	128	936	1512		8383bcce07f9cfe7	PASS	8659fee20c089114659c39b9574f7b314759daf19fcf0ccf9b1a9a4a83a54e8a
43	141	gqa2	16	4	0	256	128	1448	2504		541ba7feb0621546	PASS	37137fb2bad44e864f8cb79539113c6eeaa2b1faf78c47ee8569f1ce9486fee7
43	142	mha4	1	4	0	256	128	560	1140		88b4c3331d5fa753	PASS	74567ebccd286ac4f68bdd49cd7100ca0ce97bc774707f9a9d3af22350eb9db4
43	143	mha4	2	4	0	256	128	1280	1688		d0975bc299de8b08	PASS	9c0db3010d48f9468e9b01f4b3bd693e7431a04b1b67d6f36aa2eea6af6c5d43
43	144	mha4	4	4	0	256	128	1568	2192		797b0304b8ac5fa2	PASS	51f082db8516b852ad70cd1c2f52bf663b8700fb236263b445c7bbb41180ee75
43	145	mha4	8	4	0	256	128	2144	3200		614cbecfc0802cea	PASS	d06df6bf3d36ae56f5a2e3c6bbb86892945753e53150a7162974472d64373ad2
43	146	mha4	16	4	0	256	128	3296	5216		ea48a95096d5ceb6	PASS	b0af61eea9c03b5f6b98d8f1eede72a358521b9db7b38e86da6d6eb6d5eb92a2
43	147	gqa2	1	4	3	256	128	232	524		4c544373c0add101	PASS	6803a040966ddf1b82b27fb9bd5b7e267bd24c018bccb4007ce32e141cf1ae55
43	148	gqa2	2	4	3	256	128	552	768		7115cc23cbbae9c8	PASS	cd201af17a9cb1a6429c0eee2138fd0a05d841964ce80139470cf261f7ced009
43	149	gqa2	4	4	3	256	128	680	1016		50f243d42e025b16	PASS	93130ea6887b20eb8419e1d8fbb916b52b6ae15bea92cb24891adf25e1f32126
44	0	gqa2	16	4	3	256	128	1448	2504		50f243d42e025b16	PASS	66960a87a5bfa01714051b6797660e11f1a32ff135751b7686059389a7678ff3
44	1	mha4	1	4	3	256	128	560	1140		9f91d43bd2f0b35f	PASS	592a307511a6f5ae439d2c0b50ed6e7c1d2037d858e33709c92255b178a02fb6
44	2	mha4	2	4	3	256	128	1280	1688		4a8110e1cfa2bcff	PASS	bec6e893e70a0b4210d883ccebd35d38769531f5339014ccc81f49df8803795c
44	3	mha4	4	4	3	256	128	1568	2192		54d457de7bdd96d5	PASS	382767643717271bca73fdef681a84ab58937759d2ab3b4c56d83e37b6a3c961
44	4	mha4	8	4	3	256	128	2144	3200		f3a0c86b868be25f	PASS	586e06483a56821678713eef4f2322ee1f48e945cab72df1551b831391e5ced1
44	5	mha4	16	4	3	256	128	3296	5216		2534c408bc36998b	PASS	041cfb04725f42316326b59d917df7b8f806c8d9de611032e61d8e39d9e4194c
44	6	gqa2	1	4	512	256	128	4296	1516		d62a9f9aeb21651d	PASS	70566ac274c7e4af36976c4854e97d5630cb58bdacc81bbe103c6e236fafcd9a
44	7	gqa2	2	4	512	256	128	4616	1760		8597c6eee9f25ac5	PASS	adc7360f231f30bb2b135965534a9d6debbf6189840fdb567a9774e026521182
44	8	gqa2	4	4	512	256	128	4744	2008		8597c6eee9f25ac5	PASS	98c819023ffabc4e1413517a3b0d664e72c43444bfe3128eb07bcc5d08fbd03c
44	9	gqa2	8	4	512	256	128	5000	2504		8597c6eee9f25ac5	PASS	5a75167e24926d677f86526ba2193fddc9408a8051eede3490b7737927b407a6
44	10	gqa2	16	4	512	256	128	5512	3496		b5e535d4fb302065	PASS	380f35def0b40d199b40c2abab8ac55a4c6d7faa7a8f570e1164d4235849a63c
44	11	mha4	1	4	512	256	128	16816	3060		24d954801baa8262	PASS	2465bf0b594499557bcc56f963c4d3b1a7469e07f8a99b6d81eae62327d0df5b
44	12	mha4	2	4	512	256	128	17536	3608		ce3a3b0d25231c2e	PASS	7db94ea41296f933eb743466be0a8b978c2bac3855ab1f78a73c19d5c3788914
44	13	mha4	4	4	512	256	128	17824	4112		a09acc9b630fa3dd	PASS	a5822f74d313150687eb2686d2b3d9d03f2ec59c6592d77df12f5223bc4a6e97
44	14	mha4	8	4	512	256	128	18400	5120		1d82e34aeeae7264	PASS	48bb53226fccd75839c5586856509d23674aa4aa904e21ac117e69b3f460c2f5
44	15	mha4	16	4	512	256	128	19552	7136		1d82e34aeeae7264	PASS	e5d749eceb2f98193dbe5ea15e42ef596363a2575b438240acfea40091812662
44	16	gqa2	1	128	0	256	128	5440	13012		9ea9695e933dc643	PASS	f435af98890a24f290d41663454de1f0d22880556bd1294242fead6e0456cc38
44	17	gqa2	2	128	0	256	128	13696	14448		6abbf8cda681e590	PASS	14965100798bfa618b36b9a155047b7d12479f0722165d25f4d3e66d8682b8c3
44	18	gqa2	4	128	0	256	128	13824	20576		c3f3a64a18223d67	PASS	7f84ad50977386926ffae9dc94e9cf4c1b57141a5d44578a450b1cb2c6016983
44	19	gqa2	8	128	0	256	128	14080	32832		10569f835bb8b2f3	PASS	961a6f252aa53982e4f922bc60df11c916240b4909a5a66405de27b2c9f87681
44	20	gqa2	16	128	0	256	128	14592	57344		231d0db21fd471ed	PASS	a62310b23a03711c7914561881a08fddcc254c12637f4bf39382cd9b2006634f
44	21	mha4	1	128	0	256	128	13456	27044		74ca67454e867370	PASS	69ef06390de2ce23846e6b6c7e7f3fd9ebbaced92d2984914a9d378786646426
44	22	mha4	2	128	0	256	128	32032	29536		de344e26127aea8b	PASS	4473cd4908b91a5ef2853b25db75166524fc6e7043f1774a1b229cc9d83fc6c2
44	23	mha4	4	128	0	256	128	32320	41792		16a6b3ba44f9dd14	PASS	68416dbbebb247d81a2fb5b1b7883b3ede71b87d7d9106ff6bad6b813493f541
44	24	mha4	8	128	0	256	128	32896	66304		f715e88257c602e6	PASS	2ddea9d2be6bba1e8eff36b11f44806618f6f8275bde80301cb7f43f2da9dd7c
44	25	mha4	16	128	0	256	128	34048	115328		c4ec4c3b3f85b44d	PASS	d36b4a588a6931ed9e575fc3c6f03c6384179b45d93c865b6ca0b91da5860680
44	26	gqa2	1	128	3	256	128	5440	13012		03f67925c71ded7e	PASS	8d00ec6f3e89d50fae4122376b9eea33fe3cce606d08e2786780ef6a460c3977
44	27	gqa2	2	128	3	256	128	13696	14448		309b9089cc848872	PASS	2b76a19caca8b6ac3fbfad7a0d398c74ad5711b65fba5e9dc6cb0c838cbc467c
44	28	gqa2	4	128	3	256	128	13824	20576		cda7259d747e1935	PASS	91332ea24dc72d5dfd3996c5caaec79fe3686f584d390fe5b694e5a7dd0c4cf9
44	29	gqa2	8	128	3	256	128	14080	32832		711481e3c9bc0ae0	PASS	5da56bd6a20267b7ede46834b101cb749b3cc929b6432d37b16e2a03bcf1fb6a
44	30	gqa2	16	128	3	256	128	14592	57344		74c743e28d629292	PASS	d52cfe3196be5d06683e9553794e8c302bad4d1a21053a39f2e88ecb74558a2a
44	31	mha4	1	128	3	256	128	13456	27044		64b3d2b8927afe03	PASS	582009eea976256ebc2b0522e3af3c815b0e2a5af6c25551a613d3aa365c61b5
44	32	mha4	2	128	3	256	128	32032	29536		848df4aeda106e2b	PASS	1cf6a6657b6dc8e00b78278194093a5d175e6ee9edc5e63aa94aae511682553a
44	33	mha4	4	128	3	256	128	32320	41792		7c2bb67087675959	PASS	14cbc209345c40a29c3438121ee292af2d9cd683d963eda18876ef3eca107999
44	34	mha4	8	128	3	256	128	32896	66304		4e34d5f8e15a11ea	PASS	55193fd72b05008c346ef9760c23c9f1d35c63ea013225419bae49397aa9dc14
44	35	mha4	16	128	3	256	128	34048	115328		672e594d2493d82a	PASS	cca2a5706b158978f3a6d59fd5b51fd3dc93b0377f1150ec1e79581a9751aa77
44	36	gqa2	1	128	512	256	128	8512	13012		fe2780aa73c5d8ae	PASS	31c53522d072f6c136a1b156b94f06b1d3a081b7c22b036ae01616dd350abc88
44	37	gqa2	2	128	512	256	128	16768	14448		e3f0012519190000	PASS	0eb25ec16fe3fce6cc2c598358caa7ae434d4a123f74484edcedab9a73de38e1
44	38	gqa2	4	128	512	256	128	16896	20576		4a4b33bc4f972dae	PASS	9df29ca4dae513f808cbe3138c344f8ebfbe9097d1d6d8ccfd5630edd2087e86
44	39	gqa2	8	128	512	256	128	17152	32832		e33ab4fb3f68093a	PASS	9550b38c2178179a6e986053d5f7f50003ee13f297da337e6fe4922abb97008c
44	40	gqa2	16	128	512	256	128	17664	57344		353feae12ba5a481	PASS	4b98fd105997e38e96fbba876d20414080c96ce5c451878c8e4e5dc7cf3d70ab
44	41	mha4	1	128	512	256	128	25744	27044		89cbf45d301cdce2	PASS	881f055e4eac1891f6137abb786e8faf8dd65b7770d1455f68765071bfae2ec7
44	42	mha4	2	128	512	256	128	44320	29536		611b9b87e92c591a	PASS	5097ec9cf9e6fed1fe49e6a281f019f7c0d9c2ce279789b021daa15a0b85c77c
44	43	mha4	4	128	512	256	128	44608	41792		17930b91043eff43	PASS	c7d2158bf7fa31c282caa215e1215eea51028792a76ef456a358bc4152d34dfa
44	44	mha4	8	128	512	256	128	45184	66304		4d98c071172c42fb	PASS	cc649e7912d24c0bad39115e36b6feeb7da422bda758103ddeaba36bc637b7f3
44	45	mha4	16	128	512	256	128	46336	115328		34cb46c8bef2bd1b	PASS	7b8950d4209b772392e0dd2b653569250920e221c5336a3305331f26dc0b38ba
44	46	gqa2	1	512	0	256	128	22016	41140		814c04bd7b721aa9	PASS	4dd130e9cc39467deba5ca224477cc8d768ff99dbada61be8ce8be276b2d5f38
44	47	gqa2	2	512	0	256	128	55296	37272		fa41ca883ba8cf10	PASS	417c14eeb4ff175a9e35177d5f5ee30c56c8fa32750752d65b41af730b7984e3
44	48	gqa2	4	512	0	256	128	56320	65584		7d7f2dfd0f792539	PASS	71f1e86ef8621687eb506928ec53b78069487de0f0751e86cd7da57551f70d4b
44	49	gqa2	8	512	0	256	128	58368	121440		048777b5e3922132	PASS	f46271e36fbecb77db046630edaabf6c54ebe81d193618480068ed3229c93717
44	50	gqa2	16	512	0	256	128	62464	229632		8b8a3de9e7f35f9d	PASS	5c8222ff77a4afa8a2b3a1261f32e68b94423139569db8af068f2347b93377cd
44	51	mha4	1	512	0	256	128	54400	80744		132a5222ec7bbed9	PASS	d7ca198a820f4f17c5944a78beb8a9114514209a621713ae7da772f9d993ab8b
44	52	mha4	2	512	0	256	128	129280	67648		7d5d7f91af4802b0	PASS	711801daf94305a512f58c95b15d10b15cac99dfd3b80f760f45aed1186fc8b4
44	53	mha4	4	512	0	256	128	131584	117120		7761a4bce849d088	PASS	9def2ca0b622360398dded0c1ece13c01db8d4afd362849ccc37620c3d6a1043
44	54	mha4	8	512	0	256	128	136192	214528		15b0eece040daad8	PASS	908c17157a77ee34c7ede2a73fdd1b40d689cfd1b38bfb75e385c37b6b4d7517
44	55	mha4	16	512	0	256	128	145408	410368		ac72d1d16c429205	PASS	5303b9d85ac576249a2a70c7d81d13b412a56592d575de3a81398e803a9f4e0f
44	56	gqa2	1	512	3	256	128	22016	41140		f9aa0dc6cc31bd58	PASS	d9e31e2ab7f97bd48337244d7870b1c30e119c2c4d2e25101f741c5ba527fa2d
44	57	gqa2	2	512	3	256	128	55296	37272		70b1a37d95227b92	PASS	1fc3516cbbd38234400e06e38b80f4e61cd03003d953ff1baaf106795b8f556d
44	58	gqa2	4	512	3	256	128	56320	65584		ea7b992faeece865	PASS	1d15e788ab3ef9a468e204f7b1b46b6666abbfe1278772f83f695d7f6461cd20
44	59	gqa2	8	512	3	256	128	58368	121440		83095b6244881833	PASS	901e060380d0320e6829c8c52412115fd2e8c5a4a921b7d6d446048d43c33c9e
44	60	gqa2	16	512	3	256	128	62464	229632		007f2f1b8ee5593a	PASS	d4dff32fef8ef8c3a5f795dd24739a90a24110e41ba2b2362209d3215a881a8b
44	61	mha4	1	512	3	256	128	54400	80744		50087e460c46843b	PASS	e48d9827903c813f08bee64550a99b34f4bbb2088b2d2e06cad083fe2836e7eb
44	62	mha4	2	512	3	256	128	129280	67648		b98fa1284afc671d	PASS	71927a95890b02441c67566dff25e8548d229b56881881880b2ddb6238d7c9ae
44	63	mha4	4	512	3	256	128	131584	117120		40c4d42503a4355c	PASS	9804d7409348e865f1875c77083b158a9fada11a2658508664e80f19b4be1cda
44	64	mha4	8	512	3	256	128	136192	214528		8f0e67b032603869	PASS	3ab5d0aa2cbd3087d271a869c044a52ea3f4f20d38c5e9ec69ae83bb35c6c1db
44	65	mha4	16	512	3	256	128	145408	410368		5be3455e5f43a2c4	PASS	1a45624aad28a03724c086108e14106e8372e5f9ef464f8c6bb12440a5c3532e
44	66	gqa2	1	512	512	256	128	22016	41140		db93e7cf9decc6ec	PASS	4d3fcb449d8dab5d73ed6ba7f6fbdf7c954c9f77ab2e1637f61d7c958aa67e70
44	67	gqa2	2	512	512	256	128	55296	37272		0e0bead82358ef81	PASS	3afb3b3f91ad223c9823e3967a6f7aaf438e23cca902c1e60a3adadb6076c27d
44	68	gqa2	4	512	512	256	128	56320	65584		d32764f6816ca390	PASS	79646f189fe57d00ef723072d623419fb7f6859e18bdfb6702585d9ccae43f45
44	69	gqa2	8	512	512	256	128	58368	121440		e573744b817a4823	PASS	d6a51d3b96fbe5b1086228638642e886d022b6c918c1ab9a612e14fd2521e4c7
44	70	gqa2	16	512	512	256	128	62464	229632		8c08c582eb212f45	PASS	0f2033afeb7b87b5e47bd52f5722ca0e198774ee6f18a7a82309bf8a9f986c06
44	71	mha4	1	512	512	256	128	54400	80744		27bddf58f5028e65	PASS	07a3a2a4f4c710247dd22129f35c61223053c950490d1eb9e456104f2be7d091
44	72	mha4	2	512	512	256	128	129280	67648		d2c5b14bfd83de99	PASS	f1061a311b7dcade835cc9eeb136b4d00c246bcba65b653626ed9e5b53a5dfe1
44	73	mha4	4	512	512	256	128	131584	117120		a82e7e70ae410d71	PASS	ef4f00db38d94f67e98ec02d6a4eb3c9bb1d3846ab24c39bb3ad95f5d07230f0
44	74	mha4	8	512	512	256	128	136192	214528		e8d42a6e535521b9	PASS	791f96e52237d64ef9b799a22dbfc5eedba1518dffe4a458cba1fafd51371818
44	75	mha4	16	512	512	256	128	145408	410368		07473899e474a270	PASS	04ff905d085806a3c6e472e0d88cf1523b2926b7ab02d6fa20aeea3f59434d37
44	76	gqa2	1	2048	0	256	128	88064	151492		5371763740b1fa55	PASS	630f076482799cc12a5debda311fdda35d432b3a305aae477722ade1079bfa47
44	77	gqa2	2	2048	0	256	128	221184	123720		0817ddb99624eab4	PASS	1b81c0e9f580d5fdcb582b1020cbabe0ff95807109bcb68bcbf9061bad4e86ea
44	78	gqa2	4	2048	0	256	128	225280	236448		681a68aca94a872d	PASS	5dfc34cf11c173b0a3134e058355bab87f0fb5c9459bcf606957e1a982aede7d
44	79	gqa2	8	2048	0	256	128	233472	455808		bd29427792de1181	PASS	3c61e9904bbdc4a2d8250301705bad2588272dac434e5ef1e1c3a958e0623927
44	80	gqa2	16	2048	0	256	128	249856	888576		953ad7de4597474e	PASS	c2fbae441c083ea452b6abbade39e6bdf6bead969568fdba95b9ff84b3b02e49
44	81	mha4	1	2048	0	256	128	217600	295328		f37a4f9044704176	PASS	ccc239be98e380d84f45d3152a3039bc59d1af92700c13f734ca2f319d52e15e
44	82	mha4	2	2048	0	256	128	517120	216064		fcce8b8988e4f088	PASS	1752fa82e63a508ddb9def5d370178e448836bdcde47cb1d66fa2bc104a9e179
44	83	mha4	4	2048	0	256	128	526336	411904		75e38df45ef42e9e	PASS	87b3b8fae4e48f3da93d691ac4a58861f47182a0cf063aa835fd5b4f320a3581
44	84	mha4	8	2048	0	256	128	544768	797440		60667eafa2bc00b4	PASS	cd5760744bfd543b1d154e8308db64d8ee49fe70bb95f576c15ff598037a4f85
44	85	mha4	16	2048	0	256	128	581632	1580800		c2339306c30ca8ea	PASS	4094e8d1865285f69560511a08a7b00c12bb1bf79f91be7efc5a27372f615951
44	86	gqa2	1	2048	3	256	128	88064	151492		83e3157fd2ad45b6	PASS	5a0e2b4eac2034c6d70ed79f98378c5d994506bdfa04ec0017a811232bbf16b6
44	87	gqa2	2	2048	3	256	128	221184	123720		e7de115df01054ee	PASS	94f08c4ffadd59df887baabc9ecb25447ac1f7888eae1b3001cc3141eb520985
44	88	gqa2	4	2048	3	256	128	225280	236448		7c96c49e23e02d90	PASS	b61e1312573cd23dde161720867e4fa299e27f081b194e5941861ab4db9f1467
44	89	gqa2	8	2048	3	256	128	233472	455808		74de262ef0b454b4	PASS	073da6ef347ab72321953bb9f0dc06a13b948cf52d9871cf7ef645c7c600bd89
44	90	gqa2	16	2048	3	256	128	249856	888576		47b7a2eb943a54c6	PASS	8356e397cd837a02341167272fd981bf233b7a1c8abf4d874bed94eac7f10585
44	91	mha4	1	2048	3	256	128	217600	295328		8f27e52c1f186721	PASS	16c2c3ec13ba88cfba4f2f772ab97dec601666c8b954e317ce4574070ca05bfa
44	92	mha4	2	2048	3	256	128	517120	216064		3daa5e658f576b53	PASS	107f473bec585247d49d3073a14d5cb18d09a0f6647fc0f48959295685015705
44	93	mha4	4	2048	3	256	128	526336	411904		60a59f48e9d11595	PASS	685e0d083e305b4baef8d0db7949de46275f132c420683ddb27f64346ee1d173
44	94	mha4	8	2048	3	256	128	544768	797440		c53035d8aaabdd6a	PASS	3edf7241e1b4d1a1bece4e2a1b61e8f7a12b711d2d841f41028eca9f5c077862
44	95	mha4	16	2048	3	256	128	581632	1580800		4139e4e8e31932d4	PASS	fbb8f79f7189992a350394910e9811f7864c62bfaa56e57e2157e568730d96a1
44	96	gqa2	1	2048	512	256	128	88064	151492		1c4c7a8e3e7119a3	PASS	ae4aba8863a257dcc717bd7862f530d84d98a49d709b2c0a83804a83bff0def0
44	97	gqa2	2	2048	512	256	128	221184	123720		1171513bc9bb105f	PASS	aa52a5f15340bf0cf89dbbe7bbcebd4e6c90f9ae2b888052d8d083f098c97f56
44	98	gqa2	4	2048	512	256	128	225280	236448		219a13e8664957b5	PASS	2672c3eca8fab2c3b1eee6bda502bd13d14f19a4492e721ca5a8d3dd779f411a
44	99	gqa2	8	2048	512	256	128	233472	455808		18fa78adc120b7a8	PASS	093860f8ee6d2c2c4eea93c43636a0ee13f5e118ff25ac0bde77cad42583b05a
44	100	gqa2	16	2048	512	256	128	249856	888576		60a3dfcd946d267b	PASS	8c7c4838e3162e36f6a96be98da07545958a9890f9e83e63f006f3f0dc5f0563
44	101	mha4	1	2048	512	256	128	217600	295328		461a46d5b7dd43f0	PASS	04cf44590f28eec50f7b626bed12afa7f6d9620b0f0963abbf5f7e44989e4974
44	102	mha4	2	2048	512	256	128	517120	216064		aa59018cea157267	PASS	0f1ac9931d439458ad710ac531f04f38dfba0fd6b7e4a86c6ae63846a5bd5f95
44	103	mha4	4	2048	512	256	128	526336	411904		9d8982ed4275c8f9	PASS	2ec3308b3b867b1aba7e89aaf9f0227f621207a10a6c6aeaea6f52edef8079a6
44	104	mha4	8	2048	512	256	128	544768	797440		6b3c1c3286db85d7	PASS	dc8a4d1d15473b8fa31a2eeff28e6028615bcf3d62a7580386ee69a978c4c12d
44	105	mha4	16	2048	512	256	128	581632	1580800		935b7dc896bdeb49	PASS	b389ea6b5e61d0645d83cac6c9aef76f924bfd82eec118eacb6d3f75f348c7c9
44	106	gqa2	1	1	0	256	128	106	131		ef08e35b6eb6bd0e	PASS	064c272025ebdff7b5c360b2aa57afbe6182d7c909e1822376ccb614c6824f6a
44	107	gqa2	2	1	0	256	128	234	234		ef08e35b6eb6bd0e	PASS	a5ba683a91a3e12b35ae83e9c72f7c6956a8d37f3512fcd6c91e44ffae1a1ed2
44	108	gqa2	4	1	0	256	128	362	338		ef08e35b6eb6bd0e	PASS	de213695618797bd35888c8993e466093cd730362be407ab5ebbb32c56fd6fdc
44	109	gqa2	8	1	0	256	128	618	546		ef08e35b6eb6bd0e	PASS	573baf6a5e7a7bc70e346f1e04b39a5112d87215ce01a856126abc1c229b985a
44	110	gqa2	16	1	0	256	128	1130	962		ef08e35b6eb6bd0e	PASS	808b0148a02c8c6de48c52cd1468d8adaba0dda53797942ed87a3dcd32aa80f0
44	111	mha4	1	1	0	256	128	248	285		81489bf11a6ef144	PASS	abf3643cea2c814e8f0adda5a9007b770feb5a42d1b5e54fe6897eb6376b79ba
44	112	mha4	2	1	0	256	128	536	512		81489bf11a6ef144	PASS	7f7d40da42a754fc6b6187d4a8fcae212244999a2f2d4a8711499ae756be9c23
44	113	mha4	4	1	0	256	128	824	728		81489bf11a6ef144	PASS	0c8e64dba11f81a0128837a6b18661a65af4c75e0858efd0891abc508ffab59d
44	114	mha4	8	1	0	256	128	1400	1160		658593a9c69ca76d	PASS	636ae18fab1d75870da1c7148322edc916600e990a47f397357e9e555c6fd623
44	115	mha4	16	1	0	256	128	2552	2024		d15a07b011f46772	PASS	4c243ada9fea689054f998c158fd174178813b5cda1399cd5a7c88085f8acc5f
44	116	gqa2	1	1	3	256	128	122	147		a10b90fbe1618da5	PASS	a10b65a29a996b2303efb9598bf2ad59ce6b3146be0b8c744bcddedc2a25c503
44	117	gqa2	2	1	3	256	128	250	250		a10b90fbe1618da5	PASS	bf43f77211f8497bc85c34c7bb1b3407cbc63e60cd55b5e40af452043159a254
44	118	gqa2	4	1	3	256	128	378	354		a10b90fbe1618da5	PASS	6133a3dbda9286b673bfe3736c069280bcda38a1ea30a62e5fd9a008176cd921
44	119	gqa2	8	1	3	256	128	634	562		a10b90fbe1618da5	PASS	28fd36ef1cb966f74a24dbb6ccdcfefc57934193882e1171c00cf8b6501884aa
44	120	gqa2	16	1	3	256	128	1146	978		a10b90fbe1618da5	PASS	5aa3971b1863cfa9b85314471fa14ca6703cb444e420f63b9b4cc6761a2a007b
44	121	mha4	1	1	3	256	128	312	349		d032851805c78718	PASS	8f26f5815add98f35fc0df7e13ccb226409170057073dc257551c5b3fee9c5dc
44	122	mha4	2	1	3	256	128	600	576		cf48eed071ee02fd	PASS	d46a2c5fd5c934278addd5dbcadeac54e87d70ce6e7f1ca1778a7ec8ce6e9669
44	123	mha4	4	1	3	256	128	888	792		f25a26faffe0527b	PASS	dba266288c2d57fcd612ae5c79e12f56de48834132d37602e39190a2b1a9174d
44	124	mha4	8	1	3	256	128	1464	1224		f25a26faffe0527b	PASS	3c28fdb6e58b688b4468b89a390294434a16600cd9c6ec9de2a98c607735ea4a
44	125	mha4	16	1	3	256	128	2616	2088		f25a26faffe0527b	PASS	8da0725cd8fa35ebc332f171623c2e5ecfc8520b559b3f36b056fc92ab618328
44	126	gqa2	1	1	512	256	128	4194	1147		e3804e1c16ef73fc	PASS	cbb6a6338435a1782995f1d9f435e304b7558ce9aa03d170b6b771cee52e64a7
44	127	gqa2	2	1	512	256	128	4322	1250		6bc12219bad44ae1	PASS	cf92261649d7bd60b166a1e4175dab703aad820c7c5641050fc4a18b308dff23
44	128	gqa2	4	1	512	256	128	4450	1354		6bc12219bad44ae1	PASS	6c0384c4c5629c6ef455276590a3daf029db381bf05f4e4fa78ce08d8bd31c76
44	129	gqa2	8	1	512	256	128	4706	1562		6bc12219bad44ae1	PASS	b108d10c2152135be77c1606cb91e1e31747240754c373ce7e92f20d2c7ea18e
44	130	gqa2	16	1	512	256	128	5218	1978		6bc12219bad44ae1	PASS	6fb2b9bf7284e420495aadc9853d42cc8d63127ab235e0a0371f55d8c3f50832
44	131	mha4	1	1	512	256	128	16600	2301		945668ee633ad213	PASS	f1915a886ae276d93698b28f71864bf2ede7523998027c183d99998e7f98f5c0
44	132	mha4	2	1	512	256	128	16888	2528		aad0f8a388c46dba	PASS	5478a04124bc8ab22ba121e854a15ee01474d0ca40c7beda8a074d753acbf088
44	133	mha4	4	1	512	256	128	17176	2744		aad0f8a388c46dba	PASS	6079f5886495051b850aef768f64b53e977531921b9ebe67e3deb27baf22c069
44	134	mha4	8	1	512	256	128	17752	3176		aad0f8a388c46dba	PASS	105aa67c0f89df110dc713caf9292e6c5eabfbcc1f50f2d151c11accf6849377
44	135	mha4	16	1	512	256	128	18904	4040		209e56be7cf744a3	PASS	c0c686747ba7966bea7bba9f77116258fd0e05084754af67f0e56b4860ba116b
44	136	gqa2	1	4	0	256	128	232	524		1dd6f13109b55729	PASS	25804f5da81b56979d462b09a4e6802c42fd0bb87297fb411b9e6542fce09fb4
44	137	gqa2	2	4	0	256	128	552	768		31afc8ce97f5f040	PASS	6abecd2cc0df6695c9a679830786aa1bf696542befec4d17937c5e494759086c
44	138	gqa2	4	4	0	256	128	680	1016		4faedf01ecd53c82	PASS	bef8e8d24e2e6c5427c3287dcfafc43a19c5ab4c138f59aff2c40895620968ef
