stage	tasks	first_ready_ns	first_start_ns	last_end_ns	run_total_ns	wait_total_ns	name	category	external_bytes	streaming_ns	wall_span_ns	space_excess_ns
596	1536	1790328532698376192	1790328532698376192	1790328532698507264	23276544	290816	l0.s423.proj	proj	25165824.0	25638.001039266244	131072	105433.99896073376
597	768	1790328532698440704	1790328532698440704	1790328532698526720	2509824	2549760	l0.s423.proj.combine	combine	0.0	0.0	86016	86016.0
598	64	1790328532698520576	1790328532698520576	1790328532698550272	1010688	2488320	l0.s424.act	act	0.0	0.0	29696	29696.0
599	512	1790328532698541056	1790328532698541056	1790328532698637312	31577088	22151168	l0.s425.proj	proj	25165824.0	25638.001039266244	96256	70617.99896073376
600	256	1790328532698598400	1790328532698598400	1790328532698646528	1423360	4039680	l0.s425.proj.combine	combine	0.0	0.0	48128	48128.0
601	64	1790328532698635264	1790328532698635264	1790328532698662912	420864	1214464	l0.s426.norm	norm	4096.0	4.172851731651407	27648	27643.82714826835
602	512	1790328532698663936	1790328532698663936	1790328532698713088	12675072	11188224	l0.s427.proj	proj	8388608.0	8546.00034642208	49152	40605.99965357792
603	256	1790328532698701824	1790328532698701824	1790328532698730496	879616	557056	l0.s427.proj.combine	combine	0.0	0.0	28672	28672.0
604	256	1790328532698650624	1790328532698650624	1790328532698698752	4904960	6724608	l0.s428.proj	proj	4194304.0	4273.00017321104	48128	43854.99982678896
605	128	1790328532698690560	1790328532698690560	1790328532698721280	548864	168960	l0.s428.proj.combine	combine	0.0	0.0	30720	30720.0
606	1024	1790328532698720256	1790328532698720256	1790328532698745856	1015808	1265664	l0.s429.qknorm	norm	256.0	0.2608032332282129	25600	25599.73919676677
607	512	1790328532698714112	1790328532698715136	1790328532698729472	611328	3047424	l0.s430.qknorm	norm	256.0	0.2608032332282129	15360	15359.739196766772
608	256	1790328532698683392	1790328532698684416	1790328532698725376	3306496	263168	l0.s431.proj	proj	4194304.0	4273.00017321104	41984	37710.99982678896
609	128	1790328532698719232	1790328532698719232	1790328532698736640	376832	117760	l0.s431.proj.combine	combine	0.0	0.0	17408	17408.0
610	1024	1790328532698735616	1790328532698735616	1790328532698763264	863232	613376	l0.s432.rope	rope	128.0	0.13040161661410646	27648	27647.869598383386
611	512	1790328532698724352	1790328532698725376	1790328532698741760	459776	435200	l0.s433.rope	rope	128.0	0.13040161661410646	17408	17407.869598383386
612	512	1790328532698734592	1790328532698735616	1790328532698748928	353280	505856	l0.s434.append	append	131072.0	133.531255412845	14336	14202.468744587155
613	512	1790328532698736640	1790328532698736640	1790328532698752000	349184	429056	l0.s435.append	append	131072.0	133.531255412845	15360	15226.468744587155
614	1024	1790328532698753024	1790328532698753024	1790328532698781696	9102336	1572864	l0.s436.attn	attn	12288.0	12.51855519495422	28672	28659.481444805046
615	512	1790328532698781696	1790328532698781696	1790328532698814464	11745280	2902016	l0.s437.proj	proj	8388608.0	8546.00034642208	32768	24221.99965357792
616	256	1790328532698804224	1790328532698805248	1790328532698821632	1009664	1221632	l0.s437.proj.combine	combine	0.0	0.0	17408	17408.0
617	64	1790328532698819584	1790328532698820608	1790328532698833920	427008	377856	l0.s438.norm	norm	4096.0	4.172851731651407	14336	14331.827148268349
618	1536	1790328532698831872	1790328532698831872	1790328532698974208	39502848	9613312	l0.s439.proj	proj	25165824.0	25638.001039266244	142336	116697.99896073376
619	768	1790328532698943488	1790328532698943488	1790328532699025408	3069952	1258496	l0.s439.proj.combine	combine	0.0	0.0	81920	81920.0
620	1536	1790328532698890240	1790328532698890240	1790328532699018240	23365632	249856	l0.s440.proj	proj	25165824.0	25638.001039266244	128000	102361.99896073376
621	768	1790328532698952704	1790328532698953728	1790328532699037696	2601984	2485248	l0.s440.proj.combine	combine	0.0	0.0	84992	84992.0
622	64	1790328532699031552	1790328532699031552	1790328532699059200	997376	2323456	l0.s441.act	act	0.0	0.0	27648	27648.0
623	512	1790328532699052032	1790328532699052032	1790328532699145216	31638528	21044224	l0.s442.proj	proj	25165824.0	25638.001039266244	93184	67545.99896073376
624	256	1790328532699109376	1790328532699109376	1790328532699153408	1402880	4029440	l0.s442.proj.combine	combine	0.0	0.0	44032	44032.0
625	64	1790328532699143168	1790328532699143168	1790328532699169792	418816	961536	l0.s443.norm	norm	4096.0	4.172851731651407	26624	26619.82714826835
626	512	1790328532699169792	1790328532699169792	1790328532699217920	12535808	10109952	l0.s444.proj	proj	8388608.0	8546.00034642208	48128	39581.99965357792
627	256	1790328532699207680	1790328532699207680	1790328532699234304	913408	496640	l0.s444.proj.combine	combine	0.0	0.0	26624	26624.0
628	256	1790328532699153408	1790328532699153408	1790328532699202560	4843520	5621760	l0.s445.proj	proj	4194304.0	4273.00017321104	49152	44878.99982678896
629	128	1790328532699192320	1790328532699192320	1790328532699224064	519168	172032	l0.s445.proj.combine	combine	0.0	0.0	31744	31744.0
630	1024	1790328532699226112	1790328532699226112	1790328532699250688	972800	1411072	l0.s446.qknorm	norm	256.0	0.2608032332282129	24576	24575.73919676677
631	512	1790328532699215872	1790328532699216896	1790328532699235328	672768	2724864	l0.s447.qknorm	norm	256.0	0.2608032332282129	19456	19455.73919676677
632	256	1790328532699189248	1790328532699190272	1790328532699231232	3337216	267264	l0.s448.proj	proj	4194304.0	4273.00017321104	41984	37710.99982678896
633	128	1790328532699222016	1790328532699222016	1790328532699241472	404480	114688	l0.s448.proj.combine	combine	0.0	0.0	19456	19456.0
634	1024	1790328532699238400	1790328532699238400	1790328532699268096	873472	626688	l0.s449.rope	rope	128.0	0.13040161661410646	29696	29695.869598383386
635	512	1790328532699230208	1790328532699230208	1790328532699246592	451584	432128	l0.s450.rope	rope	128.0	0.13040161661410646	16384	16383.869598383386
636	512	1790328532699238400	1790328532699238400	1790328532699253760	386048	488448	l0.s451.append	append	131072.0	133.531255412845	15360	15226.468744587155
637	512	1790328532699242496	1790328532699242496	1790328532699256832	366592	456704	l0.s452.append	append	131072.0	133.531255412845	14336	14202.468744587155
638	1024	1790328532699256832	1790328532699256832	1790328532699286528	8838144	1652736	l0.s453.attn	attn	12288.0	12.51855519495422	29696	29683.481444805046
639	512	1790328532699287552	1790328532699287552	1790328532699319296	11867136	2984960	l0.s454.proj	proj	8388608.0	8546.00034642208	31744	23197.99965357792
640	256	1790328532699309056	1790328532699309056	1790328532699327488	993280	1268736	l0.s454.proj.combine	combine	0.0	0.0	18432	18432.0
641	64	1790328532699324416	1790328532699325440	1790328532699338752	396288	332800	l0.s455.norm	norm	4096.0	4.172851731651407	14336	14331.827148268349
642	1536	1790328532699337728	1790328532699337728	1790328532699480064	39467008	10166272	l0.s456.proj	proj	25165824.0	25638.001039266244	142336	116697.99896073376
643	768	1790328532699451392	1790328532699451392	1790328532699533312	3154944	1288192	l0.s456.proj.combine	combine	0.0	0.0	81920	81920.0
644	1536	1790328532699396096	1790328532699396096	1790328532699526144	23393280	248832	l0.s457.proj	proj	25165824.0	25638.001039266244	130048	104409.99896073376
645	768	1790328532699460608	1790328532699461632	1790328532699546624	2549760	2544640	l0.s457.proj.combine	combine	0.0	0.0	86016	86016.0
646	64	1790328532699540480	1790328532699540480	1790328532699570176	1083392	2469888	l0.s458.act	act	0.0	0.0	29696	29696.0
647	512	1790328532699563008	1790328532699563008	1790328532699656192	31634432	23042048	l0.s459.proj	proj	25165824.0	25638.001039266244	93184	67545.99896073376
648	256	1790328532699620352	1790328532699620352	1790328532699665408	1474560	3982336	l0.s459.proj.combine	combine	0.0	0.0	45056	45056.0
649	64	1790328532699655168	1790328532699655168	1790328532699681792	496640	1048576	l0.s460.norm	norm	4096.0	4.172851731651407	26624	26619.82714826835
650	512	1790328532699681792	1790328532699682816	1790328532699730944	12522496	10517504	l0.s461.proj	proj	8388608.0	8546.00034642208	49152	40605.99965357792
651	256	1790328532699720704	1790328532699720704	1790328532699748352	860160	480256	l0.s461.proj.combine	combine	0.0	0.0	27648	27648.0
652	256	1790328532699666432	1790328532699666432	1790328532699716608	4850688	5848064	l0.s462.proj	proj	4194304.0	4273.00017321104	50176	45902.99982678896
653	128	1790328532699707392	1790328532699707392	1790328532699738112	529408	183296	l0.s462.proj.combine	combine	0.0	0.0	30720	30720.0
654	1024	1790328532699740160	1790328532699740160	1790328532699763712	975872	1449984	l0.s463.qknorm	norm	256.0	0.2608032332282129	23552	23551.73919676677
655	512	1790328532699728896	1790328532699729920	1790328532699749376	693248	2755584	l0.s464.qknorm	norm	256.0	0.2608032332282129	20480	20479.73919676677
656	256	1790328532699703296	1790328532699703296	1790328532699744256	3396608	250880	l0.s465.proj	proj	4194304.0	4273.00017321104	40960	36686.99982678896
657	128	1790328532699735040	1790328532699735040	1790328532699755520	354304	103424	l0.s465.proj.combine	combine	0.0	0.0	20480	20480.0
658	1024	1790328532699752448	1790328532699752448	1790328532699783168	878592	613376	l0.s466.rope	rope	128.0	0.13040161661410646	30720	30719.869598383386
659	512	1790328532699744256	1790328532699744256	1790328532699759616	453632	412672	l0.s467.rope	rope	128.0	0.13040161661410646	15360	15359.869598383386
660	512	1790328532699752448	1790328532699752448	1790328532699767808	366592	502784	l0.s468.append	append	131072.0	133.531255412845	15360	15226.468744587155
661	512	1790328532699755520	1790328532699755520	1790328532699771904	336896	432128	l0.s469.append	append	131072.0	133.531255412845	16384	16250.468744587155
662	1024	1790328532699771904	1790328532699771904	1790328532699801600	9269248	1910784	l0.s470.attn	attn	12288.0	12.51855519495422	29696	29683.481444805046
663	512	1790328532699802624	1790328532699802624	1790328532699834368	11986944	3507200	l0.s471.proj	proj	8388608.0	8546.00034642208	31744	23197.99965357792
664	256	1790328532699825152	1790328532699825152	1790328532699841536	1013760	1191936	l0.s471.proj.combine	combine	0.0	0.0	16384	16384.0
665	64	1790328532699839488	1790328532699839488	1790328532699852800	432128	283648	l0.s472.norm	norm	4096.0	4.172851731651407	13312	13307.827148268349
666	1536	1790328532699851776	1790328532699851776	1790328532699994112	39309312	9318400	l0.s473.proj	proj	25165824.0	25638.001039266244	142336	116697.99896073376
667	768	1790328532699963392	1790328532699963392	1790328532700047360	3102720	1293312	l0.s473.proj.combine	combine	0.0	0.0	83968	83968.0
668	1536	1790328532699909120	1790328532699909120	1790328532700041216	23347200	234496	l0.s474.proj	proj	25165824.0	25638.001039266244	132096	106457.99896073376
669	768	1790328532699972608	1790328532699972608	1790328532700060672	2616320	2610176	l0.s474.proj.combine	combine	0.0	0.0	88064	88064.0
670	64	1790328532700053504	1790328532700053504	1790328532700084224	999424	2534400	l0.s475.act	act	0.0	0.0	30720	30720.0
671	512	1790328532700076032	1790328532700076032	1790328532700169216	31243264	23361536	l0.s476.proj	lm_head	25165824.0	25638.001039266244	93184	67545.99896073376
672	256	1790328532700133376	1790328532700133376	1790328532700176384	1403904	4055040	l0.s476.proj.combine	combine	0.0	0.0	43008	43008.0
673	64	1790328532700167168	1790328532700167168	1790328532700196864	404480	949248	l0.s477.norm	norm	4096.0	4.172851731651407	29696	29691.82714826835
674	37984	1790328532700178432	1790328532700178432	1790328532702469120	804014080	17183744	l0.s478.proj	lm_head	622329856.0	634006.4007001882	2290688	1656681.5992998118
675	18992	1790328532701612032	1790328532701612032	1790328532702674944	90290176	74725376	l0.s478.proj.combine	combine	19447808.0	19812.700021880883	1062912	1043099.2999781191
