worker	slot	stage	logical_task	dependency_begin	dependency_count	wait_begin	wait_count
115	4	15	243	16	1	6453	0
115	5	17	115	18	1	6453	0
115	6	17	243	18	1	6453	0
115	7	18	51	19	1	6453	4
115	8	20	115	22	2	6457	4
115	9	23	51	26	1	6461	4
115	10	27	51	30	1	6465	0
115	11	34	115	39	2	6465	1
115	12	37	115	43	1	6466	4
115	13	37	243	43	1	6470	0
115	14	39	115	45	1	6470	0
115	15	39	243	45	1	6470	0
115	16	40	51	46	1	6470	4
115	17	42	115	49	2	6474	4
116	0	1	52	0	1	6478	4
116	1	5	52	4	1	6482	0
116	2	12	116	13	1	6482	1
116	3	15	116	16	1	6483	4
116	4	15	244	16	1	6487	0
116	5	17	116	18	1	6487	0
116	6	17	244	18	1	6487	0
116	7	18	52	19	1	6487	4
116	8	20	116	22	2	6491	4
116	9	23	52	26	1	6495	4
116	10	27	52	30	1	6499	0
116	11	34	116	39	2	6499	1
116	12	37	116	43	1	6500	4
116	13	37	244	43	1	6504	0
116	14	39	116	45	1	6504	0
116	15	39	244	45	1	6504	0
116	16	40	52	46	1	6504	4
116	17	42	116	49	2	6508	4
117	0	1	53	0	1	6512	4
117	1	5	53	4	1	6516	0
117	2	12	117	13	1	6516	1
117	3	15	117	16	1	6517	4
117	4	15	245	16	1	6521	0
117	5	17	117	18	1	6521	0
117	6	17	245	18	1	6521	0
117	7	18	53	19	1	6521	4
117	8	20	117	22	2	6525	4
117	9	23	53	26	1	6529	4
117	10	27	53	30	1	6533	0
117	11	34	117	39	2	6533	1
117	12	37	117	43	1	6534	4
117	13	37	245	43	1	6538	0
117	14	39	117	45	1	6538	0
117	15	39	245	45	1	6538	0
117	16	40	53	46	1	6538	4
117	17	42	117	49	2	6542	4
118	0	1	54	0	1	6546	4
118	1	5	54	4	1	6550	0
118	2	12	118	13	1	6550	1
118	3	15	118	16	1	6551	4
118	4	15	246	16	1	6555	0
118	5	17	118	18	1	6555	0
118	6	17	246	18	1	6555	0
118	7	18	54	19	1	6555	4
118	8	20	118	22	2	6559	4
118	9	23	54	26	1	6563	4
118	10	27	54	30	1	6567	0
118	11	34	118	39	2	6567	1
118	12	37	118	43	1	6568	4
118	13	37	246	43	1	6572	0
118	14	39	118	45	1	6572	0
118	15	39	246	45	1	6572	0
118	16	40	54	46	1	6572	4
118	17	42	118	49	2	6576	4
119	0	1	55	0	1	6580	4
119	1	5	55	4	1	6584	0
119	2	12	119	13	1	6584	1
119	3	15	119	16	1	6585	4
119	4	15	247	16	1	6589	0
119	5	17	119	18	1	6589	0
119	6	17	247	18	1	6589	0
119	7	18	55	19	1	6589	4
119	8	20	119	22	2	6593	4
119	9	23	55	26	1	6597	4
119	10	27	55	30	1	6601	0
119	11	34	119	39	2	6601	1
119	12	37	119	43	1	6602	4
119	13	37	247	43	1	6606	0
119	14	39	119	45	1	6606	0
119	15	39	247	45	1	6606	0
119	16	40	55	46	1	6606	4
119	17	42	119	49	2	6610	4
120	0	1	56	0	1	6614	4
120	1	5	56	4	1	6618	0
120	2	12	120	13	1	6618	1
120	3	15	120	16	1	6619	4
120	4	15	248	16	1	6623	0
120	5	17	120	18	1	6623	0
120	6	17	248	18	1	6623	0
120	7	18	56	19	1	6623	4
120	8	20	120	22	2	6627	4
120	9	23	56	26	1	6631	4
120	10	27	56	30	1	6635	0
120	11	34	120	39	2	6635	1
120	12	37	120	43	1	6636	4
120	13	37	248	43	1	6640	0
120	14	39	120	45	1	6640	0
120	15	39	248	45	1	6640	0
120	16	40	56	46	1	6640	4
120	17	42	120	49	2	6644	4
121	0	1	57	0	1	6648	4
121	1	5	57	4	1	6652	0
121	2	12	121	13	1	6652	1
121	3	15	121	16	1	6653	4
121	4	15	249	16	1	6657	0
121	5	17	121	18	1	6657	0
121	6	17	249	18	1	6657	0
121	7	18	57	19	1	6657	4
121	8	20	121	22	2	6661	4
121	9	23	57	26	1	6665	4
121	10	27	57	30	1	6669	0
121	11	34	121	39	2	6669	1
121	12	37	121	43	1	6670	4
121	13	37	249	43	1	6674	0
121	14	39	121	45	1	6674	0
121	15	39	249	45	1	6674	0
121	16	40	57	46	1	6674	4
121	17	42	121	49	2	6678	4
122	0	1	58	0	1	6682	4
122	1	5	58	4	1	6686	0
122	2	12	122	13	1	6686	1
122	3	15	122	16	1	6687	4
122	4	15	250	16	1	6691	0
122	5	17	122	18	1	6691	0
122	6	17	250	18	1	6691	0
122	7	18	58	19	1	6691	4
122	8	20	122	22	2	6695	4
122	9	23	58	26	1	6699	4
122	10	27	58	30	1	6703	0
122	11	34	122	39	2	6703	1
122	12	37	122	43	1	6704	4
122	13	37	250	43	1	6708	0
122	14	39	122	45	1	6708	0
122	15	39	250	45	1	6708	0
122	16	40	58	46	1	6708	4
122	17	42	122	49	2	6712	4
123	0	1	59	0	1	6716	4
123	1	5	59	4	1	6720	0
123	2	12	123	13	1	6720	1
123	3	15	123	16	1	6721	4
123	4	15	251	16	1	6725	0
123	5	17	123	18	1	6725	0
123	6	17	251	18	1	6725	0
123	7	18	59	19	1	6725	4
123	8	20	123	22	2	6729	4
123	9	23	59	26	1	6733	4
123	10	27	59	30	1	6737	0
123	11	34	123	39	2	6737	1
123	12	37	123	43	1	6738	4
123	13	37	251	43	1	6742	0
123	14	39	123	45	1	6742	0
123	15	39	251	45	1	6742	0
123	16	40	59	46	1	6742	4
123	17	42	123	49	2	6746	4
124	0	1	60	0	1	6750	4
124	1	5	60	4	1	6754	0
124	2	12	124	13	1	6754	1
124	3	15	124	16	1	6755	4
124	4	15	252	16	1	6759	0
124	5	17	124	18	1	6759	0
124	6	17	252	18	1	6759	0
124	7	18	60	19	1	6759	4
124	8	20	124	22	2	6763	4
124	9	23	60	26	1	6767	4
124	10	27	60	30	1	6771	0
124	11	34	124	39	2	6771	1
124	12	37	124	43	1	6772	4
124	13	37	252	43	1	6776	0
124	14	39	124	45	1	6776	0
124	15	39	252	45	1	6776	0
124	16	40	60	46	1	6776	4
124	17	42	124	49	2	6780	4
125	0	1	61	0	1	6784	4
125	1	5	61	4	1	6788	0
125	2	12	125	13	1	6788	1
125	3	15	125	16	1	6789	4
125	4	15	253	16	1	6793	0
125	5	17	125	18	1	6793	0
125	6	17	253	18	1	6793	0
125	7	18	61	19	1	6793	4
125	8	20	125	22	2	6797	4
125	9	23	61	26	1	6801	4
125	10	27	61	30	1	6805	0
125	11	34	125	39	2	6805	1
125	12	37	125	43	1	6806	4
125	13	37	253	43	1	6810	0
125	14	39	125	45	1	6810	0
125	15	39	253	45	1	6810	0
125	16	40	61	46	1	6810	4
125	17	42	125	49	2	6814	4
126	0	1	62	0	1	6818	4
126	1	5	62	4	1	6822	0
126	2	12	126	13	1	6822	1
126	3	15	126	16	1	6823	4
126	4	15	254	16	1	6827	0
126	5	17	126	18	1	6827	0
126	6	17	254	18	1	6827	0
126	7	18	62	19	1	6827	4
126	8	20	126	22	2	6831	4
126	9	23	62	26	1	6835	4
126	10	27	62	30	1	6839	0
126	11	34	126	39	2	6839	1
126	12	37	126	43	1	6840	4
126	13	37	254	43	1	6844	0
126	14	39	126	45	1	6844	0
126	15	39	254	45	1	6844	0
126	16	40	62	46	1	6844	4
126	17	42	126	49	2	6848	4
127	0	1	63	0	1	6852	4
127	1	5	63	4	1	6856	0
127	2	12	127	13	1	6856	1
127	3	15	127	16	1	6857	4
127	4	15	255	16	1	6861	0
127	5	17	127	18	1	6861	0
127	6	17	255	18	1	6861	0
127	7	18	63	19	1	6861	3
127	8	20	127	22	2	6864	4
127	9	23	63	26	1	6868	4
127	10	27	63	30	1	6872	0
127	11	34	127	39	2	6872	1
127	12	37	127	43	1	6873	4
127	13	37	255	43	1	6877	0
127	14	39	127	45	1	6877	0
127	15	39	255	45	1	6877	0
127	16	40	63	46	1	6877	3
127	17	42	127	49	2	6880	4
