cell	cohort	arm	stage	tile_m	tile_n	tile_k	stages	iterations	operand_elements	fixed_ns	loop_body_ns	loop_wait_ns	loop_fixed_ns	samples	dump	fixed_predicted_ns	loop_body_predicted_ns	loop_wait_predicted_ns	loop_fixed_predicted_ns	physical_writes	nominal_writes	physical_stage_bytes	occupancy	latency_ns	base_ns	old_loop_ns	observed_loop_ns	old_fixed_ns	new_loop_ns	new_fixed_ns
gqa2_s4	raw_control_kloop	selected	16	128	128	16	3	32.0	4096.0	2675.4268146026843	580.5662296408357	5.83563249147383	65.4790350193704	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/gqa2_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	586.4018621323095	6923.147250822269	613.447703381202	3567.1050151572754
gqa2_s4	raw_control_kloop	selected	18	128	128	16	3	32.0	4096.0	2566.9582632181155	583.9324730784415	5.859133966613927	63.7103113401098	2	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/gqa2_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	589.7916070450555	6923.147250822269	613.447703381202	3567.1050151572754
gqa2_s4	raw_control_kloop	selected	24	128	128	16	3	32.0	4096.0	5619.02768018849	585.1941086040614	5.881378725414745	42.09262101750957	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/gqa2_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	591.0754873294761	6923.147250822269	613.447703381202	3567.1050151572754
gqa2_s4	raw_control_kloop	selected	26	128	128	16	3	32.0	4096.0	2702.012441811814	580.2561287287522	5.820512594322344	47.269923151791346	8	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/gqa2_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	586.0766413230746	6923.147250822269	613.447703381202	3567.1050151572754
gqa2_s4	raw_control_kloop	selected	27	128	128	16	3	32.0	4096.0	2582.2291987092003	584.1547789980584	5.863104247229954	41.550895067565754	8	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/gqa2_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	590.0178832452883	6923.147250822269	613.447703381202	3567.1050151572754
gqa2_s4	raw_control_kloop	selected	29	128	128	16	3	64.0	4096.0	5237.348492880919	582.7255334274234	5.923522192211594	57.273330354329296	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/gqa2_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	588.6490556196351	6923.147250822269	613.447703381202	3567.1050151572754
mha4_s128	raw_control_kloop	selected	56	128	128	16	3	32.0	4096.0	5458.006729389023	590.2223056202481	5.919935358296671	41.726766982703396	8	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s128/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	16384	16384	8192	0.0	107.3564485	613.447703381202	711.999115998609	596.1422409785448	6923.147250822269	613.447703381202	9674.323333662383
mha4_s128	raw_control_kloop	selected	57	128	128	16	3	32.0	4096.0	5558.502872713439	586.6167950366076	5.879777054747604	44.41239680702313	8	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s128/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	16384	16384	8192	0.0	107.3564485	613.447703381202	711.999115998609	592.4965720913552	6923.147250822269	613.447703381202	9674.323333662383
mha4_s128	raw_control_kloop	selected	11	128	128	16	3	32.0	4096.0	5471.282580362838	588.7018274788712	5.908083288282727	58.51642414870106	8	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s128/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	16384	16384	8192	0.0	107.3564485	613.447703381202	711.999115998609	594.6099107671539	6923.147250822269	613.447703381202	9674.323333662383
mha4_s128	raw_control_kloop	selected	12	128	128	16	3	32.0	4096.0	5456.031058152224	588.9944455695805	5.925436784074526	54.65545187694564	8	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s128/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	16384	16384	8192	0.0	107.3564485	613.447703381202	711.999115998609	594.9198823536551	6923.147250822269	613.447703381202	9674.323333662383
mha4_s128	raw_control_kloop	selected	17	128	128	16	3	32.0	4096.0	5403.629428619665	591.3291566278704	5.862306974348068	62.155852121438336	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s128/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	16384	16384	8192	0.0	107.3564485	613.447703381202	711.999115998609	597.1914636022184	6923.147250822269	613.447703381202	9674.323333662383
mha4_s128	raw_control_kloop	selected	16	128	128	16	3	32.0	4096.0	5469.28385358619	589.481070045432	5.821644283202471	65.95220938011907	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s128/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	16384	16384	8192	0.0	107.3564485	613.447703381202	711.999115998609	595.3027143286345	6923.147250822269	613.447703381202	9674.323333662383
mha4_s128	raw_control_kloop	selected	18	128	128	16	3	32.0	4096.0	5366.348575357408	592.8893933952362	5.8521370557263985	47.259450376372804	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s128/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	16384	16384	8192	0.0	107.3564485	613.447703381202	711.999115998609	598.7415304509626	6923.147250822269	613.447703381202	9674.323333662383
mha4_s128	raw_control_kloop	selected	24	128	128	16	3	32.0	4096.0	14551.197811341497	579.1513584649288	5.82185033376712	65.17642514788574	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s128/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	16384	16384	8192	0.0	107.3564485	613.447703381202	711.999115998609	584.9732087986959	6923.147250822269	613.447703381202	9674.323333662383
mha4_s128	raw_control_kloop	selected	29	128	128	16	3	64.0	4096.0	14322.63668656974	584.9818664279312	5.877041944871111	50.75010561658017	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s128/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	16384	16384	8192	0.0	107.3564485	613.447703381202	711.999115998609	590.8589083728024	6923.147250822269	613.447703381202	9674.323333662383
mha4_s128	raw_control_kloop	selected	41	128	128	16	3	32.0	4096.0	5606.106311631593	584.5557404187211	5.895259027587205	83.189723426205	8	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s128/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	16384	16384	8192	0.0	107.3564485	613.447703381202	711.999115998609	590.4509994463084	6923.147250822269	613.447703381202	9674.323333662383
mha4_s128	raw_control_kloop	selected	42	128	128	16	3	32.0	4096.0	5611.74806405603	584.9641618355678	5.891566318083306	57.82873865699789	8	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s128/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	16384	16384	8192	0.0	107.3564485	613.447703381202	711.999115998609	590.8557281536511	6923.147250822269	613.447703381202	9674.323333662383
mha4_s128	raw_control_kloop	selected	47	128	128	16	3	32.0	4096.0	5428.015264938124	590.7943244502742	5.839371890712361	56.196252570078656	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s128/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	16384	16384	8192	0.0	107.3564485	613.447703381202	711.999115998609	596.6336963409866	6923.147250822269	613.447703381202	9674.323333662383
mha4_s128	raw_control_kloop	selected	46	128	128	16	3	32.0	4096.0	5345.035693772514	593.3271664976974	5.875279944579937	56.26724476939998	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s128/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	16384	16384	8192	0.0	107.3564485	613.447703381202	711.999115998609	599.2024464422773	6923.147250822269	613.447703381202	9674.323333662383
mha4_s128	raw_control_kloop	selected	48	128	128	16	3	32.0	4096.0	5337.826112177712	593.1780129795729	5.87912735472622	69.57147796002884	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s128/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	16384	16384	8192	0.0	107.3564485	613.447703381202	711.999115998609	599.0571403342991	6923.147250822269	613.447703381202	9674.323333662383
mha4_s128	raw_control_kloop	selected	54	128	128	16	3	32.0	4096.0	14201.265691240089	554.547513442435	5.760459807626576	40.834777826211436	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s128/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	16384	16384	8192	0.0	107.3564485	613.447703381202	711.999115998609	560.3079732500617	6923.147250822269	613.447703381202	9674.323333662383
mha4_s128	raw_control_kloop	selected	2	128	128	16	3	32.0	4096.0	5376.741571721712	592.7978425217526	5.86683429321131	41.65789006054143	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s128/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	16384	16384	8192	0.0	107.3564485	613.447703381202	711.999115998609	598.664676814964	6923.147250822269	613.447703381202	9674.323333662383
mha4_s128	raw_control_kloop	selected	1	128	128	16	3	32.0	4096.0	5458.233449062094	590.2538351795654	5.84844292255365	41.115844658511634	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s128/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	16384	16384	8192	0.0	107.3564485	613.447703381202	711.999115998609	596.102278102119	6923.147250822269	613.447703381202	9674.323333662383
mha4_s128	raw_control_kloop	selected	3	128	128	16	3	32.0	4096.0	5464.144023715053	590.0998758235517	5.827251537504965	41.897939952880904	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s128/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	16384	16384	8192	0.0	107.3564485	613.447703381202	711.999115998609	595.9271273610566	6923.147250822269	613.447703381202	9674.323333662383
mha4_s128	raw_control_kloop	selected	9	128	128	16	3	32.0	4096.0	14524.559360437808	577.0725530987106	5.765358769395315	72.81105707873533	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s128/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	16384	16384	8192	0.0	107.3564485	613.447703381202	711.999115998609	582.837911868106	6923.147250822269	613.447703381202	9674.323333662383
mha4_s128	raw_control_kloop	selected	59	128	128	16	3	64.0	4096.0	13367.445573515788	582.2216043513253	5.851304559238113	46.32804386670422	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s128/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	16384	16384	8192	0.0	107.3564485	613.447703381202	711.999115998609	588.0729089105633	6923.147250822269	613.447703381202	9674.323333662383
mha4_s128	raw_control_kloop	selected	14	128	128	16	3	64.0	4096.0	14149.066949521904	588.0577877521328	5.887920018012644	62.40775318878936	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s128/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	16384	16384	8192	0.0	107.3564485	613.447703381202	711.999115998609	593.9457077701454	6923.147250822269	613.447703381202	9674.323333662383
mha4_s128	raw_control_kloop	selected	26	128	128	16	3	32.0	4096.0	5529.543734631502	587.5549761551325	5.884233325381762	69.29987712681285	8	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s128/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	16384	16384	8192	0.0	107.3564485	613.447703381202	711.999115998609	593.4392094805143	6923.147250822269	613.447703381202	9674.323333662383
mha4_s128	raw_control_kloop	selected	27	128	128	16	3	32.0	4096.0	5312.994276776596	578.1214451670116	5.802393388048431	40.91885798386573	8	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s128/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	16384	16384	8192	0.0	107.3564485	613.447703381202	711.999115998609	583.9238385550601	6923.147250822269	613.447703381202	9674.323333662383
mha4_s128	raw_control_kloop	selected	32	128	128	16	3	32.0	4096.0	5416.435094242923	591.0090649838048	5.847671105234527	48.68776870165757	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s128/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	16384	16384	8192	0.0	107.3564485	613.447703381202	711.999115998609	596.8567360890394	6923.147250822269	613.447703381202	9674.323333662383
mha4_s128	raw_control_kloop	selected	31	128	128	16	3	32.0	4096.0	5417.40895655462	590.4975376956781	5.84551452300128	60.738918755635126	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s128/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	16384	16384	8192	0.0	107.3564485	613.447703381202	711.999115998609	596.3430522186794	6923.147250822269	613.447703381202	9674.323333662383
mha4_s128	raw_control_kloop	selected	33	128	128	16	3	32.0	4096.0	5384.034516712702	591.5669734673909	5.854954513307948	41.63921719686592	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s128/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	16384	16384	8192	0.0	107.3564485	613.447703381202	711.999115998609	597.4219279806988	6923.147250822269	613.447703381202	9674.323333662383
mha4_s128	raw_control_kloop	selected	39	128	128	16	3	32.0	4096.0	13762.302683361348	563.9556954097617	5.68265157012261	47.37783056507395	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s128/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	16384	16384	8192	0.0	107.3564485	613.447703381202	711.999115998609	569.6383469798843	6923.147250822269	613.447703381202	9674.323333662383
mha4_s128	raw_control_kloop	selected	44	128	128	16	3	64.0	4096.0	13487.210374535038	582.7751764236937	5.8495734483026425	40.80563365719657	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s128/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	16384	16384	8192	0.0	107.3564485	613.447703381202	711.999115998609	588.6247498719963	6923.147250822269	613.447703381202	9674.323333662383
mha4_s4	raw_control_kloop	selected	2	128	128	16	3	32.0	4096.0	2578.2142878184873	551.8993368942752	5.621399637720175	61.122143157662805	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	557.5207365319953	6923.147250822269	613.447703381202	3567.1050151572754
mha4_s4	raw_control_kloop	selected	32	128	128	16	3	32.0	4096.0	2782.858064561152	577.1634238603967	5.8289835258937455	64.22175935915115	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	582.9924073862904	6923.147250822269	613.447703381202	3567.1050151572754
mha4_s4	raw_control_kloop	selected	1	128	128	16	3	32.0	4096.0	2484.8297247934115	554.8468609978472	5.620242102045788	61.109557135362365	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	560.467103099893	6923.147250822269	613.447703381202	3567.1050151572754
mha4_s4	raw_control_kloop	selected	31	128	128	16	3	32.0	4096.0	2734.899477469704	578.7413763375869	5.826385935094148	63.95149724722148	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	584.567762272681	6923.147250822269	613.447703381202	3567.1050151572754
mha4_s4	raw_control_kloop	selected	3	128	128	16	3	32.0	4096.0	2571.1803909681284	552.111109902537	5.589068183616976	60.95914179547921	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	557.700178086154	6923.147250822269	613.447703381202	3567.1050151572754
mha4_s4	raw_control_kloop	selected	33	128	128	16	3	32.0	4096.0	2601.8664389187234	582.8922249385223	5.861400005900956	62.11823490124712	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	588.7536249444232	6923.147250822269	613.447703381202	3567.1050151572754
mha4_s4	raw_control_kloop	selected	9	128	128	16	3	32.0	4096.0	5467.381499435811	573.1293809487136	5.784571701929474	63.52486879932863	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	578.9139526506431	6923.147250822269	613.447703381202	3567.1050151572754
mha4_s4	raw_control_kloop	selected	39	128	128	16	3	32.0	4096.0	5471.686904664896	573.839918112851	5.771077977022155	57.877133400690425	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	579.6109960898732	6923.147250822269	613.447703381202	3567.1050151572754
mha4_s4	raw_control_kloop	selected	11	128	128	16	3	32.0	4096.0	2581.1079592387887	583.4892722568611	5.862829387834337	63.72752267420259	8	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	589.3521016446955	6923.147250822269	613.447703381202	3567.1050151572754
mha4_s4	raw_control_kloop	selected	41	128	128	16	3	32.0	4096.0	2623.9538971342213	582.1630461936746	5.850536340752818	63.63465510041081	8	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	588.0135825344274	6923.147250822269	613.447703381202	3567.1050151572754
mha4_s4	raw_control_kloop	selected	12	128	128	16	3	32.0	4096.0	2577.9918325385297	583.8486456096912	5.87120111515524	55.26687141085644	8	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	589.7198467248464	6923.147250822269	613.447703381202	3567.1050151572754
mha4_s4	raw_control_kloop	selected	42	128	128	16	3	32.0	4096.0	2605.069290200752	582.6563811375418	5.864869428654643	63.767855929559616	8	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	588.5212505661964	6923.147250822269	613.447703381202	3567.1050151572754
mha4_s4	raw_control_kloop	selected	14	128	128	16	3	64.0	4096.0	5355.04403126475	580.1995858117643	5.91111593140176	62.89483633411787	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	586.1107017431661	6923.147250822269	613.447703381202	3567.1050151572754
mha4_s4	raw_control_kloop	selected	44	128	128	16	3	64.0	4096.0	5322.644057604659	581.4740090953117	5.919437773009816	62.138188226547626	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	587.3934468683215	6923.147250822269	613.447703381202	3567.1050151572754
mha4_s4	raw_control_kloop	selected	17	128	128	16	3	32.0	4096.0	2717.2252690920095	579.9634382112326	5.860135533138147	41.13437071002777	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	585.8235737443708	6923.147250822269	613.447703381202	3567.1050151572754
mha4_s4	raw_control_kloop	selected	47	128	128	16	3	32.0	4096.0	2785.779201340639	577.8458286509931	5.826699718521905	41.22821535489359	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	583.672528369515	6923.147250822269	613.447703381202	3567.1050151572754
mha4_s4	raw_control_kloop	selected	16	128	128	16	3	32.0	4096.0	2677.598865117168	579.8633445373143	5.839056749706893	83.9822531416473	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	585.7024012870212	6923.147250822269	613.447703381202	3567.1050151572754
mha4_s4	raw_control_kloop	selected	46	128	128	16	3	32.0	4096.0	2594.3120763885026	583.7995477642469	5.866571556822599	40.372105337273794	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	589.6661193210695	6923.147250822269	613.447703381202	3567.1050151572754
mha4_s4	raw_control_kloop	selected	18	128	128	16	3	32.0	4096.0	2620.3454254055637	582.9728718211884	5.867729340279466	41.97201822854739	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	588.8406011614678	6923.147250822269	613.447703381202	3567.1050151572754
mha4_s4	raw_control_kloop	selected	48	128	128	16	3	32.0	4096.0	2661.2207805834787	581.6522226800189	5.845746078021679	47.24631205914345	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	587.4979687580405	6923.147250822269	613.447703381202	3567.1050151572754
mha4_s4	raw_control_kloop	selected	24	128	128	16	3	32.0	4096.0	5679.276715577294	582.7517437001501	5.86595691775503	41.6864779408132	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	588.6177006179051	6923.147250822269	613.447703381202	3567.1050151572754
mha4_s4	raw_control_kloop	selected	54	128	128	16	3	32.0	4096.0	5384.878995092382	560.8163559080779	5.675482904306716	39.18056739651119	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	566.4918388123846	6923.147250822269	613.447703381202	3567.1050151572754
mha4_s4	raw_control_kloop	selected	26	128	128	16	3	32.0	4096.0	2652.932090073843	580.587824626356	5.852621239987551	79.00180385380423	8	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	586.4404458663436	6923.147250822269	613.447703381202	3567.1050151572754
mha4_s4	raw_control_kloop	selected	56	128	128	16	3	32.0	4096.0	2544.219947835154	585.3117672803214	5.89095855218008	40.268721701285294	8	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	591.2027258325015	6923.147250822269	613.447703381202	3567.1050151572754
mha4_s4	raw_control_kloop	selected	27	128	128	16	3	32.0	4096.0	2613.314390530023	583.1877983488353	5.868337883759603	41.35112015754294	8	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	589.0561362325949	6923.147250822269	613.447703381202	3567.1050151572754
mha4_s4	raw_control_kloop	selected	57	128	128	16	3	32.0	4096.0	2637.8544204713844	582.4603903682892	5.864043498332166	39.73039384604178	8	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	588.3244338666213	6923.147250822269	613.447703381202	3567.1050151572754
mha4_s4	raw_control_kloop	selected	29	128	128	16	3	64.0	4096.0	5344.916217616159	580.8903887312795	5.903285221754299	85.06951215768679	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	586.7936739530338	6923.147250822269	613.447703381202	3567.1050151572754
mha4_s4	raw_control_kloop	selected	59	128	128	16	3	64.0	4096.0	5079.971106773254	571.6069644639043	5.821860220704151	45.702371561403496	4	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/mha4_s4/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	512	16384	4224	0.0	107.3564485	613.447703381202	711.999115998609	577.4288246846085	6923.147250822269	613.447703381202	3567.1050151572754
real_s128	raw_control_kloop	selected	12	128	128	16	3	256.0	4096.0	11558.048093685986	837.4494938937571	113.04918937747098	174.9856679731227	112	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/real_s128/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	16384	16384	8192	0.0	167.8349857	613.447703381202	711.999115998609	950.4986832712281	6923.147250822269	613.447703381202	9674.323333662383
real_s128	raw_control_kloop	selected	41	128	128	16	3	256.0	4096.0	12247.82428744277	800.7990082537849	133.02986312782951	85.12725895448366	112	/root/TileMega/docs/experiments/COSTMODEL/raw_control_kloop/real_s128/phase/selected/dump	6923.147250822269	613.447703381202	98.551412617407	82.66384947907154	16384	16384	8192	0.0	167.8349857	613.447703381202	711.999115998609	933.8288713816144	6923.147250822269	613.447703381202	9674.323333662383
